Test Model,System,Round,Score Document,Score Reference,Score Reference Document
phi-3-medium-128k-instruct,curiosity,first,20,15,10
phi-3-medium-128k-instruct,curiosity,second,54,44,62
phi-3-medium-128k-instruct,curiosity,third,30,39,43
phi-3-medium-128k-instruct,vehros,first,25,15,2
phi-3-medium-128k-instruct,vehros,second,0,0,10
phi-3-medium-128k-instruct,vehros,third,5,2,10
phi-3-medium-128k-instruct,uazbus,first,0,0,15
phi-3-medium-128k-instruct,uazbus,second,0,0,2
phi-3-medium-128k-instruct,uazbus,third,0,5,0
phi-3-medium-128k-instruct,handler,first,27,0,15
phi-3-medium-128k-instruct,handler,second,70,55,80
phi-3-medium-128k-instruct,handler,third,52,0,25
phi-3-medium-128k-instruct,beam,first,27,25,7
phi-3-medium-128k-instruct,beam,second,10,15,5
phi-3-medium-128k-instruct,beam,third,40,0,12
phi-3-medium-128k-instruct,particles,first,2,25,25
phi-3-medium-128k-instruct,particles,second,47,47,47
phi-3-medium-128k-instruct,particles,third,34,32,63
phi-3-medium-128k-instruct,m113,first,0,0,5
phi-3-medium-128k-instruct,m113,second,15,22,37
phi-3-medium-128k-instruct,m113,third,0,25,0
phi-3-medium-128k-instruct,sedan,first,35,37,15
phi-3-medium-128k-instruct,sedan,second,0,0,5
phi-3-medium-128k-instruct,sedan,third,10,0,20
phi-3-medium-128k-instruct,viper,first,24,15,30
phi-3-medium-128k-instruct,viper,second,17,38,27
phi-3-medium-128k-instruct,viper,third,78,37,52
phi-3-medium-128k-instruct,lidar,first,20,0,0
phi-3-medium-128k-instruct,lidar,second,45,20,10
phi-3-medium-128k-instruct,lidar,third,0,20,5
phi-3-medium-128k-instruct,rigid_highway,first,0,30,10
phi-3-medium-128k-instruct,rigid_highway,second,25,45,12
phi-3-medium-128k-instruct,rigid_highway,third,12,52,37
phi-3-medium-128k-instruct,pendulum,first,0,10,2
phi-3-medium-128k-instruct,pendulum,second,67,40,52
phi-3-medium-128k-instruct,pendulum,third,22,7,23
phi-3-medium-128k-instruct,hmmwv,first,25,0,7
phi-3-medium-128k-instruct,hmmwv,second,25,0,37
phi-3-medium-128k-instruct,hmmwv,third,32,27,54
phi-3-medium-128k-instruct,turtlebot,first,22,10,20
phi-3-medium-128k-instruct,turtlebot,second,24,7,20
phi-3-medium-128k-instruct,turtlebot,third,22,17,12
phi-3-medium-128k-instruct,mass_spring_damper,first,15,20,25
phi-3-medium-128k-instruct,mass_spring_damper,second,17,45,45
phi-3-medium-128k-instruct,mass_spring_damper,third,69,22,42
phi-3-medium-128k-instruct,tablecloth,first,22,0,10
phi-3-medium-128k-instruct,tablecloth,second,0,0,5
phi-3-medium-128k-instruct,tablecloth,third,40,0,5
phi-3-medium-128k-instruct,kraz,first,25,5,5
phi-3-medium-128k-instruct,kraz,second,14,53,34
phi-3-medium-128k-instruct,kraz,third,40,40,10
phi-3-medium-128k-instruct,camera,first,20,10,30
phi-3-medium-128k-instruct,camera,second,10,0,25
phi-3-medium-128k-instruct,camera,third,2,25,12
phi-3-medium-128k-instruct,buckling,first,17,20,7
phi-3-medium-128k-instruct,buckling,second,7,0,35
phi-3-medium-128k-instruct,buckling,third,0,20,15
phi-3-medium-128k-instruct,gator,first,0,2,25
phi-3-medium-128k-instruct,gator,second,30,45,7
phi-3-medium-128k-instruct,gator,third,22,80,72
phi-3-medium-128k-instruct,slider_crank,first,20,10,17
phi-3-medium-128k-instruct,slider_crank,second,35,0,0
phi-3-medium-128k-instruct,slider_crank,third,7,0,5
phi-3-medium-128k-instruct,feda,first,0,20,10
phi-3-medium-128k-instruct,feda,second,22,12,32
phi-3-medium-128k-instruct,feda,third,12,22,59
llama3.3-70b-sft1,scm,first,17,0,42
llama3.3-70b-sft1,scm,second,12,49,47
llama3.3-70b-sft1,scm,third,27,27,37
llama3.3-70b-sft1,citybus,first,29,20,17
llama3.3-70b-sft1,citybus,second,15,78,77
llama3.3-70b-sft1,citybus,third,54,88,90
llama3.3-70b-sft1,gps_imu,first,12,12,12
llama3.3-70b-sft1,gps_imu,second,74,39,37
llama3.3-70b-sft1,gps_imu,third,12,70,74
llama3.3-70b-sft1,rotor,first,32,15,27
llama3.3-70b-sft1,rotor,second,79,67,73
llama3.3-70b-sft1,rotor,third,55,55,70
llama3.3-70b-sft1,rigid_multipatches,first,2,12,25
llama3.3-70b-sft1,rigid_multipatches,second,14,19,39
llama3.3-70b-sft1,rigid_multipatches,third,27,69,59
llama3.3-70b-sft1,cable,first,15,20,25
llama3.3-70b-sft1,cable,second,49,67,68
llama3.3-70b-sft1,cable,third,27,25,40
llama3.3-70b-sft1,sensros,first,12,12,12
llama3.3-70b-sft1,sensros,second,12,52,37
llama3.3-70b-sft1,sensros,third,12,85,80
llama3.3-70b-sft1,scm_hill,first,22,12,22
llama3.3-70b-sft1,scm_hill,second,69,52,29
llama3.3-70b-sft1,scm_hill,third,69,44,39
llama3.3-70b-sft1,veh_app,first,0,0,32
llama3.3-70b-sft1,veh_app,second,17,12,54
llama3.3-70b-sft1,veh_app,third,10,59,62
llama3.3-70b-sft1,gear,first,58,30,24
llama3.3-70b-sft1,gear,second,27,83,67
llama3.3-70b-sft1,gear,third,67,69,59
llama3.3-70b-sft1,art,first,32,27,22
llama3.3-70b-sft1,art,second,58,40,90
llama3.3-70b-sft1,art,third,12,90,90
llama3.3-70b-sft1,man,first,12,20,35
llama3.3-70b-sft1,man,second,12,52,47
llama3.3-70b-sft1,man,third,12,10,32
llama3.3-70b-sft1,curiosity,first,62,44,29
llama3.3-70b-sft1,curiosity,second,47,75,68
llama3.3-70b-sft1,curiosity,third,15,20,57
llama3.3-70b-sft1,vehros,first,35,15,25
llama3.3-70b-sft1,vehros,second,22,12,32
llama3.3-70b-sft1,vehros,third,84,12,39
llama3.3-70b-sft1,uazbus,first,12,35,17
llama3.3-70b-sft1,uazbus,second,42,29,60
llama3.3-70b-sft1,uazbus,third,57,47,59
llama3.3-70b-sft1,handler,first,12,85,65
llama3.3-70b-sft1,handler,second,62,75,60
llama3.3-70b-sft1,handler,third,42,19,32
llama3.3-70b-sft1,beam,first,62,0,27
llama3.3-70b-sft1,beam,second,59,29,52
llama3.3-70b-sft1,beam,third,74,80,75
llama3.3-70b-sft1,particles,first,30,5,12
llama3.3-70b-sft1,particles,second,67,54,72
llama3.3-70b-sft1,particles,third,57,65,64
llama3.3-70b-sft1,m113,first,7,27,27
llama3.3-70b-sft1,m113,second,34,32,32
llama3.3-70b-sft1,m113,third,12,19,39
llama3.3-70b-sft1,sedan,first,29,25,12
llama3.3-70b-sft1,sedan,second,15,29,29
llama3.3-70b-sft1,sedan,third,54,12,30
llama3.3-70b-sft1,viper,first,59,32,49
llama3.3-70b-sft1,viper,second,48,77,82
llama3.3-70b-sft1,viper,third,57,2,14
llama3.3-70b-sft1,lidar,first,25,20,10
llama3.3-70b-sft1,lidar,second,12,42,12
llama3.3-70b-sft1,lidar,third,45,25,25
llama3.3-70b-sft1,rigid_highway,first,22,20,35
llama3.3-70b-sft1,rigid_highway,second,77,62,67
llama3.3-70b-sft1,rigid_highway,third,12,82,85
llama3.3-70b-sft1,pendulum,first,83,22,12
llama3.3-70b-sft1,pendulum,second,52,12,32
llama3.3-70b-sft1,pendulum,third,77,47,59
llama3.3-70b-sft1,hmmwv,first,19,0,29
llama3.3-70b-sft1,hmmwv,second,47,2,20
llama3.3-70b-sft1,hmmwv,third,12,12,62
llama3.3-70b-sft1,turtlebot,first,0,25,30
llama3.3-70b-sft1,turtlebot,second,35,71,71
llama3.3-70b-sft1,turtlebot,third,12,17,7
llama3.3-70b-sft1,mass_spring_damper,first,59,27,37
llama3.3-70b-sft1,mass_spring_damper,second,68,60,57
llama3.3-70b-sft1,mass_spring_damper,third,84,29,53
llama3.3-70b-sft1,tablecloth,first,60,20,12
llama3.3-70b-sft1,tablecloth,second,64,51,79
llama3.3-70b-sft1,tablecloth,third,22,66,69
llama3.3-70b-sft1,kraz,first,32,12,12
llama3.3-70b-sft1,kraz,second,22,65,70
llama3.3-70b-sft1,kraz,third,54,27,24
llama3.3-70b-sft1,camera,first,30,12,32
llama3.3-70b-sft1,camera,second,50,57,47
llama3.3-70b-sft1,camera,third,2,7,42
llama3.3-70b-sft1,buckling,first,12,0,12
llama3.3-70b-sft1,buckling,second,52,77,69
llama3.3-70b-sft1,buckling,third,52,5,2
llama3.3-70b-sft1,gator,first,39,27,17
llama3.3-70b-sft1,gator,second,20,12,49
llama3.3-70b-sft1,gator,third,12,57,67
llama3.3-70b-sft1,slider_crank,first,7,0,42
llama3.3-70b-sft1,slider_crank,second,64,64,64
llama3.3-70b-sft1,slider_crank,third,47,78,72
llama3.3-70b-sft1,feda,first,7,7,35
llama3.3-70b-sft1,feda,second,12,45,27
llama3.3-70b-sft1,feda,third,12,39,37
llama4_scout,scm,first,9,7,30
llama4_scout,scm,second,12,44,42
llama4_scout,scm,third,12,27,25
llama4_scout,citybus,first,25,0,29
llama4_scout,citybus,second,54,42,52
llama4_scout,citybus,third,47,78,75
llama4_scout,gps_imu,first,27,25,20
llama4_scout,gps_imu,second,87,32,37
llama4_scout,gps_imu,third,62,79,69
llama4_scout,rotor,first,0,2,27
llama4_scout,rotor,second,88,69,63
llama4_scout,rotor,third,32,41,80
llama4_scout,rigid_multipatches,first,14,4,10
llama4_scout,rigid_multipatches,second,70,44,24
llama4_scout,rigid_multipatches,third,70,72,72
llama4_scout,cable,first,12,27,20
llama4_scout,cable,second,59,77,72
llama4_scout,cable,third,77,19,32
llama4_scout,sensros,first,30,0,30
llama4_scout,sensros,second,17,29,62
llama4_scout,sensros,third,27,70,80
llama4_scout,scm_hill,first,54,2,25
llama4_scout,scm_hill,second,59,0,37
llama4_scout,scm_hill,third,17,14,42
llama4_scout,veh_app,first,0,0,25
llama4_scout,veh_app,second,15,0,44
llama4_scout,veh_app,third,78,19,77
llama4_scout,gear,first,37,2,25
llama4_scout,gear,second,32,90,50
llama4_scout,gear,third,72,39,52
llama4_scout,art,first,12,0,25
llama4_scout,art,second,12,90,90
llama4_scout,art,third,22,90,90
llama4_scout,man,first,22,25,10
llama4_scout,man,second,12,57,38
llama4_scout,man,third,39,12,37
llama4_scout,curiosity,first,48,15,7
llama4_scout,curiosity,second,39,56,46
llama4_scout,curiosity,third,63,32,39
llama4_scout,vehros,first,5,0,30
llama4_scout,vehros,second,9,42,45
llama4_scout,vehros,third,72,12,37
llama4_scout,uazbus,first,0,0,25
llama4_scout,uazbus,second,12,64,69
llama4_scout,uazbus,third,12,37,44
llama4_scout,handler,first,30,7,37
llama4_scout,handler,second,45,75,72
llama4_scout,handler,third,72,25,25
llama4_scout,beam,first,12,25,15
llama4_scout,beam,second,73,35,39
llama4_scout,beam,third,72,81,73
llama4_scout,particles,first,12,7,2
llama4_scout,particles,second,67,52,62
llama4_scout,particles,third,82,27,12
llama4_scout,m113,first,32,17,20
llama4_scout,m113,second,12,0,22
llama4_scout,m113,third,0,54,29
llama4_scout,sedan,first,27,27,22
llama4_scout,sedan,second,88,62,74
llama4_scout,sedan,third,37,12,25
llama4_scout,viper,first,88,15,0
llama4_scout,viper,second,79,88,82
llama4_scout,viper,third,85,14,29
llama4_scout,lidar,first,27,25,27
llama4_scout,lidar,second,67,24,35
llama4_scout,lidar,third,17,0,12
llama4_scout,rigid_highway,first,35,12,27
llama4_scout,rigid_highway,second,79,82,64
llama4_scout,rigid_highway,third,47,59,77
llama4_scout,pendulum,first,25,25,20
llama4_scout,pendulum,second,72,37,42
llama4_scout,pendulum,third,64,27,33
llama4_scout,hmmwv,first,37,20,20
llama4_scout,hmmwv,second,77,12,25
llama4_scout,hmmwv,third,69,52,52
llama4_scout,turtlebot,first,20,15,17
llama4_scout,turtlebot,second,87,56,80
llama4_scout,turtlebot,third,60,37,32
llama4_scout,mass_spring_damper,first,27,17,20
llama4_scout,mass_spring_damper,second,12,49,55
llama4_scout,mass_spring_damper,third,49,34,28
llama4_scout,tablecloth,first,52,39,30
llama4_scout,tablecloth,second,14,37,41
llama4_scout,tablecloth,third,12,54,51
llama4_scout,kraz,first,29,15,0
llama4_scout,kraz,second,37,67,42
llama4_scout,kraz,third,12,20,27
llama4_scout,camera,first,2,20,12
llama4_scout,camera,second,67,14,47
llama4_scout,camera,third,45,35,44
llama4_scout,buckling,first,12,15,20
llama4_scout,buckling,second,70,74,69
llama4_scout,buckling,third,54,12,29
llama4_scout,gator,first,20,25,20
llama4_scout,gator,second,22,44,27
llama4_scout,gator,third,17,75,72
llama4_scout,slider_crank,first,37,25,25
llama4_scout,slider_crank,second,12,29,37
llama4_scout,slider_crank,third,69,67,67
llama4_scout,feda,first,88,0,15
llama4_scout,feda,second,70,55,39
llama4_scout,feda,third,17,35,57
llama4-109b-lora1,scm,first,27,0,25
llama4-109b-lora1,scm,second,59,39,59
llama4-109b-lora1,scm,third,22,35,25
llama4-109b-lora1,citybus,first,12,7,27
llama4-109b-lora1,citybus,second,12,64,54
llama4-109b-lora1,citybus,third,17,65,75
llama4-109b-lora1,gps_imu,first,88,20,30
llama4-109b-lora1,gps_imu,second,32,37,52
llama4-109b-lora1,gps_imu,third,19,90,67
llama4-109b-lora1,rotor,first,37,20,12
llama4-109b-lora1,rotor,second,67,64,75
llama4-109b-lora1,rotor,third,69,24,49
llama4-109b-lora1,rigid_multipatches,first,12,0,22
llama4-109b-lora1,rigid_multipatches,second,57,37,52
llama4-109b-lora1,rigid_multipatches,third,22,67,67
llama4-109b-lora1,cable,first,25,2,10
llama4-109b-lora1,cable,second,70,80,80
llama4-109b-lora1,cable,third,12,12,54
llama4-109b-lora1,sensros,first,30,0,25
llama4-109b-lora1,sensros,second,42,57,57
llama4-109b-lora1,sensros,third,25,75,67
llama4-109b-lora1,scm_hill,first,17,0,17
llama4-109b-lora1,scm_hill,second,12,32,35
llama4-109b-lora1,scm_hill,third,14,12,54
llama4-109b-lora1,veh_app,first,12,0,12
llama4-109b-lora1,veh_app,second,88,27,24
llama4-109b-lora1,veh_app,third,12,67,72
llama4-109b-lora1,gear,first,19,0,27
llama4-109b-lora1,gear,second,22,37,30
llama4-109b-lora1,gear,third,10,40,40
llama4-109b-lora1,art,first,7,27,20
llama4-109b-lora1,art,second,17,90,90
llama4-109b-lora1,art,third,44,90,85
llama4-109b-lora1,man,first,29,2,27
llama4-109b-lora1,man,second,50,47,49
llama4-109b-lora1,man,third,12,12,30
llama4-109b-lora1,curiosity,first,0,32,34
llama4-109b-lora1,curiosity,second,27,62,32
llama4-109b-lora1,curiosity,third,32,58,48
llama4-109b-lora1,vehros,first,37,20,30
llama4-109b-lora1,vehros,second,87,45,40
llama4-109b-lora1,vehros,third,74,12,32
llama4-109b-lora1,uazbus,first,17,17,25
llama4-109b-lora1,uazbus,second,12,67,67
llama4-109b-lora1,uazbus,third,12,12,62
llama4-109b-lora1,handler,first,30,0,2
llama4-109b-lora1,handler,second,42,80,55
llama4-109b-lora1,handler,third,80,25,25
llama4-109b-lora1,beam,first,12,0,25
llama4-109b-lora1,beam,second,69,47,55
llama4-109b-lora1,beam,third,52,75,72
llama4-109b-lora1,particles,first,12,0,12
llama4-109b-lora1,particles,second,59,73,67
llama4-109b-lora1,particles,third,57,68,62
llama4-109b-lora1,m113,first,17,0,32
llama4-109b-lora1,m113,second,37,27,54
llama4-109b-lora1,m113,third,12,37,45
llama4-109b-lora1,sedan,first,25,0,5
llama4-109b-lora1,sedan,second,12,22,37
llama4-109b-lora1,sedan,third,32,12,25
llama4-109b-lora1,viper,first,83,15,22
llama4-109b-lora1,viper,second,64,77,82
llama4-109b-lora1,viper,third,83,42,34
llama4-109b-lora1,lidar,first,12,9,15
llama4-109b-lora1,lidar,second,12,12,44
llama4-109b-lora1,lidar,third,12,12,20
llama4-109b-lora1,rigid_highway,first,14,2,5
llama4-109b-lora1,rigid_highway,second,65,69,77
llama4-109b-lora1,rigid_highway,third,29,62,75
llama4-109b-lora1,pendulum,first,67,22,22
llama4-109b-lora1,pendulum,second,47,9,62
llama4-109b-lora1,pendulum,third,44,43,40
llama4-109b-lora1,hmmwv,first,57,25,12
llama4-109b-lora1,hmmwv,second,37,2,37
llama4-109b-lora1,hmmwv,third,70,50,59
llama4-109b-lora1,turtlebot,first,49,7,12
llama4-109b-lora1,turtlebot,second,86,61,71
llama4-109b-lora1,turtlebot,third,85,12,32
llama4-109b-lora1,mass_spring_damper,first,12,15,2
llama4-109b-lora1,mass_spring_damper,second,27,50,50
llama4-109b-lora1,mass_spring_damper,third,90,45,33
llama4-109b-lora1,tablecloth,first,32,39,22
llama4-109b-lora1,tablecloth,second,12,49,44
llama4-109b-lora1,tablecloth,third,29,29,32
llama4-109b-lora1,kraz,first,44,20,7
llama4-109b-lora1,kraz,second,12,62,67
llama4-109b-lora1,kraz,third,12,25,30
llama4-109b-lora1,camera,first,12,0,12
llama4-109b-lora1,camera,second,44,60,47
llama4-109b-lora1,camera,third,83,37,45
llama4-109b-lora1,buckling,first,30,20,2
llama4-109b-lora1,buckling,second,55,32,27
llama4-109b-lora1,buckling,third,64,20,22
llama4-109b-lora1,gator,first,88,22,0
llama4-109b-lora1,gator,second,47,0,59
llama4-109b-lora1,gator,third,27,73,72
llama4-109b-lora1,slider_crank,first,22,0,4
llama4-109b-lora1,slider_crank,second,64,67,69
llama4-109b-lora1,slider_crank,third,64,67,62
llama4-109b-lora1,feda,first,12,0,27
llama4-109b-lora1,feda,second,42,42,49
llama4-109b-lora1,feda,third,70,25,35
llama-3.1-405b-instruct,scm,first,27,7,20
llama-3.1-405b-instruct,scm,second,24,36,46
llama-3.1-405b-instruct,scm,third,27,30,37
llama-3.1-405b-instruct,citybus,first,12,25,27
llama-3.1-405b-instruct,citybus,second,12,77,64
llama-3.1-405b-instruct,citybus,third,15,72,75
llama-3.1-405b-instruct,gps_imu,first,86,0,15
llama-3.1-405b-instruct,gps_imu,second,47,47,64
llama-3.1-405b-instruct,gps_imu,third,12,83,74
llama-3.1-405b-instruct,rotor,first,29,0,0
llama-3.1-405b-instruct,rotor,second,12,54,67
llama-3.1-405b-instruct,rotor,third,42,64,77
llama-3.1-405b-instruct,rigid_multipatches,first,27,20,7
llama-3.1-405b-instruct,rigid_multipatches,second,9,27,42
llama-3.1-405b-instruct,rigid_multipatches,third,29,77,67
llama-3.1-405b-instruct,cable,first,22,2,10
llama-3.1-405b-instruct,cable,second,22,82,75
llama-3.1-405b-instruct,cable,third,79,20,27
llama-3.1-405b-instruct,sensros,first,42,32,25
llama-3.1-405b-instruct,sensros,second,37,52,62
llama-3.1-405b-instruct,sensros,third,55,70,75
llama-3.1-405b-instruct,scm_hill,first,37,25,15
llama-3.1-405b-instruct,scm_hill,second,12,32,39
llama-3.1-405b-instruct,scm_hill,third,12,47,39
llama-3.1-405b-instruct,veh_app,first,25,0,15
llama-3.1-405b-instruct,veh_app,second,0,22,34
llama-3.1-405b-instruct,veh_app,third,25,59,72
llama-3.1-405b-instruct,gear,first,42,17,30
llama-3.1-405b-instruct,gear,second,62,85,72
llama-3.1-405b-instruct,gear,third,62,39,52
llama-3.1-405b-instruct,art,first,22,0,25
llama-3.1-405b-instruct,art,second,64,90,85
llama-3.1-405b-instruct,art,third,44,88,90
llama-3.1-405b-instruct,man,first,40,35,12
llama-3.1-405b-instruct,man,second,59,37,64
llama-3.1-405b-instruct,man,third,12,27,32
llama-3.1-405b-instruct,curiosity,first,25,0,10
llama-3.1-405b-instruct,curiosity,second,60,57,64
llama-3.1-405b-instruct,curiosity,third,73,29,29
llama-3.1-405b-instruct,vehros,first,15,2,20
llama-3.1-405b-instruct,vehros,second,67,30,45
llama-3.1-405b-instruct,vehros,third,54,27,30
llama-3.1-405b-instruct,uazbus,first,4,7,15
llama-3.1-405b-instruct,uazbus,second,20,62,77
llama-3.1-405b-instruct,uazbus,third,42,22,32
llama-3.1-405b-instruct,handler,first,24,10,35
llama-3.1-405b-instruct,handler,second,65,75,75
llama-3.1-405b-instruct,handler,third,54,17,30
llama-3.1-405b-instruct,beam,first,24,17,0
llama-3.1-405b-instruct,beam,second,67,69,60
llama-3.1-405b-instruct,beam,third,15,68,77
llama-3.1-405b-instruct,particles,first,27,25,20
llama-3.1-405b-instruct,particles,second,44,67,68
llama-3.1-405b-instruct,particles,third,73,78,63
llama-3.1-405b-instruct,m113,first,62,25,12
llama-3.1-405b-instruct,m113,second,63,12,37
llama-3.1-405b-instruct,m113,third,12,29,15
llama-3.1-405b-instruct,sedan,first,0,20,0
llama-3.1-405b-instruct,sedan,second,25,45,24
llama-3.1-405b-instruct,sedan,third,27,0,45
llama-3.1-405b-instruct,viper,first,32,0,22
llama-3.1-405b-instruct,viper,second,72,74,74
llama-3.1-405b-instruct,viper,third,79,34,25
llama-3.1-405b-instruct,lidar,first,54,25,20
llama-3.1-405b-instruct,lidar,second,12,60,12
llama-3.1-405b-instruct,lidar,third,25,10,15
llama-3.1-405b-instruct,rigid_highway,first,27,15,25
llama-3.1-405b-instruct,rigid_highway,second,15,72,72
llama-3.1-405b-instruct,rigid_highway,third,14,77,77
llama-3.1-405b-instruct,pendulum,first,2,17,0
llama-3.1-405b-instruct,pendulum,second,77,20,22
llama-3.1-405b-instruct,pendulum,third,67,60,42
llama-3.1-405b-instruct,hmmwv,first,22,25,7
llama-3.1-405b-instruct,hmmwv,second,12,12,37
llama-3.1-405b-instruct,hmmwv,third,12,24,57
llama-3.1-405b-instruct,turtlebot,first,78,0,27
llama-3.1-405b-instruct,turtlebot,second,52,78,75
llama-3.1-405b-instruct,turtlebot,third,70,37,27
llama-3.1-405b-instruct,mass_spring_damper,first,83,10,19
llama-3.1-405b-instruct,mass_spring_damper,second,64,57,54
llama-3.1-405b-instruct,mass_spring_damper,third,41,54,50
llama-3.1-405b-instruct,tablecloth,first,2,2,27
llama-3.1-405b-instruct,tablecloth,second,7,66,71
llama-3.1-405b-instruct,tablecloth,third,12,47,54
llama-3.1-405b-instruct,kraz,first,44,20,7
llama-3.1-405b-instruct,kraz,second,14,64,74
llama-3.1-405b-instruct,kraz,third,17,25,32
llama-3.1-405b-instruct,camera,first,27,0,0
llama-3.1-405b-instruct,camera,second,88,57,59
llama-3.1-405b-instruct,camera,third,52,0,27
llama-3.1-405b-instruct,buckling,first,59,27,7
llama-3.1-405b-instruct,buckling,second,22,69,69
llama-3.1-405b-instruct,buckling,third,64,22,44
llama-3.1-405b-instruct,gator,first,25,0,27
llama-3.1-405b-instruct,gator,second,12,12,42
llama-3.1-405b-instruct,gator,third,87,77,72
llama-3.1-405b-instruct,slider_crank,first,77,42,27
llama-3.1-405b-instruct,slider_crank,second,89,67,67
llama-3.1-405b-instruct,slider_crank,third,64,48,57
llama-3.1-405b-instruct,feda,first,12,0,32
llama-3.1-405b-instruct,feda,second,74,32,49
llama-3.1-405b-instruct,feda,third,12,20,20
nemotron-4-340b-instruct,scm,first,84,0,30
nemotron-4-340b-instruct,scm,second,44,49,61
nemotron-4-340b-instruct,scm,third,12,35,35
nemotron-4-340b-instruct,citybus,first,0,10,30
nemotron-4-340b-instruct,citybus,second,22,55,62
nemotron-4-340b-instruct,citybus,third,54,72,74
nemotron-4-340b-instruct,gps_imu,first,30,0,27
nemotron-4-340b-instruct,gps_imu,second,24,54,54
nemotron-4-340b-instruct,gps_imu,third,70,54,72
nemotron-4-340b-instruct,rotor,first,22,12,12
nemotron-4-340b-instruct,rotor,second,12,90,65
nemotron-4-340b-instruct,rotor,third,17,54,64
nemotron-4-340b-instruct,rigid_multipatches,first,7,0,27
nemotron-4-340b-instruct,rigid_multipatches,second,19,45,37
nemotron-4-340b-instruct,rigid_multipatches,third,17,83,67
nemotron-4-340b-instruct,cable,first,87,20,32
nemotron-4-340b-instruct,cable,second,70,67,72
nemotron-4-340b-instruct,cable,third,44,14,32
nemotron-4-340b-instruct,sensros,first,47,4,7
nemotron-4-340b-instruct,sensros,second,10,27,14
nemotron-4-340b-instruct,sensros,third,27,32,27
nemotron-4-340b-instruct,scm_hill,first,6,25,15
nemotron-4-340b-instruct,scm_hill,second,12,0,27
nemotron-4-340b-instruct,scm_hill,third,44,47,54
nemotron-4-340b-instruct,veh_app,first,91,27,0
nemotron-4-340b-instruct,veh_app,second,12,15,62
nemotron-4-340b-instruct,veh_app,third,25,22,12
nemotron-4-340b-instruct,gear,first,29,17,27
nemotron-4-340b-instruct,gear,second,10,27,20
nemotron-4-340b-instruct,gear,third,12,2,10
nemotron-4-340b-instruct,art,first,7,0,27
nemotron-4-340b-instruct,art,second,17,90,90
nemotron-4-340b-instruct,art,third,37,80,72
nemotron-4-340b-instruct,man,first,0,0,25
nemotron-4-340b-instruct,man,second,48,54,69
nemotron-4-340b-instruct,man,third,34,32,27
nemotron-4-340b-instruct,curiosity,first,15,10,7
nemotron-4-340b-instruct,curiosity,second,64,52,75
nemotron-4-340b-instruct,curiosity,third,67,39,60
nemotron-4-340b-instruct,vehros,first,5,0,2
nemotron-4-340b-instruct,vehros,second,12,2,17
nemotron-4-340b-instruct,vehros,third,2,12,0
nemotron-4-340b-instruct,uazbus,first,87,20,25
nemotron-4-340b-instruct,uazbus,second,12,60,64
nemotron-4-340b-instruct,uazbus,third,27,12,50
nemotron-4-340b-instruct,handler,first,15,12,2
nemotron-4-340b-instruct,handler,second,60,75,70
nemotron-4-340b-instruct,handler,third,89,10,30
nemotron-4-340b-instruct,beam,first,69,15,25
nemotron-4-340b-instruct,beam,second,32,27,29
nemotron-4-340b-instruct,beam,third,77,90,73
nemotron-4-340b-instruct,particles,first,12,17,20
nemotron-4-340b-instruct,particles,second,62,67,70
nemotron-4-340b-instruct,particles,third,62,15,12
nemotron-4-340b-instruct,m113,first,24,19,25
nemotron-4-340b-instruct,m113,second,32,12,54
nemotron-4-340b-instruct,m113,third,49,47,64
nemotron-4-340b-instruct,sedan,first,15,10,15
nemotron-4-340b-instruct,sedan,second,12,34,37
nemotron-4-340b-instruct,sedan,third,75,27,35
nemotron-4-340b-instruct,viper,first,91,35,4
nemotron-4-340b-instruct,viper,second,70,82,79
nemotron-4-340b-instruct,viper,third,84,14,30
nemotron-4-340b-instruct,lidar,first,67,10,12
nemotron-4-340b-instruct,lidar,second,32,42,37
nemotron-4-340b-instruct,lidar,third,0,0,12
nemotron-4-340b-instruct,rigid_highway,first,37,7,12
nemotron-4-340b-instruct,rigid_highway,second,12,69,72
nemotron-4-340b-instruct,rigid_highway,third,82,83,85
nemotron-4-340b-instruct,pendulum,first,80,7,20
nemotron-4-340b-instruct,pendulum,second,74,22,22
nemotron-4-340b-instruct,pendulum,third,74,35,17
nemotron-4-340b-instruct,hmmwv,first,12,0,14
nemotron-4-340b-instruct,hmmwv,second,57,15,25
nemotron-4-340b-instruct,hmmwv,third,27,32,32
nemotron-4-340b-instruct,turtlebot,first,64,17,12
nemotron-4-340b-instruct,turtlebot,second,77,54,74
nemotron-4-340b-instruct,turtlebot,third,32,0,34
nemotron-4-340b-instruct,mass_spring_damper,first,50,20,2
nemotron-4-340b-instruct,mass_spring_damper,second,12,65,63
nemotron-4-340b-instruct,mass_spring_damper,third,27,57,54
nemotron-4-340b-instruct,tablecloth,first,59,0,37
nemotron-4-340b-instruct,tablecloth,second,12,51,51
nemotron-4-340b-instruct,tablecloth,third,22,5,21
nemotron-4-340b-instruct,kraz,first,74,0,27
nemotron-4-340b-instruct,kraz,second,47,59,52
nemotron-4-340b-instruct,kraz,third,12,25,25
nemotron-4-340b-instruct,camera,first,4,0,0
nemotron-4-340b-instruct,camera,second,0,57,47
nemotron-4-340b-instruct,camera,third,12,80,44
nemotron-4-340b-instruct,buckling,first,0,39,25
nemotron-4-340b-instruct,buckling,second,35,50,20
nemotron-4-340b-instruct,buckling,third,15,2,20
nemotron-4-340b-instruct,gator,first,27,0,7
