Test Model,System,Round,Score Document,Score Reference,Score Reference Document
llama4_maverick,scm,third,72,24,38
llama4_maverick,veh_app,first,10,10,5
llama4_maverick,veh_app,second,57,39,9
llama4_maverick,veh_app,third,45,44,56
llama4_maverick,sedan,first,21,16,0
llama4_maverick,sedan,second,29,9,9
llama4_maverick,sedan,third,17,2,10
llama4_maverick,citybus,first,14,9,9
llama4_maverick,citybus,second,69,82,87
llama4_maverick,citybus,third,85,65,82
llama4_maverick,beam,first,9,11,9
llama4_maverick,beam,second,37,60,65
llama4_maverick,beam,third,65,73,53
llama4_maverick,sensros,first,7,8,6
llama4_maverick,sensros,second,84,25,22
llama4_maverick,sensros,third,61,85,85
llama4_maverick,camera,first,45,10,9
llama4_maverick,camera,second,80,50,75
llama4_maverick,camera,third,54,65,45
llama4_maverick,particles,first,39,9,5
llama4_maverick,particles,second,62,42,75
llama4_maverick,particles,third,70,76,82
llama4_maverick,kraz,first,59,14,2
llama4_maverick,kraz,second,57,15,19
llama4_maverick,kraz,third,15,2,12
llama4_maverick,m113,first,17,4,6
llama4_maverick,m113,second,65,30,17
llama4_maverick,m113,third,29,28,61
llama4_maverick,tablecloth,first,60,9,2
llama4_maverick,tablecloth,second,47,34,48
llama4_maverick,tablecloth,third,62,75,58
llama4_maverick,rotor,first,2,16,0
llama4_maverick,rotor,second,65,44,90
llama4_maverick,rotor,third,49,75,32
llama4_maverick,scm_hill,first,9,0,9
llama4_maverick,scm_hill,second,87,21,24
llama4_maverick,scm_hill,third,77,36,47
llama4_maverick,viper,first,32,13,9
llama4_maverick,viper,second,80,100,95
llama4_maverick,viper,third,70,69,52
llama4_maverick,buckling,first,15,11,10
llama4_maverick,buckling,second,53,95,93
llama4_maverick,buckling,third,48,54,6
llama4_maverick,slider_crank,first,17,22,5
llama4_maverick,slider_crank,second,42,87,77
llama4_maverick,slider_crank,third,62,70,63
llama4_maverick,turtlebot,first,30,15,12
llama4_maverick,turtlebot,second,76,75,85
llama4_maverick,turtlebot,third,65,27,27
llama4_maverick,rigid_multipatches,first,33,11,7
llama4_maverick,rigid_multipatches,second,60,62,49
llama4_maverick,rigid_multipatches,third,63,95,80
llama4_maverick,cable,first,59,6,4
llama4_maverick,cable,second,87,90,100
llama4_maverick,cable,third,84,50,27
llama4_maverick,hmmwv,first,60,11,7
llama4_maverick,hmmwv,second,88,43,57
llama4_maverick,hmmwv,third,88,52,72
llama4_maverick,handler,first,27,18,0
llama4_maverick,handler,second,62,90,92
llama4_maverick,handler,third,72,32,12
llama4_maverick,lidar,first,5,2,12
llama4_maverick,lidar,second,57,56,47
llama4_maverick,lidar,third,69,27,13
gemma-2-9b-it,gator,first,12,14,2
gemma-2-9b-it,gator,second,87,68,55
gemma-2-9b-it,gator,third,52,80,67
gemma-2-9b-it,gear,first,6,2,8
gemma-2-9b-it,gear,second,10,50,43
gemma-2-9b-it,gear,third,4,31,50
gemma-2-9b-it,feda,first,7,9,3
gemma-2-9b-it,feda,second,80,46,74
gemma-2-9b-it,feda,third,60,26,30
gemma-2-9b-it,man,first,14,27,7
gemma-2-9b-it,man,second,22,38,52
gemma-2-9b-it,man,third,45,8,0
gemma-2-9b-it,art,first,39,9,9
gemma-2-9b-it,art,second,74,98,98
gemma-2-9b-it,art,third,85,100,88
gemma-2-9b-it,vehros,first,2,10,8
gemma-2-9b-it,vehros,second,65,8,34
gemma-2-9b-it,vehros,third,65,29,17
gemma-2-9b-it,pendulum,first,10,8,8
gemma-2-9b-it,pendulum,second,44,50,22
gemma-2-9b-it,pendulum,third,59,40,44
gemma-2-9b-it,rigid_highway,first,9,7,2
gemma-2-9b-it,rigid_highway,second,62,88,77
gemma-2-9b-it,rigid_highway,third,83,75,73
gemma-2-9b-it,curiosity,first,17,20,10
gemma-2-9b-it,curiosity,second,48,65,72
gemma-2-9b-it,curiosity,third,54,49,37
gemma-2-9b-it,gps_imu,first,9,8,8
gemma-2-9b-it,gps_imu,second,55,19,34
gemma-2-9b-it,gps_imu,third,73,44,49
gemma-2-9b-it,mass_spring_damper,first,24,10,4
gemma-2-9b-it,mass_spring_damper,second,85,46,49
gemma-2-9b-it,mass_spring_damper,third,87,25,51
gemma-2-9b-it,uazbus,first,7,8,7
gemma-2-9b-it,uazbus,second,92,66,38
gemma-2-9b-it,uazbus,third,52,40,44
gemma-2-9b-it,scm,first,4,7,2
gemma-2-9b-it,scm,second,58,80,74
gemma-2-9b-it,scm,third,56,18,12
gemma-2-9b-it,veh_app,first,4,4,10
gemma-2-9b-it,veh_app,second,51,49,16
gemma-2-9b-it,veh_app,third,9,32,19
gemma-2-9b-it,sedan,first,9,15,14
gemma-2-9b-it,sedan,second,58,37,11
gemma-2-9b-it,sedan,third,39,16,36
gemma-2-9b-it,citybus,first,4,9,2
gemma-2-9b-it,citybus,second,41,30,34
gemma-2-9b-it,citybus,third,72,85,85
gemma-2-9b-it,beam,first,12,12,9
gemma-2-9b-it,beam,second,17,13,6
gemma-2-9b-it,beam,third,34,72,29
gemma-2-9b-it,sensros,first,6,5,5
gemma-2-9b-it,sensros,second,15,13,10
gemma-2-9b-it,sensros,third,10,19,18
gemma-2-9b-it,camera,first,9,2,2
gemma-2-9b-it,camera,second,2,37,12
gemma-2-9b-it,camera,third,14,22,17
gemma-2-9b-it,particles,first,4,6,2
gemma-2-9b-it,particles,second,67,75,79
gemma-2-9b-it,particles,third,85,81,68
gemma-2-9b-it,kraz,first,34,13,9
gemma-2-9b-it,kraz,second,39,43,42
gemma-2-9b-it,kraz,third,56,5,12
gemma-2-9b-it,m113,first,54,10,9
gemma-2-9b-it,m113,second,38,23,22
gemma-2-9b-it,m113,third,47,56,52
gemma-2-9b-it,tablecloth,first,4,10,2
gemma-2-9b-it,tablecloth,second,33,15,12
gemma-2-9b-it,tablecloth,third,16,17,9
gemma-2-9b-it,rotor,first,12,16,8
gemma-2-9b-it,rotor,second,51,95,90
gemma-2-9b-it,rotor,third,49,60,82
gemma-2-9b-it,scm_hill,first,45,9,3
gemma-2-9b-it,scm_hill,second,75,6,44
gemma-2-9b-it,scm_hill,third,78,70,34
gemma-2-9b-it,viper,first,12,13,7
gemma-2-9b-it,viper,second,61,100,92
gemma-2-9b-it,viper,third,32,55,12
gemma-2-9b-it,buckling,first,4,8,14
gemma-2-9b-it,buckling,second,17,30,30
gemma-2-9b-it,buckling,third,36,9,7
gemma-2-9b-it,slider_crank,first,11,10,7
gemma-2-9b-it,slider_crank,second,55,48,54
gemma-2-9b-it,slider_crank,third,55,62,25
gemma-2-9b-it,turtlebot,first,5,10,9
gemma-2-9b-it,turtlebot,second,41,48,52
gemma-2-9b-it,turtlebot,third,31,25,15
gemma-2-9b-it,rigid_multipatches,first,11,2,8
gemma-2-9b-it,rigid_multipatches,second,41,40,16
gemma-2-9b-it,rigid_multipatches,third,77,83,90
gemma-2-9b-it,cable,first,32,9,4
gemma-2-9b-it,cable,second,82,100,100
gemma-2-9b-it,cable,third,42,7,5
gemma-2-9b-it,hmmwv,first,4,6,3
gemma-2-9b-it,hmmwv,second,9,6,2
gemma-2-9b-it,hmmwv,third,72,55,51
gemma-2-9b-it,handler,first,0,15,12
gemma-2-9b-it,handler,second,67,100,100
gemma-2-9b-it,handler,third,59,17,10
gemma-2-9b-it,lidar,first,6,2,4
gemma-2-9b-it,lidar,second,12,16,7
gemma-2-9b-it,lidar,third,7,8,10
gemma-2-2b-it,gator,first,4,7,0
gemma-2-2b-it,gator,second,3,20,10
gemma-2-2b-it,gator,third,59,60,68
gemma-2-2b-it,gear,first,7,7,7
gemma-2-2b-it,gear,second,24,17,9
gemma-2-2b-it,gear,third,32,35,34
gemma-2-2b-it,feda,first,2,2,2
gemma-2-2b-it,feda,second,82,55,45
gemma-2-2b-it,feda,third,49,32,7
gemma-2-2b-it,man,first,10,7,2
gemma-2-2b-it,man,second,81,68,47
gemma-2-2b-it,man,third,47,25,27
gemma-2-2b-it,art,first,2,7,0
gemma-2-2b-it,art,second,68,100,100
gemma-2-2b-it,art,third,71,100,98
gemma-2-2b-it,vehros,first,2,28,0
gemma-2-2b-it,vehros,second,42,37,26
gemma-2-2b-it,vehros,third,27,10,11
gemma-2-2b-it,pendulum,first,0,2,2
gemma-2-2b-it,pendulum,second,60,22,25
gemma-2-2b-it,pendulum,third,50,50,37
gemma-2-2b-it,rigid_highway,first,10,2,2
gemma-2-2b-it,rigid_highway,second,42,32,39
gemma-2-2b-it,rigid_highway,third,86,70,75
gemma-2-2b-it,curiosity,first,7,7,5
gemma-2-2b-it,curiosity,second,61,85,85
gemma-2-2b-it,curiosity,third,33,10,14
gemma-2-2b-it,gps_imu,first,4,8,2
gemma-2-2b-it,gps_imu,second,58,29,44
gemma-2-2b-it,gps_imu,third,14,22,21
gemma-2-2b-it,mass_spring_damper,first,5,5,2
gemma-2-2b-it,mass_spring_damper,second,55,50,14
gemma-2-2b-it,mass_spring_damper,third,75,46,19
gemma-2-2b-it,uazbus,first,9,3,2
gemma-2-2b-it,uazbus,second,88,85,85
gemma-2-2b-it,uazbus,third,50,65,40
gemma-2-2b-it,scm,first,7,8,8
gemma-2-2b-it,scm,second,7,13,4
gemma-2-2b-it,scm,third,16,13,7
gemma-2-2b-it,veh_app,first,9,9,2
gemma-2-2b-it,veh_app,second,54,63,67
gemma-2-2b-it,veh_app,third,22,15,19
gemma-2-2b-it,sedan,first,11,10,7
gemma-2-2b-it,sedan,second,20,13,4
gemma-2-2b-it,sedan,third,8,12,10
gemma-2-2b-it,citybus,first,2,2,5
gemma-2-2b-it,citybus,second,59,65,47
gemma-2-2b-it,citybus,third,84,55,68
gemma-2-2b-it,beam,first,0,5,5
gemma-2-2b-it,beam,second,9,7,3
gemma-2-2b-it,beam,third,70,57,55
gemma-2-2b-it,sensros,first,2,2,2
gemma-2-2b-it,sensros,second,32,14,7
gemma-2-2b-it,sensros,third,30,28,12
gemma-2-2b-it,camera,first,4,3,7
gemma-2-2b-it,camera,second,17,30,40
gemma-2-2b-it,camera,third,12,10,2
gemma-2-2b-it,particles,first,2,5,7
gemma-2-2b-it,particles,second,70,70,55
gemma-2-2b-it,particles,third,60,63,64
gemma-2-2b-it,kraz,first,2,2,5
gemma-2-2b-it,kraz,second,32,72,67
gemma-2-2b-it,kraz,third,2,2,0
gemma-2-2b-it,m113,first,2,5,2
gemma-2-2b-it,m113,second,0,8,6
gemma-2-2b-it,m113,third,72,64,70
gemma-2-2b-it,tablecloth,first,7,0,5
gemma-2-2b-it,tablecloth,second,27,54,25
gemma-2-2b-it,tablecloth,third,9,9,2
gemma-2-2b-it,rotor,first,9,7,5
gemma-2-2b-it,rotor,second,39,97,89
gemma-2-2b-it,rotor,third,49,65,62
gemma-2-2b-it,scm_hill,first,9,0,9
gemma-2-2b-it,scm_hill,second,2,3,3
gemma-2-2b-it,scm_hill,third,48,68,39
gemma-2-2b-it,viper,first,7,8,2
gemma-2-2b-it,viper,second,12,11,5
gemma-2-2b-it,viper,third,13,38,39
gemma-2-2b-it,buckling,first,10,7,2
gemma-2-2b-it,buckling,second,12,22,19
gemma-2-2b-it,buckling,third,5,5,2
gemma-2-2b-it,slider_crank,first,2,7,2
gemma-2-2b-it,slider_crank,second,51,44,55
gemma-2-2b-it,slider_crank,third,52,63,42
gemma-2-2b-it,turtlebot,first,2,5,2
gemma-2-2b-it,turtlebot,second,61,32,57
gemma-2-2b-it,turtlebot,third,37,19,15
gemma-2-2b-it,rigid_multipatches,first,2,7,8
gemma-2-2b-it,rigid_multipatches,second,55,64,56
gemma-2-2b-it,rigid_multipatches,third,53,90,95
gemma-2-2b-it,cable,first,2,5,0
gemma-2-2b-it,cable,second,80,95,100
gemma-2-2b-it,cable,third,20,16,22
gemma-2-2b-it,hmmwv,first,2,4,7
gemma-2-2b-it,hmmwv,second,60,47,16
gemma-2-2b-it,hmmwv,third,67,51,37
gemma-2-2b-it,handler,first,2,2,7
gemma-2-2b-it,handler,second,50,55,60
gemma-2-2b-it,handler,third,2,4,2
gemma-2-2b-it,lidar,first,9,5,8
gemma-2-2b-it,lidar,second,20,42,62
gemma-2-2b-it,lidar,third,0,8,2
phi-3-medium-128k-instruct,gator,first,2,5,8
phi-3-medium-128k-instruct,gator,second,0,0,0
phi-3-medium-128k-instruct,gator,third,92,93,97
phi-3-medium-128k-instruct,gear,first,0,0,0
phi-3-medium-128k-instruct,gear,second,42,47,30
phi-3-medium-128k-instruct,gear,third,0,0,0
phi-3-medium-128k-instruct,feda,first,2,7,0
phi-3-medium-128k-instruct,feda,second,32,44,35
phi-3-medium-128k-instruct,feda,third,63,41,35
phi-3-medium-128k-instruct,man,first,10,2,2
phi-3-medium-128k-instruct,man,second,74,85,75
phi-3-medium-128k-instruct,man,third,22,18,19
phi-3-medium-128k-instruct,art,first,17,0,0
phi-3-medium-128k-instruct,art,second,84,100,100
phi-3-medium-128k-instruct,art,third,80,100,95
phi-3-medium-128k-instruct,vehros,first,2,13,7
phi-3-medium-128k-instruct,vehros,second,0,7,2
phi-3-medium-128k-instruct,vehros,third,7,0,7
phi-3-medium-128k-instruct,pendulum,first,0,5,2
phi-3-medium-128k-instruct,pendulum,second,37,40,34
phi-3-medium-128k-instruct,pendulum,third,32,17,27
phi-3-medium-128k-instruct,rigid_highway,first,2,2,4
phi-3-medium-128k-instruct,rigid_highway,second,0,0,0
phi-3-medium-128k-instruct,rigid_highway,third,24,15,14
phi-3-medium-128k-instruct,curiosity,first,5,2,8
phi-3-medium-128k-instruct,curiosity,second,13,52,52
phi-3-medium-128k-instruct,curiosity,third,60,40,49
phi-3-medium-128k-instruct,gps_imu,first,2,2,0
phi-3-medium-128k-instruct,gps_imu,second,10,0,0
phi-3-medium-128k-instruct,gps_imu,third,0,0,0
phi-3-medium-128k-instruct,mass_spring_damper,first,5,10,4
phi-3-medium-128k-instruct,mass_spring_damper,second,50,27,30
phi-3-medium-128k-instruct,mass_spring_damper,third,80,25,34
phi-3-medium-128k-instruct,uazbus,first,2,12,2
phi-3-medium-128k-instruct,uazbus,second,2,2,0
phi-3-medium-128k-instruct,uazbus,third,2,7,0
phi-3-medium-128k-instruct,scm,first,0,2,2
phi-3-medium-128k-instruct,scm,second,0,0,0
phi-3-medium-128k-instruct,scm,third,2,7,7
phi-3-medium-128k-instruct,veh_app,first,0,2,2
phi-3-medium-128k-instruct,veh_app,second,7,2,7
phi-3-medium-128k-instruct,veh_app,third,12,0,0
phi-3-medium-128k-instruct,sedan,first,25,23,2
phi-3-medium-128k-instruct,sedan,second,2,7,2
phi-3-medium-128k-instruct,sedan,third,5,5,2
phi-3-medium-128k-instruct,citybus,first,2,7,2
phi-3-medium-128k-instruct,citybus,second,45,55,59
phi-3-medium-128k-instruct,citybus,third,75,62,63
phi-3-medium-128k-instruct,beam,first,2,5,2
phi-3-medium-128k-instruct,beam,second,0,0,0
phi-3-medium-128k-instruct,beam,third,0,0,0
phi-3-medium-128k-instruct,sensros,first,2,7,7
phi-3-medium-128k-instruct,sensros,second,0,0,0
phi-3-medium-128k-instruct,sensros,third,0,0,0
phi-3-medium-128k-instruct,camera,first,5,12,5
phi-3-medium-128k-instruct,camera,second,0,0,0
phi-3-medium-128k-instruct,camera,third,0,0,0
phi-3-medium-128k-instruct,particles,first,18,2,0
phi-3-medium-128k-instruct,particles,second,32,20,30
phi-3-medium-128k-instruct,particles,third,47,31,65
phi-3-medium-128k-instruct,kraz,first,2,2,2
phi-3-medium-128k-instruct,kraz,second,39,30,16
phi-3-medium-128k-instruct,kraz,third,0,0,0
phi-3-medium-128k-instruct,m113,first,2,5,2
phi-3-medium-128k-instruct,m113,second,0,4,0
phi-3-medium-128k-instruct,m113,third,0,0,0
phi-3-medium-128k-instruct,tablecloth,first,0,2,9
phi-3-medium-128k-instruct,tablecloth,second,0,10,0
phi-3-medium-128k-instruct,tablecloth,third,0,0,0
phi-3-medium-128k-instruct,rotor,first,2,2,2
phi-3-medium-128k-instruct,rotor,second,2,0,0
phi-3-medium-128k-instruct,rotor,third,2,0,0
phi-3-medium-128k-instruct,scm_hill,first,2,2,2
phi-3-medium-128k-instruct,scm_hill,second,15,0,7
phi-3-medium-128k-instruct,scm_hill,third,5,2,19
phi-3-medium-128k-instruct,viper,first,2,8,2
phi-3-medium-128k-instruct,viper,second,85,0,0
phi-3-medium-128k-instruct,viper,third,49,58,35
phi-3-medium-128k-instruct,buckling,first,2,2,4
phi-3-medium-128k-instruct,buckling,second,0,10,0
phi-3-medium-128k-instruct,buckling,third,7,2,5
phi-3-medium-128k-instruct,slider_crank,first,15,9,7
phi-3-medium-128k-instruct,slider_crank,second,5,0,0
phi-3-medium-128k-instruct,slider_crank,third,2,5,10
phi-3-medium-128k-instruct,turtlebot,first,7,2,4
phi-3-medium-128k-instruct,turtlebot,second,20,24,24
phi-3-medium-128k-instruct,turtlebot,third,23,2,4
phi-3-medium-128k-instruct,rigid_multipatches,first,0,0,0
phi-3-medium-128k-instruct,rigid_multipatches,second,0,0,0
phi-3-medium-128k-instruct,rigid_multipatches,third,12,15,27
phi-3-medium-128k-instruct,cable,first,2,2,0
phi-3-medium-128k-instruct,cable,second,97,100,100
phi-3-medium-128k-instruct,cable,third,40,0,0
phi-3-medium-128k-instruct,hmmwv,first,7,4,2
phi-3-medium-128k-instruct,hmmwv,second,57,10,4
phi-3-medium-128k-instruct,hmmwv,third,60,34,34
phi-3-medium-128k-instruct,handler,first,4,5,12
phi-3-medium-128k-instruct,handler,second,75,100,98
phi-3-medium-128k-instruct,handler,third,36,14,2
phi-3-medium-128k-instruct,lidar,first,0,2,2
phi-3-medium-128k-instruct,lidar,second,0,0,0
phi-3-medium-128k-instruct,lidar,third,0,0,0
llama3.3-70b-lora1,gator,first,58,73,45
llama3.3-70b-lora1,gator,second,81,62,67
llama3.3-70b-lora1,gator,third,74,80,98
llama3.3-70b-lora1,gear,first,31,16,26
llama3.3-70b-lora1,gear,second,27,93,92
llama3.3-70b-lora1,gear,third,12,15,0
llama3.3-70b-lora1,feda,first,5,12,34
llama3.3-70b-lora1,feda,second,38,14,15
llama3.3-70b-lora1,feda,third,59,25,17
llama3.3-70b-lora1,man,first,49,17,22
llama3.3-70b-lora1,man,second,45,55,55
llama3.3-70b-lora1,man,third,29,7,10
llama3.3-70b-lora1,art,first,49,50,27
llama3.3-70b-lora1,art,second,60,87,84
llama3.3-70b-lora1,art,third,77,85,64
llama3.3-70b-lora1,vehros,first,9,27,10
llama3.3-70b-lora1,vehros,second,56,25,17
llama3.3-70b-lora1,vehros,third,44,15,4
llama3.3-70b-lora1,pendulum,first,17,57,23
llama3.3-70b-lora1,pendulum,second,55,60,57
llama3.3-70b-lora1,pendulum,third,76,75,60
llama3.3-70b-lora1,rigid_highway,first,2,2,2
llama3.3-70b-lora1,rigid_highway,second,84,97,98
llama3.3-70b-lora1,rigid_highway,third,87,100,97
llama3.3-70b-lora1,curiosity,first,69,55,52
llama3.3-70b-lora1,curiosity,second,93,50,55
llama3.3-70b-lora1,curiosity,third,62,42,25
llama3.3-70b-lora1,gps_imu,first,27,0,2
llama3.3-70b-lora1,gps_imu,second,62,24,29
llama3.3-70b-lora1,gps_imu,third,47,57,100
llama3.3-70b-lora1,mass_spring_damper,first,7,56,17
llama3.3-70b-lora1,mass_spring_damper,second,40,34,32
llama3.3-70b-lora1,mass_spring_damper,third,68,65,53
llama3.3-70b-lora1,uazbus,first,55,7,14
llama3.3-70b-lora1,uazbus,second,75,42,50
llama3.3-70b-lora1,uazbus,third,72,44,32
llama3.3-70b-lora1,scm,first,35,29,6
llama3.3-70b-lora1,scm,second,89,70,67
llama3.3-70b-lora1,scm,third,52,5,9
llama3.3-70b-lora1,veh_app,first,30,14,7
llama3.3-70b-lora1,veh_app,second,2,13,13
llama3.3-70b-lora1,veh_app,third,37,49,42
llama3.3-70b-lora1,sedan,first,25,0,0
llama3.3-70b-lora1,sedan,second,35,27,4
llama3.3-70b-lora1,sedan,third,64,17,0
llama3.3-70b-lora1,citybus,first,30,15,4
llama3.3-70b-lora1,citybus,second,83,80,77
llama3.3-70b-lora1,citybus,third,87,100,98
llama3.3-70b-lora1,beam,first,6,12,5
llama3.3-70b-lora1,beam,second,55,49,82
llama3.3-70b-lora1,beam,third,59,77,67
llama3.3-70b-lora1,sensros,first,15,8,11
llama3.3-70b-lora1,sensros,second,19,52,36
llama3.3-70b-lora1,sensros,third,30,90,83
llama3.3-70b-lora1,camera,first,57,8,0
llama3.3-70b-lora1,camera,second,71,85,67
llama3.3-70b-lora1,camera,third,6,60,59
llama3.3-70b-lora1,particles,first,2,2,2
llama3.3-70b-lora1,particles,second,57,90,92
llama3.3-70b-lora1,particles,third,69,76,77
llama3.3-70b-lora1,kraz,first,43,5,8
llama3.3-70b-lora1,kraz,second,65,15,14
llama3.3-70b-lora1,kraz,third,36,13,18
llama3.3-70b-lora1,m113,first,68,18,6
llama3.3-70b-lora1,m113,second,2,5,0
llama3.3-70b-lora1,m113,third,47,41,12
llama3.3-70b-lora1,tablecloth,first,2,2,2
llama3.3-70b-lora1,tablecloth,second,37,78,44
llama3.3-70b-lora1,tablecloth,third,17,22,14
llama3.3-70b-lora1,rotor,first,17,4,9
llama3.3-70b-lora1,rotor,second,47,97,97
llama3.3-70b-lora1,rotor,third,40,56,39
llama3.3-70b-lora1,scm_hill,first,27,14,16
llama3.3-70b-lora1,scm_hill,second,15,7,0
llama3.3-70b-lora1,scm_hill,third,37,13,14
llama3.3-70b-lora1,viper,first,80,39,29
llama3.3-70b-lora1,viper,second,60,100,100
llama3.3-70b-lora1,viper,third,5,5,6
llama3.3-70b-lora1,buckling,first,9,9,1
llama3.3-70b-lora1,buckling,second,9,32,24
llama3.3-70b-lora1,buckling,third,14,14,37
llama3.3-70b-lora1,slider_crank,first,17,21,34
llama3.3-70b-lora1,slider_crank,second,49,59,58
llama3.3-70b-lora1,slider_crank,third,60,60,58
llama3.3-70b-lora1,turtlebot,first,8,2,2
llama3.3-70b-lora1,turtlebot,second,73,18,31
llama3.3-70b-lora1,turtlebot,third,50,33,36
llama3.3-70b-lora1,rigid_multipatches,first,4,16,36
llama3.3-70b-lora1,rigid_multipatches,second,30,32,12
llama3.3-70b-lora1,rigid_multipatches,third,52,90,95
llama3.3-70b-lora1,cable,first,10,20,5
llama3.3-70b-lora1,cable,second,67,100,100
llama3.3-70b-lora1,cable,third,44,34,36
llama3.3-70b-lora1,hmmwv,first,52,11,54
llama3.3-70b-lora1,hmmwv,second,43,15,0
llama3.3-70b-lora1,hmmwv,third,53,56,31
llama3.3-70b-lora1,handler,first,42,4,7
llama3.3-70b-lora1,handler,second,65,100,100
llama3.3-70b-lora1,handler,third,77,10,44
llama3.3-70b-lora1,lidar,first,21,8,8
llama3.3-70b-lora1,lidar,second,22,10,2
llama3.3-70b-lora1,lidar,third,2,10,2
llama-3.3-70b-instruct,gator,first,9,7,8
llama-3.3-70b-instruct,gator,second,76,52,59
llama-3.3-70b-instruct,gator,third,73,88,90
llama-3.3-70b-instruct,gear,first,6,2,9
llama-3.3-70b-instruct,gear,second,73,97,90
llama-3.3-70b-instruct,gear,third,55,19,14
llama-3.3-70b-instruct,feda,first,4,8,8
llama-3.3-70b-instruct,feda,second,82,52,50
llama-3.3-70b-instruct,feda,third,55,22,1
llama-3.3-70b-instruct,man,first,0,5,5
llama-3.3-70b-instruct,man,second,65,52,57
llama-3.3-70b-instruct,man,third,57,18,29
llama-3.3-70b-instruct,art,first,9,8,5
llama-3.3-70b-instruct,art,second,61,42,42
llama-3.3-70b-instruct,art,third,64,98,100
llama-3.3-70b-instruct,vehros,first,6,13,2
llama-3.3-70b-instruct,vehros,second,52,11,18
llama-3.3-70b-instruct,vehros,third,39,27,0
llama-3.3-70b-instruct,pendulum,first,14,1,0
llama-3.3-70b-instruct,pendulum,second,42,69,20
llama-3.3-70b-instruct,pendulum,third,59,98,77
llama-3.3-70b-instruct,rigid_highway,first,4,2,10
llama-3.3-70b-instruct,rigid_highway,second,59,62,64
llama-3.3-70b-instruct,rigid_highway,third,77,69,61
llama-3.3-70b-instruct,curiosity,first,4,15,8
llama-3.3-70b-instruct,curiosity,second,37,40,35
llama-3.3-70b-instruct,curiosity,third,59,56,64
llama-3.3-70b-instruct,gps_imu,first,0,2,0
llama-3.3-70b-instruct,gps_imu,second,67,34,53
llama-3.3-70b-instruct,gps_imu,third,55,85,100
llama-3.3-70b-instruct,mass_spring_damper,first,4,7,10
llama-3.3-70b-instruct,mass_spring_damper,second,84,58,28
llama-3.3-70b-instruct,mass_spring_damper,third,80,23,50
llama-3.3-70b-instruct,uazbus,first,5,9,8
llama-3.3-70b-instruct,uazbus,second,68,70,69
llama-3.3-70b-instruct,uazbus,third,62,74,49
llama-3.3-70b-instruct,scm,first,4,4,2
llama-3.3-70b-instruct,scm,second,43,70,51
llama-3.3-70b-instruct,scm,third,45,22,12
llama-3.3-70b-instruct,veh_app,first,7,0,8
llama-3.3-70b-instruct,veh_app,second,48,49,36
llama-3.3-70b-instruct,veh_app,third,47,42,40
llama-3.3-70b-instruct,sedan,first,4,7,6
llama-3.3-70b-instruct,sedan,second,57,50,24
llama-3.3-70b-instruct,sedan,third,47,14,7
llama-3.3-70b-instruct,citybus,first,10,8,5
llama-3.3-70b-instruct,citybus,second,65,31,39
llama-3.3-70b-instruct,citybus,third,75,85,75
llama-3.3-70b-instruct,beam,first,5,2,2
llama-3.3-70b-instruct,beam,second,72,58,53
llama-3.3-70b-instruct,beam,third,61,75,79
llama-3.3-70b-instruct,sensros,first,4,9,2
llama-3.3-70b-instruct,sensros,second,67,76,41
llama-3.3-70b-instruct,sensros,third,39,75,73
llama-3.3-70b-instruct,camera,first,4,9,8
llama-3.3-70b-instruct,camera,second,62,89,87
llama-3.3-70b-instruct,camera,third,57,70,83
llama-3.3-70b-instruct,particles,first,8,9,3
llama-3.3-70b-instruct,particles,second,82,82,80
llama-3.3-70b-instruct,particles,third,62,80,72
llama-3.3-70b-instruct,kraz,first,4,8,8
llama-3.3-70b-instruct,kraz,second,79,44,37
llama-3.3-70b-instruct,kraz,third,62,10,8
llama-3.3-70b-instruct,m113,first,12,5,5
llama-3.3-70b-instruct,m113,second,36,40,32
llama-3.3-70b-instruct,m113,third,60,22,37
llama-3.3-70b-instruct,tablecloth,first,17,0,0
llama-3.3-70b-instruct,tablecloth,second,27,31,64
llama-3.3-70b-instruct,tablecloth,third,42,70,68
llama-3.3-70b-instruct,rotor,first,4,5,5
llama-3.3-70b-instruct,rotor,second,49,0,84
llama-3.3-70b-instruct,rotor,third,51,62,57
llama-3.3-70b-instruct,scm_hill,first,5,5,8
llama-3.3-70b-instruct,scm_hill,second,53,6,12
llama-3.3-70b-instruct,scm_hill,third,63,65,54
llama-3.3-70b-instruct,viper,first,12,11,4
llama-3.3-70b-instruct,viper,second,83,97,98
llama-3.3-70b-instruct,viper,third,29,63,30
llama-3.3-70b-instruct,buckling,first,2,2,2
llama-3.3-70b-instruct,buckling,second,56,98,100
llama-3.3-70b-instruct,buckling,third,10,12,1
llama-3.3-70b-instruct,slider_crank,first,9,10,0
llama-3.3-70b-instruct,slider_crank,second,62,72,77
llama-3.3-70b-instruct,slider_crank,third,49,65,50
llama-3.3-70b-instruct,turtlebot,first,17,7,5
llama-3.3-70b-instruct,turtlebot,second,97,72,67
llama-3.3-70b-instruct,turtlebot,third,83,15,22
llama-3.3-70b-instruct,rigid_multipatches,first,3,0,6
llama-3.3-70b-instruct,rigid_multipatches,second,64,52,47
llama-3.3-70b-instruct,rigid_multipatches,third,89,90,95
llama-3.3-70b-instruct,cable,first,2,8,8
llama-3.3-70b-instruct,cable,second,85,100,100
llama-3.3-70b-instruct,cable,third,85,3,8
llama-3.3-70b-instruct,hmmwv,first,4,8,8
