Model,System,Round,Avg Score Document,Avg Score Reference,Avg Score Ref+Doc,Num Judges
qwen2-7b-instruct,gator,third,38.67,77.0,60.67,3
qwen2-7b-instruct,gear,first,17.33,14.67,26.33,3
qwen2-7b-instruct,gear,second,55.67,82.33,77.0,3
qwen2-7b-instruct,gear,third,48.0,24.67,35.67,2
qwen2-7b-instruct,feda,first,11.33,20.67,10.67,3
qwen2-7b-instruct,feda,second,41.33,36.33,47.33,3
qwen2-7b-instruct,feda,third,44.0,33.67,39.0,3
qwen2-7b-instruct,man,first,3.0,8.0,11.0,3
qwen2-7b-instruct,man,second,65.0,26.0,32.0,3
qwen2-7b-instruct,man,third,20.33,31.33,22.67,3
qwen2-7b-instruct,art,first,12.0,11.0,14.33,3
qwen2-7b-instruct,art,second,70.0,80.0,78.67,3
qwen2-7b-instruct,art,third,47.33,83.0,83.33,3
qwen2-7b-instruct,vehros,first,10.0,10.0,26.33,3
qwen2-7b-instruct,vehros,second,52.0,39.0,23.33,3
qwen2-7b-instruct,vehros,third,28.67,34.0,23.33,3
qwen2-7b-instruct,pendulum,first,16.33,12.0,19.67,3
qwen2-7b-instruct,pendulum,second,39.67,32.33,37.33,3
qwen2-7b-instruct,pendulum,third,54.67,53.0,49.0,3
qwen2-7b-instruct,rigid_highway,first,10.0,8.0,8.67,3
qwen2-7b-instruct,rigid_highway,second,17.0,49.67,25.67,2
qwen2-7b-instruct,rigid_highway,third,33.33,78.0,66.67,3
qwen2-7b-instruct,curiosity,first,17.33,16.0,11.0,3
qwen2-7b-instruct,curiosity,second,61.67,50.67,48.0,3
qwen2-7b-instruct,curiosity,third,46.33,50.67,53.33,3
qwen2-7b-instruct,gps_imu,first,15.67,7.0,8.67,3
qwen2-7b-instruct,gps_imu,second,35.0,29.67,47.0,3
qwen2-7b-instruct,gps_imu,third,47.33,78.33,62.33,3
qwen2-7b-instruct,mass_spring_damper,first,14.0,23.67,15.33,3
qwen2-7b-instruct,mass_spring_damper,second,50.67,40.0,22.0,3
qwen2-7b-instruct,mass_spring_damper,third,49.0,47.67,30.33,3
qwen2-7b-instruct,uazbus,first,19.67,10.67,6.67,3
qwen2-7b-instruct,uazbus,second,41.0,52.67,66.0,3
qwen2-7b-instruct,uazbus,third,52.0,38.0,52.33,3
qwen2-7b-instruct,scm,first,9.0,4.0,2.33,3
qwen2-7b-instruct,scm,second,14.67,38.67,28.0,3
qwen2-7b-instruct,scm,third,60.67,28.33,40.67,3
qwen2-7b-instruct,veh_app,first,15.33,3.33,20.67,3
qwen2-7b-instruct,veh_app,second,34.0,24.33,23.67,3
qwen2-7b-instruct,veh_app,third,46.67,33.33,51.67,3
qwen2-7b-instruct,sedan,first,23.0,2.33,6.67,3
qwen2-7b-instruct,sedan,second,4.67,20.67,27.0,3
qwen2-7b-instruct,sedan,third,37.0,33.33,30.0,3
qwen2-7b-instruct,citybus,first,2.67,12.67,29.0,3
qwen2-7b-instruct,citybus,second,51.67,45.67,31.0,3
qwen2-7b-instruct,citybus,third,53.33,77.67,54.67,3
qwen2-7b-instruct,beam,first,22.0,30.33,14.33,3
qwen2-7b-instruct,beam,second,53.67,71.33,44.0,3
qwen2-7b-instruct,beam,third,54.67,57.33,68.0,3
qwen2-7b-instruct,sensros,first,17.33,20.33,8.67,3
qwen2-7b-instruct,sensros,second,26.0,25.0,39.33,3
qwen2-7b-instruct,sensros,third,38.0,61.33,65.0,3
qwen2-7b-instruct,camera,first,36.67,6.67,25.33,3
qwen2-7b-instruct,camera,second,37.0,64.67,41.33,3
qwen2-7b-instruct,camera,third,18.0,46.0,34.0,3
qwen2-7b-instruct,particles,first,11.33,6.67,12.67,3
qwen2-7b-instruct,particles,second,52.33,62.0,66.33,3
qwen2-7b-instruct,particles,third,54.33,45.67,51.0,3
qwen2-7b-instruct,kraz,first,31.33,21.33,10.67,3
qwen2-7b-instruct,kraz,second,47.0,60.67,46.67,3
qwen2-7b-instruct,kraz,third,30.67,7.67,21.33,3
qwen2-7b-instruct,m113,first,18.67,16.0,12.0,3
qwen2-7b-instruct,m113,second,9.67,10.0,5.67,3
qwen2-7b-instruct,m113,third,52.0,54.0,34.67,3
qwen2-7b-instruct,tablecloth,first,35.0,8.33,9.67,3
qwen2-7b-instruct,tablecloth,second,45.0,45.67,45.5,3
qwen2-7b-instruct,tablecloth,third,26.33,53.0,67.0,3
qwen2-7b-instruct,rotor,first,11.0,5.67,8.67,3
qwen2-7b-instruct,rotor,second,40.0,75.67,70.67,3
qwen2-7b-instruct,rotor,third,30.67,20.0,39.67,3
qwen2-7b-instruct,scm_hill,first,13.33,7.33,20.67,3
qwen2-7b-instruct,scm_hill,second,33.0,39.33,27.0,3
qwen2-7b-instruct,scm_hill,third,49.33,25.33,20.0,3
qwen2-7b-instruct,viper,first,22.67,13.33,4.67,3
qwen2-7b-instruct,viper,second,66.67,84.0,71.0,3
qwen2-7b-instruct,viper,third,49.33,55.0,48.33,3
qwen2-7b-instruct,buckling,first,25.0,13.67,17.0,3
qwen2-7b-instruct,buckling,second,32.33,90.67,82.33,3
qwen2-7b-instruct,buckling,third,30.0,26.33,17.67,3
qwen2-7b-instruct,slider_crank,first,19.0,21.33,32.0,3
qwen2-7b-instruct,slider_crank,second,48.67,40.67,29.5,3
qwen2-7b-instruct,slider_crank,third,59.0,61.0,69.0,3
qwen2-7b-instruct,turtlebot,first,17.67,7.67,12.67,3
qwen2-7b-instruct,turtlebot,second,73.67,63.67,48.0,3
qwen2-7b-instruct,turtlebot,third,21.67,24.67,15.0,3
qwen2-7b-instruct,rigid_multipatches,first,7.67,28.33,21.67,3
qwen2-7b-instruct,rigid_multipatches,second,38.0,47.0,47.67,3
qwen2-7b-instruct,rigid_multipatches,third,36.67,86.0,69.67,3
qwen2-7b-instruct,cable,first,11.67,19.67,18.0,3
qwen2-7b-instruct,cable,second,53.0,84.33,78.0,3
qwen2-7b-instruct,cable,third,12.33,35.0,38.33,3
qwen2-7b-instruct,hmmwv,first,7.0,16.67,6.0,3
qwen2-7b-instruct,hmmwv,second,34.33,20.67,16.33,3
qwen2-7b-instruct,hmmwv,third,37.33,50.33,48.67,3
qwen2-7b-instruct,handler,first,18.67,15.33,27.33,3
qwen2-7b-instruct,handler,second,42.33,64.67,57.33,3
qwen2-7b-instruct,handler,third,43.33,20.0,31.0,3
qwen2-7b-instruct,lidar,first,11.33,6.0,11.0,3
qwen2-7b-instruct,lidar,second,28.33,12.67,10.67,3
qwen2-7b-instruct,lidar,third,8.67,19.67,18.33,3
llama4_maverick,gator,first,55.67,25.33,20.33,3
llama4_maverick,gator,second,60.0,48.67,47.0,3
llama4_maverick,gator,third,58.33,51.33,48.33,3
llama4_maverick,gear,first,61.33,25.33,30.33,3
llama4_maverick,gear,second,58.0,71.0,83.33,3
llama4_maverick,gear,third,25.33,53.33,43.67,3
llama4_maverick,feda,first,20.67,11.67,11.0,3
llama4_maverick,feda,second,36.33,63.0,58.67,3
llama4_maverick,feda,third,39.0,42.67,48.67,3
llama4_maverick,man,first,44.67,23.67,9.0,3
llama4_maverick,man,second,41.0,59.0,50.33,3
llama4_maverick,man,third,65.67,43.67,42.67,3
llama4_maverick,art,first,31.0,14.33,27.0,3
llama4_maverick,art,second,35.33,85.0,81.33,3
llama4_maverick,art,third,42.67,90.0,82.0,3
llama4_maverick,vehros,first,21.0,24.33,15.0,2
llama4_maverick,vehros,second,58.0,46.0,36.0,3
llama4_maverick,vehros,third,39.33,43.0,30.67,3
llama4_maverick,pendulum,first,25.33,7.0,25.0,3
llama4_maverick,pendulum,second,46.67,38.33,33.33,3
llama4_maverick,pendulum,third,66.33,38.0,29.0,3
llama4_maverick,rigid_highway,first,18.33,12.33,19.0,3
llama4_maverick,rigid_highway,second,58.33,61.67,61.0,3
llama4_maverick,rigid_highway,third,53.33,76.0,80.67,3
llama4_maverick,curiosity,first,42.33,18.33,14.67,3
llama4_maverick,curiosity,second,57.0,66.67,42.0,3
llama4_maverick,curiosity,third,54.33,37.67,47.33,3
llama4_maverick,gps_imu,first,17.33,5.67,11.33,3
llama4_maverick,gps_imu,second,43.67,49.0,47.33,3
llama4_maverick,gps_imu,third,55.0,56.67,72.33,3
llama4_maverick,mass_spring_damper,first,38.33,6.33,33.0,3
llama4_maverick,mass_spring_damper,second,41.67,50.67,72.0,3
llama4_maverick,mass_spring_damper,third,66.33,63.33,64.0,3
llama4_maverick,uazbus,first,56.67,32.0,25.0,3
llama4_maverick,uazbus,second,63.67,54.67,51.33,3
llama4_maverick,uazbus,third,45.0,47.67,46.33,3
llama4_maverick,scm,first,36.33,29.33,9.33,3
llama4_maverick,scm,second,68.0,53.67,55.33,3
llama4_maverick,scm,third,65.33,33.67,38.33,3
llama4_maverick,veh_app,first,28.67,6.33,27.0,3
llama4_maverick,veh_app,second,45.33,39.33,27.33,3
llama4_maverick,veh_app,third,26.67,46.0,33.67,3
llama4_maverick,sedan,first,37.0,21.33,19.0,3
llama4_maverick,sedan,second,37.0,42.67,43.33,3
llama4_maverick,sedan,third,59.0,26.33,25.67,3
llama4_maverick,citybus,first,44.0,13.67,18.0,3
llama4_maverick,citybus,second,22.33,52.0,56.0,3
llama4_maverick,citybus,third,37.0,70.0,64.0,3
llama4_maverick,beam,first,22.67,20.67,24.67,3
llama4_maverick,beam,second,45.0,48.0,47.33,3
llama4_maverick,beam,third,65.0,72.67,78.67,3
llama4_maverick,sensros,first,34.0,10.33,22.33,3
llama4_maverick,sensros,second,49.0,38.67,22.67,3
llama4_maverick,sensros,third,29.33,76.33,65.0,3
llama4_maverick,camera,first,35.33,27.0,18.33,3
llama4_maverick,camera,second,56.33,64.0,67.33,3
llama4_maverick,camera,third,41.67,36.67,36.33,3
llama4_maverick,particles,first,24.0,7.33,23.67,3
llama4_maverick,particles,second,46.67,81.67,75.0,3
llama4_maverick,particles,third,63.67,47.0,56.33,3
llama4_maverick,kraz,first,18.67,9.33,24.0,3
llama4_maverick,kraz,second,47.67,59.33,44.0,3
llama4_maverick,kraz,third,35.33,23.67,21.0,3
llama4_maverick,m113,first,40.33,9.67,11.33,3
llama4_maverick,m113,second,49.67,42.0,54.67,3
llama4_maverick,m113,third,53.67,55.67,56.67,3
llama4_maverick,tablecloth,first,63.0,28.67,15.33,3
llama4_maverick,tablecloth,second,40.0,70.0,62.67,3
llama4_maverick,tablecloth,third,24.0,32.67,30.0,3
llama4_maverick,rotor,first,57.67,24.67,28.0,3
llama4_maverick,rotor,second,67.33,89.0,81.33,3
llama4_maverick,rotor,third,61.0,63.0,73.67,3
llama4_maverick,scm_hill,first,44.0,22.33,13.0,3
llama4_maverick,scm_hill,second,27.67,32.67,33.0,3
llama4_maverick,scm_hill,third,47.67,39.33,56.33,3
llama4_maverick,viper,first,18.5,13.67,20.0,2
llama4_maverick,viper,second,54.0,71.67,84.67,3
llama4_maverick,viper,third,68.67,35.67,25.67,3
llama4_maverick,buckling,first,54.33,24.67,31.0,3
llama4_maverick,buckling,second,66.67,80.67,80.0,3
llama4_maverick,buckling,third,57.33,25.0,39.67,3
llama4_maverick,slider_crank,first,45.33,37.0,9.67,3
llama4_maverick,slider_crank,second,51.33,74.33,70.0,3
llama4_maverick,slider_crank,third,42.33,53.67,49.33,3
llama4_maverick,turtlebot,first,31.67,20.0,26.0,3
llama4_maverick,turtlebot,second,70.67,68.0,69.0,3
llama4_maverick,turtlebot,third,50.0,22.33,26.0,3
llama4_maverick,rigid_multipatches,first,56.33,27.67,10.67,3
llama4_maverick,rigid_multipatches,second,57.33,50.0,50.0,3
llama4_maverick,rigid_multipatches,third,67.0,74.67,63.33,3
llama4_maverick,cable,first,47.33,24.33,13.33,3
llama4_maverick,cable,second,30.33,85.0,79.67,3
llama4_maverick,cable,third,74.67,40.33,36.33,3
llama4_maverick,hmmwv,first,13.0,21.0,27.67,3
llama4_maverick,hmmwv,second,34.0,38.67,39.67,3
llama4_maverick,hmmwv,third,53.0,58.67,32.0,3
llama4_maverick,handler,first,34.0,7.0,16.67,3
llama4_maverick,handler,second,51.0,65.0,66.0,3
llama4_maverick,handler,third,50.0,31.0,46.67,3
llama4_maverick,lidar,first,27.0,14.0,14.67,3
llama4_maverick,lidar,second,59.0,40.67,58.67,3
llama4_maverick,lidar,third,41.0,20.33,32.67,3
gemma-2-9b-it,gator,first,26.33,13.33,10.67,3
gemma-2-9b-it,gator,second,36.0,48.0,26.0,3
gemma-2-9b-it,gator,third,46.0,52.67,64.0,3
gemma-2-9b-it,gear,first,15.67,31.33,29.33,3
gemma-2-9b-it,gear,second,32.33,57.67,37.0,3
gemma-2-9b-it,gear,third,39.67,21.0,43.67,3
gemma-2-9b-it,feda,first,30.33,10.0,9.67,3
gemma-2-9b-it,feda,second,63.0,45.0,41.33,3
gemma-2-9b-it,feda,third,20.67,27.0,44.67,3
gemma-2-9b-it,man,first,27.67,24.33,9.0,3
gemma-2-9b-it,man,second,55.0,81.0,39.33,3
gemma-2-9b-it,man,third,53.0,17.33,43.67,3
gemma-2-9b-it,art,first,13.67,7.67,12.67,3
gemma-2-9b-it,art,second,41.67,87.67,86.67,3
gemma-2-9b-it,art,third,58.33,89.0,77.33,3
gemma-2-9b-it,vehros,first,7.33,21.67,8.5,3
gemma-2-9b-it,vehros,second,26.0,30.0,30.0,3
gemma-2-9b-it,vehros,third,60.0,19.0,26.0,3
gemma-2-9b-it,pendulum,first,23.67,16.0,7.33,3
gemma-2-9b-it,pendulum,second,26.33,42.67,27.67,3
gemma-2-9b-it,pendulum,third,40.67,59.33,44.67,3
gemma-2-9b-it,rigid_highway,first,15.67,18.0,28.0,3
gemma-2-9b-it,rigid_highway,second,44.0,76.0,68.67,3
gemma-2-9b-it,rigid_highway,third,61.33,79.67,67.67,3
gemma-2-9b-it,curiosity,first,28.67,25.67,13.0,3
gemma-2-9b-it,curiosity,second,70.67,70.67,54.67,3
gemma-2-9b-it,curiosity,third,44.67,37.0,38.0,3
gemma-2-9b-it,gps_imu,first,31.0,15.33,6.33,3
gemma-2-9b-it,gps_imu,second,45.33,62.33,46.67,3
gemma-2-9b-it,gps_imu,third,42.0,56.33,35.0,3
gemma-2-9b-it,mass_spring_damper,first,36.33,17.33,13.0,3
gemma-2-9b-it,mass_spring_damper,second,54.33,64.67,65.67,3
gemma-2-9b-it,mass_spring_damper,third,36.67,53.67,56.0,3
gemma-2-9b-it,uazbus,first,24.67,11.33,24.67,3
gemma-2-9b-it,uazbus,second,41.0,69.0,59.67,3
gemma-2-9b-it,uazbus,third,52.0,25.0,42.67,3
gemma-2-9b-it,scm,first,20.33,24.33,11.67,3
gemma-2-9b-it,scm,second,70.0,37.33,60.67,3
gemma-2-9b-it,scm,third,28.33,36.67,41.67,3
gemma-2-9b-it,veh_app,first,13.67,34.0,11.33,3
gemma-2-9b-it,veh_app,second,43.67,43.67,55.67,3
gemma-2-9b-it,veh_app,third,18.67,35.0,26.67,3
gemma-2-9b-it,sedan,first,16.33,20.33,6.67,3
gemma-2-9b-it,sedan,second,66.0,38.0,39.0,2
gemma-2-9b-it,sedan,third,25.67,17.33,35.67,3
gemma-2-9b-it,citybus,first,15.0,7.33,8.67,3
gemma-2-9b-it,citybus,second,58.33,60.0,70.67,3
gemma-2-9b-it,citybus,third,34.67,74.67,73.33,3
gemma-2-9b-it,beam,first,13.67,31.67,21.0,3
gemma-2-9b-it,beam,second,37.0,25.0,11.0,3
gemma-2-9b-it,beam,third,31.33,79.33,67.0,3
gemma-2-9b-it,sensros,first,25.67,12.0,12.67,3
gemma-2-9b-it,sensros,second,16.0,35.33,22.33,3
gemma-2-9b-it,sensros,third,42.33,20.67,36.0,3
gemma-2-9b-it,camera,first,10.67,19.67,26.0,3
gemma-2-9b-it,camera,second,28.0,30.0,34.0,3
gemma-2-9b-it,camera,third,19.67,25.67,27.0,3
gemma-2-9b-it,particles,first,19.0,32.33,14.67,3
gemma-2-9b-it,particles,second,43.0,57.0,58.67,3
gemma-2-9b-it,particles,third,63.67,63.67,58.0,3
gemma-2-9b-it,kraz,first,18.33,30.33,12.0,3
gemma-2-9b-it,kraz,second,43.33,69.33,60.33,3
gemma-2-9b-it,kraz,third,33.33,25.67,21.0,3
gemma-2-9b-it,m113,first,39.67,19.67,11.0,3
gemma-2-9b-it,m113,second,44.33,48.67,30.67,3
gemma-2-9b-it,m113,third,41.33,53.0,62.33,3
gemma-2-9b-it,tablecloth,first,26.33,11.33,21.33,3
gemma-2-9b-it,tablecloth,second,49.33,38.33,42.33,3
gemma-2-9b-it,tablecloth,third,28.67,26.67,19.0,3
gemma-2-9b-it,rotor,first,29.67,9.67,29.0,3
gemma-2-9b-it,rotor,second,53.33,67.67,79.0,3
gemma-2-9b-it,rotor,third,43.67,61.33,71.0,3
gemma-2-9b-it,scm_hill,first,29.0,21.0,9.33,3
gemma-2-9b-it,scm_hill,second,79.33,30.67,28.67,3
gemma-2-9b-it,scm_hill,third,73.0,55.67,38.0,3
gemma-2-9b-it,viper,first,9.0,20.33,12.0,3
gemma-2-9b-it,viper,second,54.33,92.67,69.0,3
gemma-2-9b-it,viper,third,30.33,47.33,29.67,3
gemma-2-9b-it,buckling,first,20.33,25.0,25.33,3
gemma-2-9b-it,buckling,second,30.67,28.0,29.33,3
gemma-2-9b-it,buckling,third,16.33,25.67,20.67,3
gemma-2-9b-it,slider_crank,first,46.0,29.67,22.33,3
gemma-2-9b-it,slider_crank,second,32.67,42.33,41.0,3
gemma-2-9b-it,slider_crank,third,56.33,50.33,46.67,3
gemma-2-9b-it,turtlebot,first,23.33,31.67,10.33,3
gemma-2-9b-it,turtlebot,second,47.67,54.33,53.33,3
gemma-2-9b-it,turtlebot,third,37.0,39.0,19.0,3
gemma-2-9b-it,rigid_multipatches,first,23.67,13.33,19.33,3
gemma-2-9b-it,rigid_multipatches,second,49.0,51.33,41.33,3
gemma-2-9b-it,rigid_multipatches,third,37.67,77.33,72.33,3
gemma-2-9b-it,cable,first,33.0,31.0,5.67,3
gemma-2-9b-it,cable,second,38.67,90.0,79.67,3
gemma-2-9b-it,cable,third,29.33,13.0,33.33,3
gemma-2-9b-it,hmmwv,first,17.33,22.0,5.67,3
gemma-2-9b-it,hmmwv,second,13.5,30.67,31.0,2
gemma-2-9b-it,hmmwv,third,56.0,55.67,52.67,3
gemma-2-9b-it,handler,first,33.33,33.0,12.33,3
gemma-2-9b-it,handler,second,61.67,80.33,85.0,3
gemma-2-9b-it,handler,third,64.0,34.67,34.67,3
gemma-2-9b-it,lidar,first,20.33,32.33,8.67,3
gemma-2-9b-it,lidar,second,16.0,24.67,34.0,2
gemma-2-9b-it,lidar,third,17.67,27.0,14.0,3
gemma-2-2b-it,gator,first,21.0,9.67,24.67,3
gemma-2-2b-it,gator,second,50.33,45.0,38.33,3
gemma-2-2b-it,gator,third,58.33,80.33,76.67,3
gemma-2-2b-it,gear,first,7.33,8.33,6.0,3
gemma-2-2b-it,gear,second,20.67,40.67,42.0,3
gemma-2-2b-it,gear,third,17.33,47.67,39.67,3
gemma-2-2b-it,feda,first,14.67,18.0,5.0,3
gemma-2-2b-it,feda,second,47.67,51.67,58.67,3
gemma-2-2b-it,feda,third,52.33,24.0,48.67,3
gemma-2-2b-it,man,first,3.0,9.67,25.67,3
gemma-2-2b-it,man,second,31.0,52.33,42.33,3
gemma-2-2b-it,man,third,30.33,37.67,34.33,3
gemma-2-2b-it,art,first,15.67,12.67,23.67,3
gemma-2-2b-it,art,second,39.0,86.0,78.0,3
gemma-2-2b-it,art,third,48.67,90.33,79.0,3
gemma-2-2b-it,vehros,first,11.0,11.67,29.33,3
gemma-2-2b-it,vehros,second,26.33,28.67,29.67,3
gemma-2-2b-it,vehros,third,64.0,37.0,32.33,3
gemma-2-2b-it,pendulum,first,20.0,15.33,7.67,3
gemma-2-2b-it,pendulum,second,48.0,16.67,35.33,3
gemma-2-2b-it,pendulum,third,47.33,51.0,44.67,3
gemma-2-2b-it,rigid_highway,first,22.0,21.0,11.0,3
gemma-2-2b-it,rigid_highway,second,45.67,60.0,53.0,3
gemma-2-2b-it,rigid_highway,third,49.67,64.67,60.0,3
gemma-2-2b-it,curiosity,first,9.67,3.5,15.0,3
gemma-2-2b-it,curiosity,second,38.0,68.67,52.0,3
gemma-2-2b-it,curiosity,third,43.67,43.67,35.67,3
gemma-2-2b-it,gps_imu,first,8.33,19.67,21.0,3
gemma-2-2b-it,gps_imu,second,47.33,20.67,51.33,3
gemma-2-2b-it,gps_imu,third,30.0,29.0,39.0,3
gemma-2-2b-it,mass_spring_damper,first,15.67,9.33,17.0,3
gemma-2-2b-it,mass_spring_damper,second,48.0,43.0,34.0,3
gemma-2-2b-it,mass_spring_damper,third,52.67,42.33,56.67,3
gemma-2-2b-it,uazbus,first,9.0,8.0,4.0,3
gemma-2-2b-it,uazbus,second,63.0,64.0,62.67,3
gemma-2-2b-it,uazbus,third,42.33,41.67,41.33,3
gemma-2-2b-it,scm,first,19.33,30.33,21.33,3
gemma-2-2b-it,scm,second,25.33,39.33,17.33,3
gemma-2-2b-it,scm,third,31.33,33.0,20.0,3
gemma-2-2b-it,veh_app,first,25.0,6.67,5.0,2
gemma-2-2b-it,veh_app,second,57.67,55.67,52.33,3
gemma-2-2b-it,veh_app,third,28.0,22.67,19.33,3
gemma-2-2b-it,sedan,first,18.67,22.33,17.33,3
gemma-2-2b-it,sedan,second,33.67,36.67,34.0,3
gemma-2-2b-it,sedan,third,33.67,28.67,15.67,3
gemma-2-2b-it,citybus,first,10.33,13.67,8.0,3
gemma-2-2b-it,citybus,second,38.33,57.67,50.33,3
gemma-2-2b-it,citybus,third,54.0,74.0,57.0,3
gemma-2-2b-it,beam,first,10.67,9.67,27.0,3
gemma-2-2b-it,beam,second,34.0,34.0,42.67,3
gemma-2-2b-it,beam,third,33.33,60.33,66.0,3
gemma-2-2b-it,sensros,first,8.33,19.0,10.67,3
gemma-2-2b-it,sensros,second,20.33,27.0,31.33,3
gemma-2-2b-it,sensros,third,30.0,30.67,37.33,3
gemma-2-2b-it,camera,first,17.33,16.33,10.0,3
gemma-2-2b-it,camera,second,21.0,33.0,18.0,3
gemma-2-2b-it,camera,third,16.33,16.0,33.33,3
gemma-2-2b-it,particles,first,12.33,27.0,22.0,3
gemma-2-2b-it,particles,second,58.33,33.67,67.0,3
gemma-2-2b-it,particles,third,53.33,62.33,32.67,3
gemma-2-2b-it,kraz,first,11.67,5.0,11.67,3
gemma-2-2b-it,kraz,second,58.0,59.67,56.0,3
gemma-2-2b-it,kraz,third,33.33,20.33,20.67,3
gemma-2-2b-it,m113,first,9.0,21.33,5.67,3
gemma-2-2b-it,m113,second,12.0,11.67,15.33,3
gemma-2-2b-it,m113,third,57.33,64.67,66.67,3
gemma-2-2b-it,tablecloth,first,16.33,12.0,7.0,3
gemma-2-2b-it,tablecloth,second,27.67,43.67,58.0,3
gemma-2-2b-it,tablecloth,third,27.0,41.33,27.67,3
gemma-2-2b-it,rotor,first,11.0,22.67,6.67,3
gemma-2-2b-it,rotor,second,48.67,56.0,78.0,3
gemma-2-2b-it,rotor,third,39.0,72.67,66.67,3
gemma-2-2b-it,scm_hill,first,21.67,11.0,8.33,3
gemma-2-2b-it,scm_hill,second,38.33,22.67,32.0,3
gemma-2-2b-it,scm_hill,third,45.33,64.67,66.33,3
gemma-2-2b-it,viper,first,20.67,25.33,17.0,3
gemma-2-2b-it,viper,second,27.33,25.67,21.67,3
gemma-2-2b-it,viper,third,50.33,55.0,41.0,3
gemma-2-2b-it,buckling,first,17.0,22.0,10.0,3
gemma-2-2b-it,buckling,second,7.33,20.33,35.67,3
gemma-2-2b-it,buckling,third,13.0,32.0,18.67,3
gemma-2-2b-it,slider_crank,first,5.67,7.0,12.33,3
gemma-2-2b-it,slider_crank,second,16.0,37.67,32.67,3
gemma-2-2b-it,slider_crank,third,44.67,41.67,62.0,3
gemma-2-2b-it,turtlebot,first,9.0,7.33,4.0,3
gemma-2-2b-it,turtlebot,second,46.67,58.67,50.67,3
gemma-2-2b-it,turtlebot,third,41.33,29.67,29.0,3
gemma-2-2b-it,rigid_multipatches,first,15.33,11.0,24.0,3
gemma-2-2b-it,rigid_multipatches,second,37.0,35.0,46.33,3
gemma-2-2b-it,rigid_multipatches,third,42.0,56.67,73.67,3
gemma-2-2b-it,cable,first,16.67,17.0,18.33,3
gemma-2-2b-it,cable,second,44.67,94.33,73.67,3
gemma-2-2b-it,cable,third,28.33,33.0,36.67,3
gemma-2-2b-it,hmmwv,first,9.0,12.0,5.67,3
gemma-2-2b-it,hmmwv,second,40.0,33.33,34.0,3
gemma-2-2b-it,hmmwv,third,61.33,45.33,38.67,3
gemma-2-2b-it,handler,first,0.67,13.33,11.33,3
gemma-2-2b-it,handler,second,52.33,69.67,77.67,3
gemma-2-2b-it,handler,third,41.67,32.33,29.0,3
gemma-2-2b-it,lidar,first,16.0,21.67,12.67,2
gemma-2-2b-it,lidar,second,27.67,51.67,40.67,3
gemma-2-2b-it,lidar,third,13.33,28.33,8.67,3
qwq-32b,gator,first,39.0,27.67,32.33,3
qwq-32b,gator,second,46.67,47.33,29.67,3
qwq-32b,gator,third,43.33,43.0,54.67,3
qwq-32b,gear,first,47.67,33.33,28.67,3
qwq-32b,gear,second,32.67,91.67,84.67,3
qwq-32b,gear,third,67.67,38.0,43.33,3
qwq-32b,feda,first,24.67,33.0,16.67,3
qwq-32b,feda,second,52.0,52.67,34.0,3
qwq-32b,feda,third,43.67,35.67,24.0,3
qwq-32b,man,first,25.33,20.67,21.33,3
qwq-32b,man,second,87.33,41.0,63.33,3
qwq-32b,man,third,53.33,15.0,19.33,3
qwq-32b,art,first,57.67,33.0,12.33,3
qwq-32b,art,second,45.67,55.33,48.33,3
qwq-32b,art,third,64.33,48.67,32.33,3
qwq-32b,vehros,first,15.0,32.33,18.0,3
qwq-32b,vehros,second,43.67,52.67,41.67,3
qwq-32b,vehros,third,50.67,34.33,35.33,3
qwq-32b,pendulum,first,62.67,31.0,22.67,3
qwq-32b,pendulum,second,51.0,38.33,45.67,3
qwq-32b,pendulum,third,59.33,48.0,43.33,3
qwq-32b,rigid_highway,first,29.0,17.0,11.33,3
qwq-32b,rigid_highway,second,51.0,65.67,67.0,2
qwq-32b,rigid_highway,third,40.33,62.0,76.67,3
qwq-32b,curiosity,first,56.0,15.67,17.67,3
qwq-32b,curiosity,second,56.33,42.67,30.67,3
qwq-32b,curiosity,third,43.67,30.0,33.0,3
qwq-32b,gps_imu,first,49.0,30.0,29.67,3
qwq-32b,gps_imu,second,46.5,20.0,37.0,2
qwq-32b,gps_imu,third,68.0,64.33,63.67,3
qwq-32b,mass_spring_damper,first,47.33,29.0,21.67,3
qwq-32b,mass_spring_damper,second,53.33,58.67,54.33,3
qwq-32b,mass_spring_damper,third,56.33,53.67,59.33,3
qwq-32b,uazbus,first,43.0,33.33,23.0,3
qwq-32b,uazbus,second,18.33,19.33,38.0,3
qwq-32b,uazbus,third,73.33,44.67,51.0,3
qwq-32b,scm,first,36.33,23.0,16.67,3
qwq-32b,scm,second,43.67,22.33,42.67,3
qwq-32b,scm,third,55.33,36.0,36.0,3
qwq-32b,veh_app,first,11.0,20.0,12.0,3
qwq-32b,veh_app,second,30.33,44.0,30.0,3
qwq-32b,veh_app,third,35.33,52.67,45.33,3
qwq-32b,sedan,first,24.67,17.67,20.0,3
qwq-32b,sedan,second,59.0,32.33,24.0,3
qwq-32b,sedan,third,55.0,30.33,28.33,3
qwq-32b,citybus,first,56.67,15.33,14.67,3
qwq-32b,citybus,second,27.0,38.67,30.33,3
qwq-32b,citybus,third,43.0,58.0,45.0,3
qwq-32b,beam,first,23.0,15.0,17.0,3
qwq-32b,beam,second,50.33,74.33,48.67,3
qwq-32b,beam,third,75.0,79.0,64.33,3
