Model,System,Round,Avg Score Document,Avg Score Reference,Avg Score Ref+Doc,Num Judges
gemma-2-27b-it,art,first,25.33,21.0,11.67,3
gemma-2-27b-it,art,second,69.67,83.33,87.33,3
gemma-2-27b-it,art,third,43.0,86.0,74.0,3
gemma-2-27b-it,beam,first,33.67,10.33,20.0,3
gemma-2-27b-it,beam,second,51.33,62.0,54.67,3
gemma-2-27b-it,beam,third,49.0,78.33,84.33,3
gemma-2-27b-it,buckling,first,20.67,21.33,20.0,3
gemma-2-27b-it,buckling,second,32.33,48.33,18.33,3
gemma-2-27b-it,buckling,third,4.5,16.67,25.0,2
gemma-2-27b-it,cable,first,39.67,30.0,29.33,3
gemma-2-27b-it,cable,second,40.0,84.33,63.67,3
gemma-2-27b-it,cable,third,57.33,29.0,32.33,3
gemma-2-27b-it,camera,first,15.0,26.67,9.67,3
gemma-2-27b-it,camera,second,9.0,32.67,17.0,3
gemma-2-27b-it,camera,third,30.33,37.67,18.33,3
gemma-2-27b-it,citybus,first,34.0,14.33,10.0,3
gemma-2-27b-it,citybus,second,54.67,70.0,77.33,3
gemma-2-27b-it,citybus,third,50.0,49.0,61.67,3
gemma-2-27b-it,curiosity,first,27.67,31.33,6.67,3
gemma-2-27b-it,curiosity,second,68.33,73.67,68.0,3
gemma-2-27b-it,curiosity,third,66.33,48.67,59.0,3
gemma-2-27b-it,feda,first,18.33,28.67,16.0,3
gemma-2-27b-it,feda,second,62.0,26.33,51.33,3
gemma-2-27b-it,feda,third,59.0,45.33,43.67,3
gemma-2-27b-it,gator,first,15.33,16.33,14.0,3
gemma-2-27b-it,gator,second,44.0,49.67,60.67,3
gemma-2-27b-it,gator,third,42.67,72.33,80.0,3
gemma-2-27b-it,gear,first,43.0,7.0,32.33,3
gemma-2-27b-it,gear,second,49.67,32.0,25.67,3
gemma-2-27b-it,gear,third,28.67,37.67,35.0,3
gemma-2-27b-it,gps_imu,first,33.0,5.67,20.67,3
gemma-2-27b-it,gps_imu,second,57.67,37.33,41.0,3
gemma-2-27b-it,gps_imu,third,29.67,48.67,49.67,3
gemma-2-27b-it,handler,first,52.33,32.33,29.0,3
gemma-2-27b-it,handler,second,59.33,68.33,74.0,3
gemma-2-27b-it,handler,third,58.67,34.0,36.0,3
gemma-2-27b-it,hmmwv,first,23.33,14.33,14.0,3
gemma-2-27b-it,hmmwv,second,29.67,28.33,33.0,3
gemma-2-27b-it,hmmwv,third,50.0,36.33,57.0,3
gemma-2-27b-it,kraz,first,15.33,5.0,24.0,3
gemma-2-27b-it,kraz,second,49.33,67.0,41.67,3
gemma-2-27b-it,kraz,third,35.67,21.67,16.0,3
gemma-2-27b-it,lidar,first,46.0,16.67,23.0,3
gemma-2-27b-it,lidar,second,3.0,32.33,36.33,3
gemma-2-27b-it,lidar,third,11.33,27.0,23.33,3
gemma-2-27b-it,m113,first,39.33,24.67,8.0,3
gemma-2-27b-it,m113,second,36.33,33.33,22.67,3
gemma-2-27b-it,m113,third,60.67,32.33,60.0,3
gemma-2-27b-it,man,first,26.33,7.0,23.0,3
gemma-2-27b-it,man,second,57.0,45.33,56.67,2
gemma-2-27b-it,man,third,40.0,43.0,36.0,3
gemma-2-27b-it,mass_spring_damper,first,41.67,23.0,25.33,3
gemma-2-27b-it,mass_spring_damper,second,46.0,43.67,59.0,3
gemma-2-27b-it,mass_spring_damper,third,41.67,51.0,48.0,3
gemma-2-27b-it,particles,first,30.0,9.0,16.67,3
gemma-2-27b-it,particles,second,62.0,58.0,75.33,3
gemma-2-27b-it,particles,third,62.33,78.33,63.67,3
gemma-2-27b-it,pendulum,first,71.67,25.33,31.67,3
gemma-2-27b-it,pendulum,second,20.67,51.67,27.33,3
gemma-2-27b-it,pendulum,third,62.33,67.67,51.67,3
gemma-2-27b-it,rigid_highway,first,40.67,11.0,2.33,3
gemma-2-27b-it,rigid_highway,second,54.67,44.67,76.67,3
gemma-2-27b-it,rigid_highway,third,64.0,82.33,80.33,3
gemma-2-27b-it,rigid_multipatches,first,31.33,25.33,16.33,3
gemma-2-27b-it,rigid_multipatches,second,66.67,63.33,55.0,3
gemma-2-27b-it,rigid_multipatches,third,55.67,87.0,70.33,3
gemma-2-27b-it,rotor,first,22.0,28.0,15.67,3
gemma-2-27b-it,rotor,second,58.0,60.33,88.33,3
gemma-2-27b-it,rotor,third,35.33,67.67,66.67,3
gemma-2-27b-it,scm,first,7.0,20.33,9.67,3
gemma-2-27b-it,scm,second,45.0,47.0,55.67,3
gemma-2-27b-it,scm,third,50.0,45.67,25.33,3
gemma-2-27b-it,scm_hill,first,15.67,11.33,13.33,3
gemma-2-27b-it,scm_hill,second,51.67,38.33,28.33,3
gemma-2-27b-it,scm_hill,third,54.33,59.5,60.67,3
gemma-2-27b-it,sedan,first,9.33,12.67,13.67,3
gemma-2-27b-it,sedan,second,45.0,47.33,48.0,3
gemma-2-27b-it,sedan,third,38.0,32.67,30.33,3
gemma-2-27b-it,sensros,first,26.67,24.0,16.0,3
gemma-2-27b-it,sensros,second,29.67,32.67,45.67,3
gemma-2-27b-it,sensros,third,16.67,27.33,34.67,3
gemma-2-27b-it,slider_crank,first,26.33,33.0,20.67,3
gemma-2-27b-it,slider_crank,second,56.0,65.33,64.67,3
gemma-2-27b-it,slider_crank,third,55.33,38.0,50.67,3
gemma-2-27b-it,tablecloth,first,24.67,9.0,18.67,3
gemma-2-27b-it,tablecloth,second,42.67,60.33,55.33,3
gemma-2-27b-it,tablecloth,third,14.33,39.0,19.67,3
gemma-2-27b-it,turtlebot,first,27.0,11.67,28.67,2
gemma-2-27b-it,turtlebot,second,51.67,70.33,67.0,3
gemma-2-27b-it,turtlebot,third,56.33,25.67,26.0,3
gemma-2-27b-it,uazbus,first,15.33,11.0,17.67,3
gemma-2-27b-it,uazbus,second,55.67,54.67,74.0,3
gemma-2-27b-it,uazbus,third,42.33,61.33,58.67,3
gemma-2-27b-it,vehros,first,21.0,20.33,6.67,3
gemma-2-27b-it,vehros,second,41.33,41.33,33.33,3
gemma-2-27b-it,vehros,third,60.0,44.33,55.67,3
gemma-2-27b-it,veh_app,first,30.67,26.33,23.0,3
gemma-2-27b-it,veh_app,second,18.33,33.67,55.67,3
gemma-2-27b-it,veh_app,third,21.33,22.0,27.67,3
gemma-2-27b-it,viper,first,16.0,29.67,11.0,3
gemma-2-27b-it,viper,second,68.33,66.67,85.0,3
gemma-2-27b-it,viper,third,52.67,40.33,34.0,3
gemma-2-2b-it,art,first,14.67,15.33,7.33,3
gemma-2-2b-it,art,second,48.33,65.67,86.0,3
gemma-2-2b-it,art,third,26.0,83.67,83.67,3
gemma-2-2b-it,beam,first,23.33,16.67,21.67,3
gemma-2-2b-it,beam,second,31.0,26.67,28.33,3
gemma-2-2b-it,beam,third,32.33,51.0,49.33,3
gemma-2-2b-it,buckling,first,24.67,24.67,23.0,3
gemma-2-2b-it,buckling,second,17.33,22.33,33.67,3
gemma-2-2b-it,buckling,third,23.33,10.67,23.0,3
gemma-2-2b-it,cable,first,29.67,24.0,12.33,3
gemma-2-2b-it,cable,second,46.67,65.0,79.33,3
gemma-2-2b-it,cable,third,19.0,26.0,17.33,3
gemma-2-2b-it,camera,first,1.0,13.67,44.67,2
gemma-2-2b-it,camera,second,35.0,34.67,37.0,3
gemma-2-2b-it,camera,third,10.67,36.0,17.0,3
gemma-2-2b-it,citybus,first,28.0,14.0,24.67,3
gemma-2-2b-it,citybus,second,51.33,53.67,62.0,3
gemma-2-2b-it,citybus,third,51.33,76.67,69.0,3
gemma-2-2b-it,curiosity,first,22.67,5.0,2.67,3
gemma-2-2b-it,curiosity,second,59.0,58.0,63.67,3
gemma-2-2b-it,curiosity,third,64.33,28.33,45.0,3
gemma-2-2b-it,feda,first,17.33,3.67,22.67,3
gemma-2-2b-it,feda,second,46.33,29.0,37.67,3
gemma-2-2b-it,feda,third,49.0,32.67,20.0,3
gemma-2-2b-it,gator,first,16.33,15.33,6.67,3
gemma-2-2b-it,gator,second,41.67,45.0,48.0,3
gemma-2-2b-it,gator,third,47.33,81.67,40.67,3
gemma-2-2b-it,gear,first,13.67,19.0,15.67,3
gemma-2-2b-it,gear,second,25.33,57.33,27.33,3
gemma-2-2b-it,gear,third,28.33,44.0,34.67,3
gemma-2-2b-it,gps_imu,first,14.67,11.67,11.0,3
gemma-2-2b-it,gps_imu,second,43.67,53.67,51.33,3
gemma-2-2b-it,gps_imu,third,45.33,36.33,40.0,3
gemma-2-2b-it,handler,first,15.0,10.33,12.33,3
gemma-2-2b-it,handler,second,63.33,60.0,76.67,3
gemma-2-2b-it,handler,third,47.33,25.33,14.67,3
gemma-2-2b-it,hmmwv,first,17.0,13.33,15.67,3
gemma-2-2b-it,hmmwv,second,46.0,35.33,50.33,3
gemma-2-2b-it,hmmwv,third,58.33,54.67,41.0,3
gemma-2-2b-it,kraz,first,15.0,9.67,8.0,3
gemma-2-2b-it,kraz,second,22.67,59.0,57.0,3
gemma-2-2b-it,kraz,third,34.0,20.67,21.67,3
gemma-2-2b-it,lidar,first,33.67,18.67,9.0,3
gemma-2-2b-it,lidar,second,23.33,55.0,52.0,3
gemma-2-2b-it,lidar,third,9.0,27.67,20.0,3
gemma-2-2b-it,m113,first,14.0,19.33,4.0,3
gemma-2-2b-it,m113,second,14.67,20.0,17.33,3
gemma-2-2b-it,m113,third,62.67,65.67,63.67,3
gemma-2-2b-it,man,first,23.67,12.0,21.0,3
gemma-2-2b-it,man,second,49.33,75.67,56.33,3
gemma-2-2b-it,man,third,42.33,39.67,25.5,3
gemma-2-2b-it,mass_spring_damper,first,17.0,18.33,16.67,3
gemma-2-2b-it,mass_spring_damper,second,59.33,36.33,38.67,3
gemma-2-2b-it,mass_spring_damper,third,48.67,56.67,31.0,3
gemma-2-2b-it,particles,first,7.0,12.67,25.67,3
gemma-2-2b-it,particles,second,48.0,57.67,69.33,3
gemma-2-2b-it,particles,third,49.0,55.67,54.0,3
gemma-2-2b-it,pendulum,first,19.67,29.0,6.67,3
gemma-2-2b-it,pendulum,second,38.67,34.33,35.33,3
gemma-2-2b-it,pendulum,third,39.0,13.33,48.0,3
gemma-2-2b-it,rigid_highway,first,12.33,3.33,24.33,3
gemma-2-2b-it,rigid_highway,second,53.0,41.0,39.67,3
gemma-2-2b-it,rigid_highway,third,47.67,65.0,69.0,3
gemma-2-2b-it,rigid_multipatches,first,7.0,12.33,5.33,3
gemma-2-2b-it,rigid_multipatches,second,44.67,58.0,54.0,3
gemma-2-2b-it,rigid_multipatches,third,37.0,79.0,72.33,3
gemma-2-2b-it,rotor,first,10.33,16.33,11.67,3
gemma-2-2b-it,rotor,second,49.0,81.67,81.67,3
gemma-2-2b-it,rotor,third,48.67,68.0,62.67,3
gemma-2-2b-it,scm,first,9.0,11.33,19.67,3
gemma-2-2b-it,scm,second,22.67,29.0,13.0,3
gemma-2-2b-it,scm,third,47.5,30.67,21.33,2
gemma-2-2b-it,scm_hill,first,26.33,20.33,7.67,3
gemma-2-2b-it,scm_hill,second,44.0,39.67,26.0,3
gemma-2-2b-it,scm_hill,third,24.67,49.0,55.33,3
gemma-2-2b-it,sedan,first,7.33,8.67,11.0,3
gemma-2-2b-it,sedan,second,37.33,45.0,16.0,3
gemma-2-2b-it,sedan,third,22.33,29.67,30.33,3
gemma-2-2b-it,sensros,first,23.0,4.0,17.33,3
gemma-2-2b-it,sensros,second,38.33,32.67,34.33,3
gemma-2-2b-it,sensros,third,39.0,34.0,37.33,3
gemma-2-2b-it,slider_crank,first,13.33,12.33,20.33,3
gemma-2-2b-it,slider_crank,second,18.67,32.33,36.33,3
gemma-2-2b-it,slider_crank,third,29.33,40.67,36.67,3
gemma-2-2b-it,tablecloth,first,15.33,11.67,4.33,3
gemma-2-2b-it,tablecloth,second,20.67,31.0,26.67,3
gemma-2-2b-it,tablecloth,third,27.67,32.33,21.67,3
gemma-2-2b-it,turtlebot,first,12.33,22.0,6.67,3
gemma-2-2b-it,turtlebot,second,31.67,26.67,45.33,3
gemma-2-2b-it,turtlebot,third,58.33,26.67,16.5,3
gemma-2-2b-it,uazbus,first,9.67,16.33,13.0,3
gemma-2-2b-it,uazbus,second,44.33,50.0,69.0,3
gemma-2-2b-it,uazbus,third,37.0,45.0,43.0,3
gemma-2-2b-it,vehros,first,17.0,12.33,24.0,2
gemma-2-2b-it,vehros,second,41.33,28.67,32.67,3
gemma-2-2b-it,vehros,third,57.0,37.0,40.67,3
gemma-2-2b-it,veh_app,first,28.0,21.0,8.0,3
gemma-2-2b-it,veh_app,second,58.0,57.0,46.0,3
gemma-2-2b-it,veh_app,third,33.67,37.67,21.0,3
gemma-2-2b-it,viper,first,18.33,8.67,8.33,3
gemma-2-2b-it,viper,second,27.33,28.67,16.67,3
gemma-2-2b-it,viper,third,29.67,47.0,31.0,3
gemma-2-9b-it,art,first,4.33,23.33,9.67,3
gemma-2-9b-it,art,second,42.67,64.67,83.33,3
gemma-2-9b-it,art,third,31.67,92.33,78.67,3
gemma-2-9b-it,beam,first,18.33,31.0,14.0,3
gemma-2-9b-it,beam,second,18.33,26.67,18.67,3
gemma-2-9b-it,beam,third,49.0,75.67,61.67,3
gemma-2-9b-it,buckling,first,33.0,14.0,14.0,3
gemma-2-9b-it,buckling,second,36.67,16.33,35.0,3
gemma-2-9b-it,buckling,third,26.33,27.0,23.0,3
gemma-2-9b-it,cable,first,37.0,26.33,19.33,3
gemma-2-9b-it,cable,second,55.0,89.33,65.33,3
gemma-2-9b-it,cable,third,21.0,19.67,22.33,3
gemma-2-9b-it,camera,first,11.0,11.67,15.67,3
gemma-2-9b-it,camera,second,18.33,17.0,27.67,3
gemma-2-9b-it,camera,third,27.0,30.0,35.33,3
gemma-2-9b-it,citybus,first,18.0,25.33,25.67,3
gemma-2-9b-it,citybus,second,45.67,62.67,64.0,3
gemma-2-9b-it,citybus,third,50.0,68.0,61.0,3
gemma-2-9b-it,curiosity,first,36.0,11.33,7.67,3
gemma-2-9b-it,curiosity,second,63.0,66.67,51.0,3
gemma-2-9b-it,curiosity,third,59.67,50.0,51.0,3
gemma-2-9b-it,feda,first,21.0,10.0,9.67,2
gemma-2-9b-it,feda,second,44.33,34.33,22.0,3
gemma-2-9b-it,feda,third,41.33,42.67,38.33,3
gemma-2-9b-it,gator,first,33.0,20.33,21.0,2
gemma-2-9b-it,gator,second,32.67,38.33,43.67,3
gemma-2-9b-it,gator,third,46.67,59.67,50.0,3
gemma-2-9b-it,gear,first,33.67,8.67,13.67,3
gemma-2-9b-it,gear,second,42.33,36.33,50.67,3
gemma-2-9b-it,gear,third,48.33,40.33,38.33,3
gemma-2-9b-it,gps_imu,first,36.0,14.0,23.67,3
gemma-2-9b-it,gps_imu,second,46.0,51.0,66.33,3
gemma-2-9b-it,gps_imu,third,38.0,45.0,58.67,3
gemma-2-9b-it,handler,first,35.0,13.0,8.33,3
gemma-2-9b-it,handler,second,55.67,75.67,86.67,3
gemma-2-9b-it,handler,third,45.0,37.67,37.33,3
gemma-2-9b-it,hmmwv,first,3.0,9.67,12.0,3
gemma-2-9b-it,hmmwv,second,6.67,9.33,33.33,3
gemma-2-9b-it,hmmwv,third,58.0,60.67,54.0,3
gemma-2-9b-it,kraz,first,12.33,26.33,17.67,3
gemma-2-9b-it,kraz,second,53.0,63.0,63.67,3
gemma-2-9b-it,kraz,third,46.0,20.33,30.0,3
gemma-2-9b-it,lidar,first,19.67,27.67,17.33,3
gemma-2-9b-it,lidar,second,17.67,26.33,34.0,3
gemma-2-9b-it,lidar,third,16.0,9.67,24.67,3
gemma-2-9b-it,m113,first,23.33,13.0,10.33,3
gemma-2-9b-it,m113,second,56.0,41.67,44.33,3
gemma-2-9b-it,m113,third,43.0,65.0,34.67,3
gemma-2-9b-it,man,first,27.0,10.0,19.33,3
gemma-2-9b-it,man,second,35.67,67.33,61.67,3
gemma-2-9b-it,man,third,42.67,22.33,17.0,3
gemma-2-9b-it,mass_spring_damper,first,15.67,29.33,19.67,3
gemma-2-9b-it,mass_spring_damper,second,60.67,61.33,67.33,3
gemma-2-9b-it,mass_spring_damper,third,61.33,55.0,31.33,3
gemma-2-9b-it,particles,first,20.33,19.0,4.67,3
gemma-2-9b-it,particles,second,44.0,46.67,61.0,3
gemma-2-9b-it,particles,third,59.0,71.67,48.33,3
gemma-2-9b-it,pendulum,first,15.67,16.67,14.0,3
gemma-2-9b-it,pendulum,second,33.33,34.67,20.33,3
gemma-2-9b-it,pendulum,third,51.33,58.33,48.33,3
gemma-2-9b-it,rigid_highway,first,38.33,37.67,26.0,3
gemma-2-9b-it,rigid_highway,second,54.0,77.0,66.67,3
gemma-2-9b-it,rigid_highway,third,39.33,57.0,80.67,3
gemma-2-9b-it,rigid_multipatches,first,20.67,21.0,12.33,3
gemma-2-9b-it,rigid_multipatches,second,40.67,56.33,36.67,3
gemma-2-9b-it,rigid_multipatches,third,48.33,80.67,68.67,3
gemma-2-9b-it,rotor,first,12.67,7.33,26.0,3
gemma-2-9b-it,rotor,second,44.67,72.0,84.33,3
gemma-2-9b-it,rotor,third,48.0,73.67,60.67,3
gemma-2-9b-it,scm,first,16.67,25.67,11.0,3
gemma-2-9b-it,scm,second,24.33,58.33,44.67,3
gemma-2-9b-it,scm,third,72.0,40.67,33.0,3
gemma-2-9b-it,scm_hill,first,27.33,6.0,9.67,3
gemma-2-9b-it,scm_hill,second,60.67,37.0,31.33,3
gemma-2-9b-it,scm_hill,third,60.67,53.67,55.67,3
gemma-2-9b-it,sedan,first,32.67,17.0,14.33,3
gemma-2-9b-it,sedan,second,33.0,39.0,37.67,3
gemma-2-9b-it,sedan,third,27.33,37.0,17.33,3
gemma-2-9b-it,sensros,first,27.33,43.0,9.67,3
gemma-2-9b-it,sensros,second,14.67,37.0,39.0,3
gemma-2-9b-it,sensros,third,22.0,45.0,44.67,2
gemma-2-9b-it,slider_crank,first,12.0,17.67,14.0,3
gemma-2-9b-it,slider_crank,second,21.67,50.67,46.33,3
gemma-2-9b-it,slider_crank,third,45.33,23.33,55.0,3
gemma-2-9b-it,tablecloth,first,5.67,12.67,23.67,3
gemma-2-9b-it,tablecloth,second,52.67,40.67,43.67,3
gemma-2-9b-it,tablecloth,third,32.67,32.33,26.67,3
gemma-2-9b-it,turtlebot,first,34.67,11.33,10.33,3
gemma-2-9b-it,turtlebot,second,40.67,52.33,52.33,3
gemma-2-9b-it,turtlebot,third,40.33,31.33,35.67,3
gemma-2-9b-it,uazbus,first,34.67,17.33,9.67,3
gemma-2-9b-it,uazbus,second,61.0,66.33,64.67,3
gemma-2-9b-it,uazbus,third,36.67,51.0,33.67,3
gemma-2-9b-it,vehros,first,13.67,15.0,10.33,3
gemma-2-9b-it,vehros,second,28.0,35.67,31.67,3
gemma-2-9b-it,vehros,third,43.67,32.33,43.67,3
gemma-2-9b-it,veh_app,first,27.67,11.33,16.33,3
gemma-2-9b-it,veh_app,second,57.0,38.33,52.33,3
gemma-2-9b-it,veh_app,third,19.33,11.0,16.33,3
gemma-2-9b-it,viper,first,16.0,21.33,10.0,3
gemma-2-9b-it,viper,second,57.33,93.67,74.33,3
gemma-2-9b-it,viper,third,46.67,51.33,32.67,3
gemma-3-1b-it,art,first,10.67,15.67,2.33,3
gemma-3-1b-it,art,second,53.0,92.67,89.33,3
gemma-3-1b-it,art,third,55.67,73.0,65.0,3
gemma-3-1b-it,beam,first,33.67,10.0,21.0,3
gemma-3-1b-it,beam,second,52.67,65.33,62.0,3
gemma-3-1b-it,beam,third,49.33,75.0,78.33,3
gemma-3-1b-it,buckling,first,5.67,19.0,10.0,3
gemma-3-1b-it,buckling,second,9.67,32.67,30.33,3
gemma-3-1b-it,buckling,third,11.0,23.0,31.33,2
gemma-3-1b-it,cable,first,10.33,27.33,6.33,3
gemma-3-1b-it,cable,second,36.0,41.0,40.67,2
gemma-3-1b-it,cable,third,35.67,49.67,38.33,3
gemma-3-1b-it,camera,first,6.0,14.33,8.0,3
gemma-3-1b-it,camera,second,31.67,39.33,14.33,3
gemma-3-1b-it,camera,third,25.0,33.0,30.0,3
gemma-3-1b-it,citybus,first,17.33,18.33,13.33,3
gemma-3-1b-it,citybus,second,71.5,43.67,37.0,2
gemma-3-1b-it,citybus,third,56.33,40.67,54.33,3
gemma-3-1b-it,curiosity,first,2.0,5.67,23.33,2
gemma-3-1b-it,curiosity,second,72.33,56.67,35.0,3
gemma-3-1b-it,curiosity,third,38.0,70.33,36.67,3
gemma-3-1b-it,feda,first,20.33,9.33,10.0,3
gemma-3-1b-it,feda,second,62.0,48.33,32.0,3
gemma-3-1b-it,feda,third,73.0,46.67,62.0,3
gemma-3-1b-it,gator,first,18.0,13.0,3.0,3
gemma-3-1b-it,gator,second,32.33,45.0,44.33,3
gemma-3-1b-it,gator,third,46.67,34.0,18.67,3
gemma-3-1b-it,gear,first,4.67,23.33,21.0,3
gemma-3-1b-it,gear,second,6.0,18.33,10.0,3
gemma-3-1b-it,gear,third,18.0,24.0,16.67,3
gemma-3-1b-it,gps_imu,first,36.33,12.67,1.0,3
gemma-3-1b-it,gps_imu,second,46.0,35.0,35.67,3
gemma-3-1b-it,gps_imu,third,43.33,26.67,20.67,3
gemma-3-1b-it,handler,first,15.0,18.0,21.67,3
gemma-3-1b-it,handler,second,50.0,76.0,71.67,3
gemma-3-1b-it,handler,third,45.0,52.33,28.67,3
gemma-3-1b-it,hmmwv,first,18.0,3.0,4.0,3
gemma-3-1b-it,hmmwv,second,53.33,29.33,20.67,3
gemma-3-1b-it,hmmwv,third,44.83,30.67,48.67,3
gemma-3-1b-it,kraz,first,9.67,13.0,7.67,3
gemma-3-1b-it,kraz,second,25.0,62.67,45.67,3
gemma-3-1b-it,kraz,third,47.0,14.0,31.33,3
gemma-3-1b-it,lidar,first,12.33,19.67,10.0,3
gemma-3-1b-it,lidar,second,18.33,17.33,13.67,3
gemma-3-1b-it,lidar,third,44.67,30.67,33.33,3
gemma-3-1b-it,m113,first,4.0,9.0,15.33,3
gemma-3-1b-it,m113,second,42.0,31.67,26.67,3
gemma-3-1b-it,m113,third,43.33,47.33,42.33,3
gemma-3-1b-it,man,first,8.0,25.67,5.0,3
gemma-3-1b-it,man,second,42.67,54.0,51.33,3
gemma-3-1b-it,man,third,27.33,56.0,53.33,3
gemma-3-1b-it,mass_spring_damper,first,29.0,27.0,29.0,3
gemma-3-1b-it,mass_spring_damper,second,12.33,23.0,25.0,3
gemma-3-1b-it,mass_spring_damper,third,55.67,54.0,46.67,3
gemma-3-1b-it,particles,first,23.0,4.0,9.67,3
gemma-3-1b-it,particles,second,57.0,34.0,44.33,2
gemma-3-1b-it,particles,third,54.67,41.67,42.67,3
gemma-3-1b-it,pendulum,first,6.67,17.67,10.67,3
gemma-3-1b-it,pendulum,second,41.67,23.67,17.33,3
gemma-3-1b-it,pendulum,third,59.33,54.0,48.33,3
gemma-3-1b-it,rigid_highway,first,27.67,13.0,17.33,3
gemma-3-1b-it,rigid_highway,second,51.0,42.33,58.0,3
gemma-3-1b-it,rigid_highway,third,48.33,44.33,58.0,3
gemma-3-1b-it,rigid_multipatches,first,10.67,10.0,13.33,3
gemma-3-1b-it,rigid_multipatches,second,41.67,12.0,32.0,3
gemma-3-1b-it,rigid_multipatches,third,10.67,24.0,39.0,3
gemma-3-1b-it,rotor,first,1.33,12.33,5.0,3
gemma-3-1b-it,rotor,second,48.0,56.33,42.0,3
gemma-3-1b-it,rotor,third,27.33,36.0,32.0,3
gemma-3-1b-it,scm,first,10.67,9.0,4.33,3
gemma-3-1b-it,scm,second,67.0,30.33,46.67,3
gemma-3-1b-it,scm,third,38.67,15.67,40.0,3
gemma-3-1b-it,scm_hill,first,8.33,9.67,8.67,3
gemma-3-1b-it,scm_hill,second,32.33,17.33,13.67,3
gemma-3-1b-it,scm_hill,third,43.0,46.67,39.33,3
gemma-3-1b-it,sedan,first,15.33,25.33,7.0,3
gemma-3-1b-it,sedan,second,8.5,33.33,34.0,2
gemma-3-1b-it,sedan,third,51.67,44.67,24.33,3
gemma-3-1b-it,sensros,first,13.0,23.67,10.33,3
gemma-3-1b-it,sensros,second,21.67,33.0,27.0,3
gemma-3-1b-it,sensros,third,5.0,11.0,15.33,3
gemma-3-1b-it,slider_crank,first,25.67,9.0,6.67,3
gemma-3-1b-it,slider_crank,second,28.0,63.33,69.33,3
gemma-3-1b-it,slider_crank,third,61.33,45.0,38.33,3
gemma-3-1b-it,tablecloth,first,12.0,19.33,16.5,3
gemma-3-1b-it,tablecloth,second,54.33,33.0,46.33,3
gemma-3-1b-it,tablecloth,third,25.67,36.0,28.67,3
gemma-3-1b-it,turtlebot,first,11.33,18.0,11.67,3
gemma-3-1b-it,turtlebot,second,60.0,48.67,43.67,3
gemma-3-1b-it,turtlebot,third,53.0,32.67,32.67,3
gemma-3-1b-it,uazbus,first,25.67,8.33,21.67,3
gemma-3-1b-it,uazbus,second,37.67,55.33,24.67,3
gemma-3-1b-it,uazbus,third,50.33,31.67,23.0,3
gemma-3-1b-it,vehros,first,15.67,2.33,16.33,3
gemma-3-1b-it,vehros,second,40.33,33.67,37.0,3
gemma-3-1b-it,vehros,third,2.33,10.67,16.0,3
gemma-3-1b-it,veh_app,first,4.33,9.67,1.67,3
gemma-3-1b-it,veh_app,second,24.67,34.33,42.33,3
gemma-3-1b-it,veh_app,third,20.33,30.33,33.33,3
gemma-3-1b-it,viper,first,19.0,13.33,10.33,3
gemma-3-1b-it,viper,second,64.0,31.67,43.67,3
gemma-3-1b-it,viper,third,65.67,54.33,59.0,3
gemma-3-27b-it,art,first,22.0,35.0,15.0,3
gemma-3-27b-it,art,second,30.0,49.0,87.67,3
gemma-3-27b-it,art,third,53.33,76.67,85.33,3
gemma-3-27b-it,beam,first,31.67,30.67,24.67,3
gemma-3-27b-it,beam,second,58.67,25.0,27.0,3
gemma-3-27b-it,beam,third,43.0,54.67,60.67,3
gemma-3-27b-it,buckling,first,14.33,28.0,20.67,3
gemma-3-27b-it,buckling,second,42.33,84.0,79.33,3
gemma-3-27b-it,buckling,third,52.5,26.33,20.67,2
gemma-3-27b-it,cable,first,19.67,12.67,15.67,3
gemma-3-27b-it,cable,second,42.67,80.33,78.0,3
gemma-3-27b-it,cable,third,35.0,29.67,31.0,3
gemma-3-27b-it,camera,first,34.67,25.0,27.0,3
gemma-3-27b-it,camera,second,18.0,51.67,45.67,3
gemma-3-27b-it,camera,third,51.0,53.67,50.33,3
gemma-3-27b-it,citybus,first,38.0,22.67,26.0,3
gemma-3-27b-it,citybus,second,58.0,84.67,74.0,3
gemma-3-27b-it,citybus,third,41.33,67.67,67.0,3
gemma-3-27b-it,curiosity,first,25.67,27.33,18.67,3
gemma-3-27b-it,curiosity,second,69.67,70.67,63.67,3
gemma-3-27b-it,curiosity,third,43.67,61.0,46.33,3
gemma-3-27b-it,feda,first,28.33,23.0,15.0,3
gemma-3-27b-it,feda,second,45.0,62.67,67.67,3
gemma-3-27b-it,feda,third,68.0,39.33,46.67,3
gemma-3-27b-it,gator,first,28.67,31.67,9.0,3
gemma-3-27b-it,gator,second,47.0,47.67,50.0,3
gemma-3-27b-it,gator,third,68.67,82.67,73.33,3
gemma-3-27b-it,gear,first,43.33,24.33,26.67,3
gemma-3-27b-it,gear,second,68.33,91.0,85.33,3
gemma-3-27b-it,gear,third,19.0,59.33,53.67,3
gemma-3-27b-it,gps_imu,first,26.33,29.33,5.33,3
gemma-3-27b-it,gps_imu,second,57.33,58.33,39.67,3
gemma-3-27b-it,gps_imu,third,52.0,85.33,72.33,3
gemma-3-27b-it,handler,first,40.0,30.67,9.67,3
gemma-3-27b-it,handler,second,63.67,82.33,52.67,3
gemma-3-27b-it,handler,third,77.0,31.67,34.33,3
gemma-3-27b-it,hmmwv,first,28.0,14.67,5.33,3
