Test Model,System,Round,Score Document,Score Reference,Score Reference Document
gpt-4o-mini-f3,curiosity,third,74,75,80
gpt-4o-mini-f3,vehros,first,20,50,92
gpt-4o-mini-f3,vehros,second,12,90,90
gpt-4o-mini-f3,vehros,third,37,52,57
gpt-4o-mini-f3,uazbus,first,86,90,85
gpt-4o-mini-f3,uazbus,second,24,75,75
gpt-4o-mini-f3,uazbus,third,32,90,77
gpt-4o-mini-f3,handler,first,67,80,90
gpt-4o-mini-f3,handler,second,12,80,85
gpt-4o-mini-f3,handler,third,27,82,72
gpt-4o-mini-f3,beam,first,39,75,80
gpt-4o-mini-f3,beam,second,54,72,77
gpt-4o-mini-f3,beam,third,28,17,34
gpt-4o-mini-f3,particles,first,88,7,25
gpt-4o-mini-f3,particles,second,17,70,70
gpt-4o-mini-f3,particles,third,12,67,65
gpt-4o-mini-f3,m113,first,19,75,64
gpt-4o-mini-f3,m113,second,7,88,83
gpt-4o-mini-f3,m113,third,27,90,85
gpt-4o-mini-f3,sedan,first,32,90,72
gpt-4o-mini-f3,sedan,second,50,29,49
gpt-4o-mini-f3,sedan,third,12,67,75
gpt-4o-mini-f3,viper,first,27,88,90
gpt-4o-mini-f3,viper,second,45,90,79
gpt-4o-mini-f3,viper,third,82,75,73
gpt-4o-mini-f3,lidar,first,83,60,59
gpt-4o-mini-f3,lidar,second,0,69,54
gpt-4o-mini-f3,lidar,third,0,37,32
gpt-4o-mini-f3,rigid_highway,first,12,73,73
gpt-4o-mini-f3,rigid_highway,second,24,72,72
gpt-4o-mini-f3,rigid_highway,third,12,75,69
gpt-4o-mini-f3,pendulum,first,42,90,80
gpt-4o-mini-f3,pendulum,second,12,90,85
gpt-4o-mini-f3,pendulum,third,67,100,90
gpt-4o-mini-f3,hmmwv,first,0,90,85
gpt-4o-mini-f3,hmmwv,second,17,47,54
gpt-4o-mini-f3,hmmwv,third,14,49,42
gpt-4o-mini-f3,turtlebot,first,67,52,55
gpt-4o-mini-f3,turtlebot,second,36,85,95
gpt-4o-mini-f3,turtlebot,third,39,37,37
gpt-4o-mini-f3,mass_spring_damper,first,42,100,80
gpt-4o-mini-f3,mass_spring_damper,second,19,100,87
gpt-4o-mini-f3,mass_spring_damper,third,29,90,80
gpt-4o-mini-f3,tablecloth,first,60,95,82
gpt-4o-mini-f3,tablecloth,second,22,74,69
gpt-4o-mini-f3,tablecloth,third,82,63,63
gpt-4o-mini-f3,kraz,first,12,69,72
gpt-4o-mini-f3,kraz,second,44,77,72
gpt-4o-mini-f3,kraz,third,27,2,12
gpt-4o-mini-f3,camera,first,29,12,12
gpt-4o-mini-f3,camera,second,54,78,69
gpt-4o-mini-f3,camera,third,22,87,57
gpt-4o-mini-f3,buckling,first,57,34,27
gpt-4o-mini-f3,buckling,third,73,32,42
gpt-4o-mini-f3,gator,first,12,77,90
gpt-4o-mini-f3,gator,second,14,72,52
gpt-4o-mini-f3,gator,third,49,40,90
gpt-4o-mini-f3,slider_crank,first,72,12,30
gpt-4o-mini-f3,slider_crank,second,84,90,28
gpt-4o-mini-f3,slider_crank,third,69,77,67
gpt-4o-mini-f3,feda,first,27,90,90
gpt-4o-mini-f3,feda,second,15,75,80
gpt-4o-mini-f3,feda,third,12,25,54
pe_deepseek-r1-8b,scm,first,29,17,37
pe_deepseek-r1-8b,scm,second,20,20,25
pe_deepseek-r1-8b,scm,third,72,34,30
pe_deepseek-r1-8b,citybus,first,42,0,20
pe_deepseek-r1-8b,citybus,second,52,42,49
pe_deepseek-r1-8b,citybus,third,11,73,72
pe_deepseek-r1-8b,gps_imu,first,34,15,22
pe_deepseek-r1-8b,gps_imu,second,37,12,54
pe_deepseek-r1-8b,gps_imu,third,42,49,54
pe_deepseek-r1-8b,rotor,first,27,15,25
pe_deepseek-r1-8b,rotor,second,64,64,62
pe_deepseek-r1-8b,rotor,third,12,55,49
pe_deepseek-r1-8b,rigid_multipatches,first,12,25,25
pe_deepseek-r1-8b,rigid_multipatches,second,2,2,22
pe_deepseek-r1-8b,rigid_multipatches,third,34,67,72
pe_deepseek-r1-8b,cable,first,37,15,27
pe_deepseek-r1-8b,cable,second,14,34,37
pe_deepseek-r1-8b,cable,third,22,12,7
pe_deepseek-r1-8b,sensros,first,54,42,7
pe_deepseek-r1-8b,sensros,second,17,39,59
pe_deepseek-r1-8b,sensros,third,32,54,70
pe_deepseek-r1-8b,scm_hill,first,32,0,25
pe_deepseek-r1-8b,scm_hill,second,12,29,32
pe_deepseek-r1-8b,scm_hill,third,2,54,29
pe_deepseek-r1-8b,veh_app,first,12,0,0
pe_deepseek-r1-8b,veh_app,second,17,32,24
pe_deepseek-r1-8b,veh_app,third,12,49,60
pe_deepseek-r1-8b,gear,first,14,17,12
pe_deepseek-r1-8b,gear,second,32,39,39
pe_deepseek-r1-8b,gear,third,77,44,62
pe_deepseek-r1-8b,art,first,2,12,0
pe_deepseek-r1-8b,art,second,49,90,77
pe_deepseek-r1-8b,art,third,12,72,73
pe_deepseek-r1-8b,man,first,88,0,32
pe_deepseek-r1-8b,man,second,12,20,27
pe_deepseek-r1-8b,man,third,12,27,36
pe_deepseek-r1-8b,curiosity,first,52,2,17
pe_deepseek-r1-8b,curiosity,second,68,42,54
pe_deepseek-r1-8b,curiosity,third,42,37,33
pe_deepseek-r1-8b,vehros,first,22,0,17
pe_deepseek-r1-8b,vehros,second,43,60,47
pe_deepseek-r1-8b,vehros,third,37,30,30
pe_deepseek-r1-8b,uazbus,first,17,0,22
pe_deepseek-r1-8b,uazbus,second,71,49,49
pe_deepseek-r1-8b,uazbus,third,54,52,52
pe_deepseek-r1-8b,handler,first,17,12,29
pe_deepseek-r1-8b,handler,second,45,60,57
pe_deepseek-r1-8b,handler,third,64,17,34
pe_deepseek-r1-8b,beam,first,82,20,19
pe_deepseek-r1-8b,beam,second,77,27,14
pe_deepseek-r1-8b,beam,third,72,62,77
pe_deepseek-r1-8b,particles,first,83,22,30
pe_deepseek-r1-8b,particles,second,78,37,47
pe_deepseek-r1-8b,particles,third,49,25,43
pe_deepseek-r1-8b,m113,first,50,0,14
pe_deepseek-r1-8b,m113,second,22,37,27
pe_deepseek-r1-8b,m113,third,27,62,27
pe_deepseek-r1-8b,sedan,first,2,10,25
pe_deepseek-r1-8b,sedan,second,12,0,52
pe_deepseek-r1-8b,sedan,third,12,20,37
pe_deepseek-r1-8b,viper,first,2,5,30
pe_deepseek-r1-8b,viper,second,82,82,78
pe_deepseek-r1-8b,viper,third,82,37,30
pe_deepseek-r1-8b,lidar,first,37,0,14
pe_deepseek-r1-8b,lidar,second,7,22,62
pe_deepseek-r1-8b,lidar,third,12,0,17
pe_deepseek-r1-8b,rigid_highway,first,22,2,32
pe_deepseek-r1-8b,rigid_highway,second,88,37,69
pe_deepseek-r1-8b,rigid_highway,third,49,77,67
pe_deepseek-r1-8b,pendulum,first,12,32,37
pe_deepseek-r1-8b,pendulum,second,63,27,50
pe_deepseek-r1-8b,pendulum,third,59,43,38
pe_deepseek-r1-8b,hmmwv,first,39,20,25
pe_deepseek-r1-8b,hmmwv,second,12,12,35
pe_deepseek-r1-8b,hmmwv,third,2,12,52
pe_deepseek-r1-8b,turtlebot,first,14,12,2
pe_deepseek-r1-8b,turtlebot,second,46,49,44
pe_deepseek-r1-8b,turtlebot,third,29,32,12
pe_deepseek-r1-8b,mass_spring_damper,first,30,0,27
pe_deepseek-r1-8b,mass_spring_damper,second,12,65,42
pe_deepseek-r1-8b,mass_spring_damper,third,39,37,15
pe_deepseek-r1-8b,tablecloth,first,69,30,32
pe_deepseek-r1-8b,tablecloth,second,29,27,39
pe_deepseek-r1-8b,tablecloth,third,44,63,63
pe_deepseek-r1-8b,kraz,first,42,0,20
pe_deepseek-r1-8b,kraz,second,19,64,47
pe_deepseek-r1-8b,kraz,third,12,0,24
pe_deepseek-r1-8b,camera,first,20,0,15
pe_deepseek-r1-8b,camera,second,19,70,67
pe_deepseek-r1-8b,camera,third,20,37,12
pe_deepseek-r1-8b,buckling,first,12,0,12
pe_deepseek-r1-8b,buckling,second,87,79,67
pe_deepseek-r1-8b,buckling,third,40,10,27
pe_deepseek-r1-8b,gator,first,7,0,20
pe_deepseek-r1-8b,gator,second,12,27,47
pe_deepseek-r1-8b,gator,third,12,67,72
pe_deepseek-r1-8b,slider_crank,first,32,27,37
pe_deepseek-r1-8b,slider_crank,second,52,37,67
pe_deepseek-r1-8b,slider_crank,third,74,77,67
pe_deepseek-r1-8b,feda,first,17,22,7
pe_deepseek-r1-8b,feda,second,12,27,7
pe_deepseek-r1-8b,feda,third,17,2,32
pe_llama-3.1-405b-instruct,scm,first,2,17,17
pe_llama-3.1-405b-instruct,scm,second,14,14,29
pe_llama-3.1-405b-instruct,scm,third,88,12,35
pe_llama-3.1-405b-instruct,citybus,first,32,12,20
pe_llama-3.1-405b-instruct,citybus,second,12,72,69
pe_llama-3.1-405b-instruct,citybus,third,12,78,75
pe_llama-3.1-405b-instruct,gps_imu,first,7,10,30
pe_llama-3.1-405b-instruct,gps_imu,second,12,37,29
pe_llama-3.1-405b-instruct,gps_imu,third,84,74,74
pe_llama-3.1-405b-instruct,rotor,first,10,40,32
pe_llama-3.1-405b-instruct,rotor,second,54,82,77
pe_llama-3.1-405b-instruct,rotor,third,54,59,62
pe_llama-3.1-405b-instruct,rigid_multipatches,first,27,0,25
pe_llama-3.1-405b-instruct,rigid_multipatches,second,29,29,37
pe_llama-3.1-405b-instruct,rigid_multipatches,third,76,77,67
pe_llama-3.1-405b-instruct,cable,first,74,0,20
pe_llama-3.1-405b-instruct,cable,second,37,78,83
pe_llama-3.1-405b-instruct,cable,third,86,32,27
pe_llama-3.1-405b-instruct,sensros,first,52,20,25
pe_llama-3.1-405b-instruct,sensros,second,44,29,42
pe_llama-3.1-405b-instruct,sensros,third,17,80,75
pe_llama-3.1-405b-instruct,scm_hill,first,14,25,25
pe_llama-3.1-405b-instruct,scm_hill,second,7,12,34
pe_llama-3.1-405b-instruct,scm_hill,third,49,32,0
pe_llama-3.1-405b-instruct,veh_app,first,15,0,15
pe_llama-3.1-405b-instruct,veh_app,second,15,0,32
pe_llama-3.1-405b-instruct,veh_app,third,45,54,59
pe_llama-3.1-405b-instruct,gear,first,27,0,54
pe_llama-3.1-405b-instruct,gear,second,45,85,85
pe_llama-3.1-405b-instruct,gear,third,72,42,67
pe_llama-3.1-405b-instruct,art,first,27,20,15
pe_llama-3.1-405b-instruct,art,second,64,77,80
pe_llama-3.1-405b-instruct,art,third,12,88,87
pe_llama-3.1-405b-instruct,man,first,29,22,12
pe_llama-3.1-405b-instruct,man,second,42,49,34
pe_llama-3.1-405b-instruct,man,third,59,12,30
pe_llama-3.1-405b-instruct,curiosity,first,20,14,29
pe_llama-3.1-405b-instruct,curiosity,second,44,67,57
pe_llama-3.1-405b-instruct,curiosity,third,77,27,30
pe_llama-3.1-405b-instruct,vehros,first,12,0,22
pe_llama-3.1-405b-instruct,vehros,second,12,22,35
pe_llama-3.1-405b-instruct,vehros,third,90,27,30
pe_llama-3.1-405b-instruct,uazbus,first,12,0,20
pe_llama-3.1-405b-instruct,uazbus,second,12,60,74
pe_llama-3.1-405b-instruct,uazbus,third,84,67,57
pe_llama-3.1-405b-instruct,handler,first,12,20,25
pe_llama-3.1-405b-instruct,handler,second,70,70,65
pe_llama-3.1-405b-instruct,handler,third,69,30,37
pe_llama-3.1-405b-instruct,beam,first,60,17,17
pe_llama-3.1-405b-instruct,beam,second,19,72,70
pe_llama-3.1-405b-instruct,beam,third,53,73,77
pe_llama-3.1-405b-instruct,particles,first,37,4,27
pe_llama-3.1-405b-instruct,particles,second,49,67,62
pe_llama-3.1-405b-instruct,particles,third,54,48,52
pe_llama-3.1-405b-instruct,m113,first,34,20,27
pe_llama-3.1-405b-instruct,m113,second,14,12,37
pe_llama-3.1-405b-instruct,m113,third,39,15,32
pe_llama-3.1-405b-instruct,sedan,first,73,12,20
pe_llama-3.1-405b-instruct,sedan,second,27,37,37
pe_llama-3.1-405b-instruct,sedan,third,90,12,0
pe_llama-3.1-405b-instruct,viper,first,57,25,22
pe_llama-3.1-405b-instruct,viper,second,79,79,74
pe_llama-3.1-405b-instruct,viper,third,79,42,43
pe_llama-3.1-405b-instruct,lidar,first,27,0,17
pe_llama-3.1-405b-instruct,lidar,second,47,17,37
pe_llama-3.1-405b-instruct,lidar,third,32,0,27
pe_llama-3.1-405b-instruct,rigid_highway,first,77,0,29
pe_llama-3.1-405b-instruct,rigid_highway,second,22,0,30
pe_llama-3.1-405b-instruct,rigid_highway,third,42,74,85
pe_llama-3.1-405b-instruct,pendulum,first,84,15,15
pe_llama-3.1-405b-instruct,pendulum,second,65,42,30
pe_llama-3.1-405b-instruct,pendulum,third,74,68,40
pe_llama-3.1-405b-instruct,hmmwv,first,83,10,17
pe_llama-3.1-405b-instruct,hmmwv,second,57,10,30
pe_llama-3.1-405b-instruct,hmmwv,third,32,57,64
pe_llama-3.1-405b-instruct,turtlebot,first,82,30,27
pe_llama-3.1-405b-instruct,turtlebot,second,42,73,67
pe_llama-3.1-405b-instruct,turtlebot,third,42,27,24
pe_llama-3.1-405b-instruct,mass_spring_damper,first,53,25,27
pe_llama-3.1-405b-instruct,mass_spring_damper,second,49,55,64
pe_llama-3.1-405b-instruct,mass_spring_damper,third,37,65,54
pe_llama-3.1-405b-instruct,tablecloth,first,63,22,7
pe_llama-3.1-405b-instruct,tablecloth,second,12,44,51
pe_llama-3.1-405b-instruct,tablecloth,third,62,68,40
pe_llama-3.1-405b-instruct,kraz,first,15,0,15
pe_llama-3.1-405b-instruct,kraz,second,12,65,62
pe_llama-3.1-405b-instruct,kraz,third,12,0,25
pe_llama-3.1-405b-instruct,camera,first,24,0,10
pe_llama-3.1-405b-instruct,camera,second,12,72,52
pe_llama-3.1-405b-instruct,camera,third,12,40,22
pe_llama-3.1-405b-instruct,buckling,first,67,10,25
pe_llama-3.1-405b-instruct,buckling,second,64,69,77
pe_llama-3.1-405b-instruct,buckling,third,62,15,12
pe_llama-3.1-405b-instruct,gator,first,32,0,17
pe_llama-3.1-405b-instruct,gator,second,22,32,37
pe_llama-3.1-405b-instruct,gator,third,37,80,80
pe_llama-3.1-405b-instruct,slider_crank,first,22,12,27
pe_llama-3.1-405b-instruct,slider_crank,second,82,57,74
pe_llama-3.1-405b-instruct,slider_crank,third,31,90,72
pe_llama-3.1-405b-instruct,feda,first,17,2,20
pe_llama-3.1-405b-instruct,feda,second,22,12,59
pe_llama-3.1-405b-instruct,feda,third,15,0,44
pe_llama-3.1-70b-instruct,scm,first,12,5,20
pe_llama-3.1-70b-instruct,scm,second,32,60,31
pe_llama-3.1-70b-instruct,scm,third,12,27,27
pe_llama-3.1-70b-instruct,citybus,first,68,27,30
pe_llama-3.1-70b-instruct,citybus,second,12,22,24
pe_llama-3.1-70b-instruct,citybus,third,12,77,75
pe_llama-3.1-70b-instruct,gps_imu,first,47,0,0
pe_llama-3.1-70b-instruct,gps_imu,second,57,29,57
pe_llama-3.1-70b-instruct,gps_imu,third,32,72,74
pe_llama-3.1-70b-instruct,rotor,first,49,25,25
pe_llama-3.1-70b-instruct,rotor,second,34,73,70
pe_llama-3.1-70b-instruct,rotor,third,37,54,54
pe_llama-3.1-70b-instruct,rigid_multipatches,first,55,0,32
pe_llama-3.1-70b-instruct,rigid_multipatches,second,87,24,39
pe_llama-3.1-70b-instruct,rigid_multipatches,third,15,72,67
pe_llama-3.1-70b-instruct,cable,first,79,27,12
pe_llama-3.1-70b-instruct,cable,second,45,75,77
pe_llama-3.1-70b-instruct,cable,third,70,22,30
pe_llama-3.1-70b-instruct,sensros,first,0,0,0
pe_llama-3.1-70b-instruct,sensros,second,12,59,62
pe_llama-3.1-70b-instruct,sensros,third,24,75,64
pe_llama-3.1-70b-instruct,scm_hill,first,59,27,7
pe_llama-3.1-70b-instruct,scm_hill,second,37,37,42
pe_llama-3.1-70b-instruct,scm_hill,third,14,39,57
pe_llama-3.1-70b-instruct,veh_app,first,83,10,20
pe_llama-3.1-70b-instruct,veh_app,second,30,17,17
pe_llama-3.1-70b-instruct,veh_app,third,2,54,72
pe_llama-3.1-70b-instruct,gear,first,37,0,27
pe_llama-3.1-70b-instruct,gear,second,12,79,83
pe_llama-3.1-70b-instruct,gear,third,64,37,54
pe_llama-3.1-70b-instruct,art,first,47,0,32
pe_llama-3.1-70b-instruct,art,second,14,95,90
pe_llama-3.1-70b-instruct,art,third,12,90,90
pe_llama-3.1-70b-instruct,man,first,12,0,2
pe_llama-3.1-70b-instruct,man,second,52,54,52
pe_llama-3.1-70b-instruct,man,third,27,22,37
pe_llama-3.1-70b-instruct,curiosity,first,40,2,12
pe_llama-3.1-70b-instruct,curiosity,second,65,64,64
pe_llama-3.1-70b-instruct,curiosity,third,27,42,67
pe_llama-3.1-70b-instruct,vehros,first,48,27,32
pe_llama-3.1-70b-instruct,vehros,second,90,55,37
pe_llama-3.1-70b-instruct,vehros,third,12,27,45
pe_llama-3.1-70b-instruct,uazbus,first,24,0,20
pe_llama-3.1-70b-instruct,uazbus,second,52,67,70
pe_llama-3.1-70b-instruct,handler,first,42,25,12
pe_llama-3.1-70b-instruct,handler,second,24,70,65
pe_llama-3.1-70b-instruct,handler,third,79,30,30
pe_llama-3.1-70b-instruct,beam,first,90,22,15
pe_llama-3.1-70b-instruct,beam,second,49,78,68
pe_llama-3.1-70b-instruct,beam,third,74,72,80
pe_llama-3.1-70b-instruct,particles,first,35,27,25
pe_llama-3.1-70b-instruct,particles,second,72,68,75
pe_llama-3.1-70b-instruct,particles,third,49,57,67
pe_llama-3.1-70b-instruct,m113,first,37,27,2
pe_llama-3.1-70b-instruct,m113,second,12,44,59
pe_llama-3.1-70b-instruct,m113,third,12,12,47
pe_llama-3.1-70b-instruct,sedan,first,47,0,27
pe_llama-3.1-70b-instruct,sedan,second,22,0,32
pe_llama-3.1-70b-instruct,sedan,third,22,0,25
pe_llama-3.1-70b-instruct,viper,first,34,22,22
pe_llama-3.1-70b-instruct,viper,second,84,72,87
pe_llama-3.1-70b-instruct,viper,third,72,32,37
pe_llama-3.1-70b-instruct,lidar,first,57,10,27
pe_llama-3.1-70b-instruct,lidar,second,64,20,12
pe_llama-3.1-70b-instruct,lidar,third,75,0,12
pe_llama-3.1-70b-instruct,rigid_highway,first,12,27,12
pe_llama-3.1-70b-instruct,rigid_highway,second,12,74,67
pe_llama-3.1-70b-instruct,rigid_highway,third,54,82,75
pe_llama-3.1-70b-instruct,pendulum,first,47,10,12
pe_llama-3.1-70b-instruct,pendulum,second,83,47,42
pe_llama-3.1-70b-instruct,pendulum,third,95,49,52
pe_llama-3.1-70b-instruct,hmmwv,first,72,0,0
pe_llama-3.1-70b-instruct,hmmwv,second,27,25,29
pe_llama-3.1-70b-instruct,hmmwv,third,84,52,69
pe_llama-3.1-70b-instruct,turtlebot,first,67,20,25
pe_llama-3.1-70b-instruct,turtlebot,second,52,70,65
pe_llama-3.1-70b-instruct,turtlebot,third,69,27,39
pe_llama-3.1-70b-instruct,mass_spring_damper,first,67,5,15
pe_llama-3.1-70b-instruct,mass_spring_damper,second,29,40,60
pe_llama-3.1-70b-instruct,mass_spring_damper,third,32,49,38
pe_llama-3.1-70b-instruct,tablecloth,first,80,20,14
pe_llama-3.1-70b-instruct,tablecloth,second,44,32,54
pe_llama-3.1-70b-instruct,tablecloth,third,12,59,63
pe_llama-3.1-70b-instruct,kraz,first,57,7,20
pe_llama-3.1-70b-instruct,kraz,second,14,60,59
pe_llama-3.1-70b-instruct,kraz,third,12,0,25
pe_llama-3.1-70b-instruct,camera,first,47,0,7
pe_llama-3.1-70b-instruct,camera,second,88,60,57
pe_llama-3.1-70b-instruct,camera,third,17,2,0
pe_llama-3.1-70b-instruct,buckling,first,52,10,17
pe_llama-3.1-70b-instruct,buckling,second,95,69,72
pe_llama-3.1-70b-instruct,buckling,third,24,19,14
pe_llama-3.1-70b-instruct,gator,first,76,0,30
pe_llama-3.1-70b-instruct,gator,second,12,2,12
pe_llama-3.1-70b-instruct,gator,third,32,75,77
pe_llama-3.1-70b-instruct,slider_crank,first,59,12,27
pe_llama-3.1-70b-instruct,slider_crank,second,79,59,49
pe_llama-3.1-70b-instruct,slider_crank,third,29,62,52
pe_llama-3.1-70b-instruct,feda,first,55,0,7
pe_llama-3.1-70b-instruct,feda,second,12,12,34
pe_llama-3.1-70b-instruct,feda,third,12,27,15
pe_llama-3.1-8b-instruct,scm,first,15,12,17
pe_llama-3.1-8b-instruct,scm,second,25,17,10
pe_llama-3.1-8b-instruct,scm,third,37,20,32
pe_llama-3.1-8b-instruct,citybus,first,37,20,25
pe_llama-3.1-8b-instruct,citybus,second,29,52,52
pe_llama-3.1-8b-instruct,citybus,third,57,73,79
pe_llama-3.1-8b-instruct,gps_imu,first,25,0,2
pe_llama-3.1-8b-instruct,gps_imu,second,34,42,62
pe_llama-3.1-8b-instruct,gps_imu,third,12,74,69
pe_llama-3.1-8b-instruct,rotor,first,22,15,22
pe_llama-3.1-8b-instruct,rotor,second,47,67,77
pe_llama-3.1-8b-instruct,rotor,third,79,59,65
pe_llama-3.1-8b-instruct,rigid_multipatches,first,12,0,10
pe_llama-3.1-8b-instruct,rigid_multipatches,second,72,12,29
pe_llama-3.1-8b-instruct,rigid_multipatches,third,60,69,70
pe_llama-3.1-8b-instruct,cable,first,57,20,27
pe_llama-3.1-8b-instruct,cable,second,80,75,82
pe_llama-3.1-8b-instruct,cable,third,22,2,19
pe_llama-3.1-8b-instruct,sensros,first,15,0,7
pe_llama-3.1-8b-instruct,sensros,second,44,12,39
pe_llama-3.1-8b-instruct,sensros,third,75,65,47
pe_llama-3.1-8b-instruct,scm_hill,first,32,0,32
pe_llama-3.1-8b-instruct,scm_hill,second,12,37,32
pe_llama-3.1-8b-instruct,scm_hill,third,29,34,52
pe_llama-3.1-8b-instruct,veh_app,first,52,25,30
pe_llama-3.1-8b-instruct,veh_app,second,15,12,32
pe_llama-3.1-8b-instruct,veh_app,third,2,30,54
pe_llama-3.1-8b-instruct,gear,first,22,9,12
pe_llama-3.1-8b-instruct,gear,second,65,88,67
pe_llama-3.1-8b-instruct,gear,third,34,39,40
pe_llama-3.1-8b-instruct,art,first,17,20,12
pe_llama-3.1-8b-instruct,art,second,27,90,85
pe_llama-3.1-8b-instruct,art,third,52,95,90
pe_llama-3.1-8b-instruct,man,first,12,0,25
pe_llama-3.1-8b-instruct,man,second,39,52,67
pe_llama-3.1-8b-instruct,man,third,25,14,0
pe_llama-3.1-8b-instruct,curiosity,first,40,96,12
pe_llama-3.1-8b-instruct,curiosity,second,39,68,57
pe_llama-3.1-8b-instruct,curiosity,third,73,42,43
pe_llama-3.1-8b-instruct,vehros,first,25,5,15
pe_llama-3.1-8b-instruct,vehros,second,59,25,25
pe_llama-3.1-8b-instruct,vehros,third,12,30,20
pe_llama-3.1-8b-instruct,uazbus,first,24,0,17
pe_llama-3.1-8b-instruct,uazbus,second,12,34,59
pe_llama-3.1-8b-instruct,uazbus,third,47,29,62
pe_llama-3.1-8b-instruct,handler,first,2,0,12
pe_llama-3.1-8b-instruct,handler,second,60,65,70
pe_llama-3.1-8b-instruct,handler,third,62,20,25
pe_llama-3.1-8b-instruct,beam,first,77,20,19
pe_llama-3.1-8b-instruct,beam,second,87,52,57
pe_llama-3.1-8b-instruct,beam,third,69,67,72
pe_llama-3.1-8b-instruct,particles,first,37,22,27
pe_llama-3.1-8b-instruct,particles,second,29,58,67
pe_llama-3.1-8b-instruct,particles,third,69,67,63
pe_llama-3.1-8b-instruct,m113,first,12,20,22
pe_llama-3.1-8b-instruct,m113,second,27,37,32
pe_llama-3.1-8b-instruct,m113,third,19,47,54
pe_llama-3.1-8b-instruct,sedan,first,4,20,25
pe_llama-3.1-8b-instruct,sedan,second,27,29,37
pe_llama-3.1-8b-instruct,sedan,third,37,25,12
pe_llama-3.1-8b-instruct,viper,first,32,12,17
pe_llama-3.1-8b-instruct,viper,second,32,35,47
pe_llama-3.1-8b-instruct,viper,third,88,27,24
pe_llama-3.1-8b-instruct,lidar,first,9,12,7
pe_llama-3.1-8b-instruct,lidar,second,50,35,12
pe_llama-3.1-8b-instruct,lidar,third,10,17,47
pe_llama-3.1-8b-instruct,rigid_highway,first,25,25,25
pe_llama-3.1-8b-instruct,rigid_highway,second,22,55,77
pe_llama-3.1-8b-instruct,rigid_highway,third,27,65,67
pe_llama-3.1-8b-instruct,pendulum,first,75,25,17
pe_llama-3.1-8b-instruct,pendulum,second,47,40,42
pe_llama-3.1-8b-instruct,pendulum,third,55,42,53
pe_llama-3.1-8b-instruct,hmmwv,first,12,10,12
pe_llama-3.1-8b-instruct,hmmwv,second,50,25,39
pe_llama-3.1-8b-instruct,hmmwv,third,42,59,62
pe_llama-3.1-8b-instruct,turtlebot,first,12,0,12
pe_llama-3.1-8b-instruct,turtlebot,second,57,56,75
pe_llama-3.1-8b-instruct,turtlebot,third,12,12,12
pe_llama-3.1-8b-instruct,mass_spring_damper,first,14,22,25
pe_llama-3.1-8b-instruct,mass_spring_damper,second,30,60,52
pe_llama-3.1-8b-instruct,mass_spring_damper,third,40,34,53
pe_llama-3.1-8b-instruct,tablecloth,first,52,25,27
pe_llama-3.1-8b-instruct,tablecloth,second,74,64,56
pe_llama-3.1-8b-instruct,tablecloth,third,12,62,62
pe_llama-3.1-8b-instruct,kraz,first,29,0,7
pe_llama-3.1-8b-instruct,kraz,second,12,14,67
pe_llama-3.1-8b-instruct,kraz,third,17,0,30
pe_llama-3.1-8b-instruct,camera,first,22,25,15
pe_llama-3.1-8b-instruct,camera,second,54,54,59
pe_llama-3.1-8b-instruct,camera,third,12,0,25
pe_llama-3.1-8b-instruct,buckling,first,69,15,19
pe_llama-3.1-8b-instruct,buckling,second,0,69,72
pe_llama-3.1-8b-instruct,buckling,third,52,7,30
pe_llama-3.1-8b-instruct,gator,first,62,0,20
pe_llama-3.1-8b-instruct,gator,second,44,12,32
pe_llama-3.1-8b-instruct,gator,third,57,42,60
pe_llama-3.1-8b-instruct,slider_crank,first,49,20,25
pe_llama-3.1-8b-instruct,slider_crank,second,69,54,44
pe_llama-3.1-8b-instruct,slider_crank,third,44,68,67
pe_llama-3.1-8b-instruct,feda,first,30,0,30
pe_llama-3.1-8b-instruct,feda,second,47,47,47
pe_llama-3.1-8b-instruct,feda,third,9,10,37
gpt-4o-mini-f2,scm,first,32,0,17
gpt-4o-mini-f2,scm,second,68,67,54
gpt-4o-mini-f2,scm,third,12,57,12
gpt-4o-mini-f2,citybus,first,32,60,72
gpt-4o-mini-f2,citybus,second,7,80,72
gpt-4o-mini-f2,citybus,third,49,90,90
gpt-4o-mini-f2,gps_imu,first,27,0,12
gpt-4o-mini-f2,gps_imu,second,24,88,90
gpt-4o-mini-f2,gps_imu,third,52,90,90
gpt-4o-mini-f2,rotor,first,62,0,25
gpt-4o-mini-f2,rotor,second,47,73,83
gpt-4o-mini-f2,rotor,third,53,72,67
gpt-4o-mini-f2,rigid_multipatches,first,32,32,27
gpt-4o-mini-f2,rigid_multipatches,second,14,90,80
gpt-4o-mini-f2,rigid_multipatches,third,34,90,80
gpt-4o-mini-f2,cable,first,12,17,7
gpt-4o-mini-f2,cable,second,82,96,90
gpt-4o-mini-f2,cable,third,52,0,52
gpt-4o-mini-f2,sensros,first,59,0,20
gpt-4o-mini-f2,sensros,second,19,83,80
gpt-4o-mini-f2,sensros,third,42,75,75
gpt-4o-mini-f2,scm_hill,first,22,14,34
gpt-4o-mini-f2,scm_hill,second,12,40,82
gpt-4o-mini-f2,scm_hill,third,58,90,92
gpt-4o-mini-f2,veh_app,first,12,0,0
gpt-4o-mini-f2,veh_app,second,12,50,90
gpt-4o-mini-f2,veh_app,third,12,64,77
