Test Model,System,Round,Score Document,Score Reference,Score Reference Document
gemma-2-9b-it,rigid_multipatches,second,17,29,39
gemma-2-9b-it,rigid_multipatches,third,73,80,67
gemma-2-9b-it,cable,first,34,15,25
gemma-2-9b-it,cable,second,95,72,83
gemma-2-9b-it,cable,third,75,12,17
gemma-2-9b-it,hmmwv,first,0,0,7
gemma-2-9b-it,hmmwv,second,22,29,30
gemma-2-9b-it,hmmwv,third,54,64,69
gemma-2-9b-it,handler,first,14,17,2
gemma-2-9b-it,handler,second,55,72,55
gemma-2-9b-it,handler,third,77,25,30
gemma-2-9b-it,lidar,first,25,5,17
gemma-2-9b-it,lidar,second,7,0,14
gemma-2-9b-it,lidar,third,2,0,2
gemma-2-2b-it,gator,first,0,0,0
gemma-2-2b-it,gator,second,0,0,0
gemma-2-2b-it,gator,third,0,0,0
gemma-2-2b-it,gear,first,0,0,0
gemma-2-2b-it,gear,second,0,0,0
gemma-2-2b-it,gear,third,0,0,0
gemma-2-2b-it,feda,first,0,0,0
gemma-2-2b-it,feda,second,0,0,0
gemma-2-2b-it,feda,third,0,0,0
gemma-2-2b-it,man,first,32,22,10
gemma-2-2b-it,man,second,12,47,47
gemma-2-2b-it,man,third,62,29,39
gemma-2-2b-it,art,first,0,0,0
gemma-2-2b-it,art,second,0,0,0
gemma-2-2b-it,art,third,0,0,0
gemma-2-2b-it,vehros,first,25,0,5
gemma-2-2b-it,vehros,second,47,25,30
gemma-2-2b-it,vehros,third,27,27,25
gemma-2-2b-it,pendulum,first,25,0,25
gemma-2-2b-it,pendulum,second,37,57,57
gemma-2-2b-it,pendulum,third,75,48,42
gemma-2-2b-it,rigid_highway,first,15,25,0
gemma-2-2b-it,rigid_highway,second,24,39,42
gemma-2-2b-it,rigid_highway,third,47,72,72
gemma-2-2b-it,curiosity,first,0,0,0
gemma-2-2b-it,curiosity,second,0,0,0
gemma-2-2b-it,curiosity,third,0,0,0
gemma-2-2b-it,gps_imu,first,0,0,0
gemma-2-2b-it,gps_imu,second,0,0,0
gemma-2-2b-it,gps_imu,third,0,0,0
gemma-2-2b-it,mass_spring_damper,first,29,7,15
gemma-2-2b-it,mass_spring_damper,second,24,30,37
gemma-2-2b-it,mass_spring_damper,third,33,34,44
gemma-2-2b-it,uazbus,first,12,10,7
gemma-2-2b-it,uazbus,second,57,70,50
gemma-2-2b-it,uazbus,third,90,27,57
gemma-2-2b-it,scm,first,20,17,30
gemma-2-2b-it,scm,second,22,12,27
gemma-2-2b-it,scm,third,12,24,37
gemma-2-2b-it,veh_app,first,35,0,0
gemma-2-2b-it,veh_app,second,17,30,42
gemma-2-2b-it,veh_app,third,2,15,34
gemma-2-2b-it,sedan,first,15,2,17
gemma-2-2b-it,sedan,second,27,32,35
gemma-2-2b-it,sedan,third,29,0,35
gemma-2-2b-it,citybus,first,0,0,0
gemma-2-2b-it,citybus,second,0,0,0
gemma-2-2b-it,citybus,third,0,0,0
gemma-2-2b-it,beam,first,0,0,0
gemma-2-2b-it,beam,second,0,0,0
gemma-2-2b-it,beam,third,0,0,0
gemma-2-2b-it,sensros,first,15,0,42
gemma-2-2b-it,sensros,second,17,19,19
gemma-2-2b-it,sensros,third,17,24,29
gemma-2-2b-it,camera,first,0,0,0
gemma-2-2b-it,camera,second,0,0,0
gemma-2-2b-it,camera,third,0,0,0
gemma-2-2b-it,particles,first,12,20,25
gemma-2-2b-it,particles,second,83,52,47
gemma-2-2b-it,particles,third,72,12,49
gemma-2-2b-it,kraz,first,10,0,0
gemma-2-2b-it,kraz,second,24,62,57
gemma-2-2b-it,kraz,third,2,0,12
gemma-2-2b-it,m113,first,15,5,2
gemma-2-2b-it,m113,second,10,25,32
gemma-2-2b-it,m113,third,29,54,54
gemma-2-2b-it,tablecloth,first,32,20,5
gemma-2-2b-it,tablecloth,second,19,49,61
gemma-2-2b-it,tablecloth,third,24,19,27
gemma-2-2b-it,rotor,first,30,7,10
gemma-2-2b-it,rotor,second,12,77,85
gemma-2-2b-it,rotor,third,44,29,60
gemma-2-2b-it,scm_hill,first,17,0,0
gemma-2-2b-it,scm_hill,second,12,29,24
gemma-2-2b-it,scm_hill,third,74,34,57
gemma-2-2b-it,viper,first,25,27,15
gemma-2-2b-it,viper,second,25,52,40
gemma-2-2b-it,viper,third,74,44,29
gemma-2-2b-it,buckling,first,0,0,0
gemma-2-2b-it,buckling,second,0,0,0
gemma-2-2b-it,buckling,third,0,0,0
gemma-2-2b-it,slider_crank,first,25,0,0
gemma-2-2b-it,slider_crank,second,27,52,39
gemma-2-2b-it,slider_crank,third,57,24,52
gemma-2-2b-it,turtlebot,first,0,10,5
gemma-2-2b-it,turtlebot,second,69,49,44
gemma-2-2b-it,turtlebot,third,70,27,22
gemma-2-2b-it,rigid_multipatches,first,7,0,20
gemma-2-2b-it,rigid_multipatches,second,34,12,32
gemma-2-2b-it,rigid_multipatches,third,76,67,55
gemma-2-2b-it,cable,first,0,0,0
gemma-2-2b-it,cable,second,0,0,0
gemma-2-2b-it,cable,third,0,0,0
gemma-2-2b-it,hmmwv,first,12,27,2
gemma-2-2b-it,hmmwv,second,2,27,25
gemma-2-2b-it,hmmwv,third,44,12,44
gemma-2-2b-it,handler,first,0,0,0
gemma-2-2b-it,handler,second,0,0,0
gemma-2-2b-it,handler,third,0,0,0
gemma-2-2b-it,lidar,first,0,0,25
gemma-2-2b-it,lidar,second,35,32,34
gemma-2-2b-it,lidar,third,12,7,0
llama3.1-8b-f1,gator,first,12,14,27
llama3.1-8b-f1,gator,second,30,42,52
llama3.1-8b-f1,gator,third,15,80,77
llama3.1-8b-f1,gear,first,76,21,20
llama3.1-8b-f1,gear,second,62,50,80
llama3.1-8b-f1,gear,third,64,42,47
llama3.1-8b-f1,feda,first,24,0,14
llama3.1-8b-f1,feda,second,22,17,32
llama3.1-8b-f1,feda,third,12,17,42
llama3.1-8b-f1,man,first,14,12,30
llama3.1-8b-f1,man,second,37,12,45
llama3.1-8b-f1,man,third,12,14,34
llama3.1-8b-f1,art,first,20,20,17
llama3.1-8b-f1,art,second,32,100,79
llama3.1-8b-f1,art,third,64,90,90
llama3.1-8b-f1,vehros,first,24,20,22
llama3.1-8b-f1,vehros,second,12,12,10
llama3.1-8b-f1,vehros,third,72,27,25
llama3.1-8b-f1,pendulum,first,27,0,22
llama3.1-8b-f1,pendulum,second,77,20,32
llama3.1-8b-f1,pendulum,third,22,0,17
llama3.1-8b-f1,rigid_highway,first,12,12,12
llama3.1-8b-f1,rigid_highway,second,7,55,52
llama3.1-8b-f1,rigid_highway,third,7,72,78
llama3.1-8b-f1,curiosity,first,32,27,27
llama3.1-8b-f1,curiosity,second,22,37,37
llama3.1-8b-f1,gps_imu,first,44,20,12
llama3.1-8b-f1,gps_imu,second,12,37,67
llama3.1-8b-f1,gps_imu,third,54,70,77
llama3.1-8b-f1,mass_spring_damper,first,32,57,42
llama3.1-8b-f1,mass_spring_damper,second,63,52,40
llama3.1-8b-f1,mass_spring_damper,third,88,34,42
llama3.1-8b-f1,uazbus,first,39,0,30
llama3.1-8b-f1,uazbus,second,59,59,60
llama3.1-8b-f1,uazbus,third,14,80,47
llama3.1-8b-f1,scm,first,84,0,27
llama3.1-8b-f1,scm,second,12,39,47
llama3.1-8b-f1,scm,third,14,0,22
llama3.1-8b-f1,veh_app,first,27,0,14
llama3.1-8b-f1,veh_app,second,2,10,39
llama3.1-8b-f1,veh_app,third,20,39,34
llama3.1-8b-f1,sedan,first,12,30,20
llama3.1-8b-f1,sedan,second,12,15,32
llama3.1-8b-f1,sedan,third,12,0,27
llama3.1-8b-f1,citybus,first,12,0,17
llama3.1-8b-f1,citybus,second,12,62,67
llama3.1-8b-f1,citybus,third,57,90,74
llama3.1-8b-f1,beam,first,14,9,19
llama3.1-8b-f1,beam,second,67,47,57
llama3.1-8b-f1,beam,third,32,65,62
llama3.1-8b-f1,sensros,first,4,57,29
llama3.1-8b-f1,sensros,second,12,17,35
llama3.1-8b-f1,sensros,third,44,95,80
llama3.1-8b-f1,camera,first,24,17,37
llama3.1-8b-f1,camera,second,42,62,52
llama3.1-8b-f1,camera,third,68,32,42
llama3.1-8b-f1,particles,first,0,17,49
llama3.1-8b-f1,particles,second,29,32,37
llama3.1-8b-f1,particles,third,22,24,24
llama3.1-8b-f1,kraz,first,12,0,20
llama3.1-8b-f1,kraz,second,14,49,59
llama3.1-8b-f1,kraz,third,7,0,25
llama3.1-8b-f1,m113,first,44,30,20
llama3.1-8b-f1,m113,second,12,20,12
llama3.1-8b-f1,m113,third,1,37,42
llama3.1-8b-f1,tablecloth,first,29,49,39
llama3.1-8b-f1,tablecloth,second,70,31,39
llama3.1-8b-f1,tablecloth,third,22,12,55
llama3.1-8b-f1,rotor,first,0,34,27
llama3.1-8b-f1,rotor,second,64,73,62
llama3.1-8b-f1,rotor,third,62,24,37
llama3.1-8b-f1,scm_hill,first,32,20,17
llama3.1-8b-f1,scm_hill,second,24,0,29
llama3.1-8b-f1,scm_hill,third,74,12,39
llama3.1-8b-f1,viper,first,29,27,32
llama3.1-8b-f1,viper,second,52,77,67
llama3.1-8b-f1,viper,third,72,37,27
llama3.1-8b-f1,buckling,first,12,12,7
llama3.1-8b-f1,buckling,second,67,74,72
llama3.1-8b-f1,buckling,third,12,0,32
llama3.1-8b-f1,slider_crank,first,37,19,0
llama3.1-8b-f1,slider_crank,second,72,47,54
llama3.1-8b-f1,slider_crank,third,54,27,49
llama3.1-8b-f1,turtlebot,first,69,42,37
llama3.1-8b-f1,turtlebot,second,59,70,68
llama3.1-8b-f1,turtlebot,third,83,12,24
llama3.1-8b-f1,rigid_multipatches,first,77,25,25
llama3.1-8b-f1,rigid_multipatches,second,34,32,52
llama3.1-8b-f1,rigid_multipatches,third,29,77,74
llama3.1-8b-f1,cable,first,42,25,10
llama3.1-8b-f1,cable,second,95,62,77
llama3.1-8b-f1,cable,third,62,20,25
llama3.1-8b-f1,hmmwv,first,2,22,27
llama3.1-8b-f1,hmmwv,second,64,25,27
llama3.1-8b-f1,hmmwv,third,12,55,34
llama3.1-8b-f1,handler,first,12,32,17
llama3.1-8b-f1,handler,second,65,80,70
llama3.1-8b-f1,handler,third,42,7,27
llama3.1-8b-f1,lidar,first,2,37,32
llama3.1-8b-f1,lidar,second,12,27,32
llama3.1-8b-f1,lidar,third,7,0,17
phi-3-medium-128k-instruct,gator,first,0,0,0
phi-3-medium-128k-instruct,gator,second,0,0,0
phi-3-medium-128k-instruct,gator,third,0,0,0
phi-3-medium-128k-instruct,gear,first,0,0,0
phi-3-medium-128k-instruct,gear,second,0,0,0
phi-3-medium-128k-instruct,gear,third,0,0,0
phi-3-medium-128k-instruct,feda,first,0,0,0
phi-3-medium-128k-instruct,feda,second,0,0,0
phi-3-medium-128k-instruct,feda,third,0,0,0
phi-3-medium-128k-instruct,man,first,0,0,0
phi-3-medium-128k-instruct,man,second,0,0,0
phi-3-medium-128k-instruct,man,third,0,0,0
phi-3-medium-128k-instruct,art,first,0,0,0
phi-3-medium-128k-instruct,art,second,0,0,0
phi-3-medium-128k-instruct,art,third,0,0,0
phi-3-medium-128k-instruct,vehros,first,0,0,0
phi-3-medium-128k-instruct,vehros,second,0,0,0
phi-3-medium-128k-instruct,vehros,third,0,0,0
phi-3-medium-128k-instruct,pendulum,first,0,0,0
phi-3-medium-128k-instruct,pendulum,second,0,0,0
phi-3-medium-128k-instruct,pendulum,third,0,0,0
phi-3-medium-128k-instruct,rigid_highway,first,0,0,0
phi-3-medium-128k-instruct,rigid_highway,second,0,0,0
phi-3-medium-128k-instruct,rigid_highway,third,0,0,0
phi-3-medium-128k-instruct,curiosity,first,0,0,0
phi-3-medium-128k-instruct,curiosity,second,0,0,0
phi-3-medium-128k-instruct,curiosity,third,0,0,0
phi-3-medium-128k-instruct,gps_imu,first,0,0,0
phi-3-medium-128k-instruct,gps_imu,second,0,0,0
phi-3-medium-128k-instruct,gps_imu,third,0,0,0
phi-3-medium-128k-instruct,mass_spring_damper,first,0,0,0
phi-3-medium-128k-instruct,mass_spring_damper,second,0,0,0
phi-3-medium-128k-instruct,mass_spring_damper,third,0,0,0
phi-3-medium-128k-instruct,uazbus,first,0,0,0
phi-3-medium-128k-instruct,uazbus,second,0,0,0
phi-3-medium-128k-instruct,uazbus,third,0,0,0
phi-3-medium-128k-instruct,scm,first,0,0,0
phi-3-medium-128k-instruct,scm,second,0,0,0
phi-3-medium-128k-instruct,scm,third,0,0,0
phi-3-medium-128k-instruct,veh_app,first,0,0,0
phi-3-medium-128k-instruct,veh_app,second,0,0,0
phi-3-medium-128k-instruct,veh_app,third,0,0,0
phi-3-medium-128k-instruct,sedan,first,0,0,0
phi-3-medium-128k-instruct,sedan,second,0,0,0
phi-3-medium-128k-instruct,sedan,third,0,0,0
phi-3-medium-128k-instruct,citybus,first,0,0,0
phi-3-medium-128k-instruct,citybus,second,0,0,0
phi-3-medium-128k-instruct,citybus,third,0,0,0
phi-3-medium-128k-instruct,beam,first,0,0,0
phi-3-medium-128k-instruct,beam,second,0,0,0
phi-3-medium-128k-instruct,beam,third,0,0,0
phi-3-medium-128k-instruct,sensros,first,0,0,0
phi-3-medium-128k-instruct,sensros,second,0,0,0
phi-3-medium-128k-instruct,sensros,third,0,0,0
phi-3-medium-128k-instruct,camera,first,0,0,0
phi-3-medium-128k-instruct,camera,second,0,0,0
phi-3-medium-128k-instruct,camera,third,0,0,0
phi-3-medium-128k-instruct,particles,first,0,0,0
phi-3-medium-128k-instruct,particles,second,0,0,0
phi-3-medium-128k-instruct,particles,third,0,0,0
phi-3-medium-128k-instruct,kraz,first,0,0,0
phi-3-medium-128k-instruct,kraz,second,0,0,0
phi-3-medium-128k-instruct,kraz,third,0,0,0
phi-3-medium-128k-instruct,m113,first,0,0,0
phi-3-medium-128k-instruct,m113,second,0,0,0
phi-3-medium-128k-instruct,m113,third,0,0,0
phi-3-medium-128k-instruct,tablecloth,first,0,0,0
phi-3-medium-128k-instruct,tablecloth,second,0,0,0
phi-3-medium-128k-instruct,tablecloth,third,0,0,0
phi-3-medium-128k-instruct,rotor,first,0,0,0
phi-3-medium-128k-instruct,rotor,second,0,0,0
phi-3-medium-128k-instruct,rotor,third,0,0,0
phi-3-medium-128k-instruct,scm_hill,first,0,0,0
phi-3-medium-128k-instruct,scm_hill,second,0,0,0
phi-3-medium-128k-instruct,scm_hill,third,0,0,0
phi-3-medium-128k-instruct,viper,first,0,0,0
phi-3-medium-128k-instruct,viper,second,0,0,0
phi-3-medium-128k-instruct,viper,third,0,0,0
phi-3-medium-128k-instruct,buckling,first,0,0,0
phi-3-medium-128k-instruct,buckling,second,0,0,0
phi-3-medium-128k-instruct,buckling,third,0,0,0
phi-3-medium-128k-instruct,slider_crank,first,0,0,0
phi-3-medium-128k-instruct,slider_crank,second,0,0,0
phi-3-medium-128k-instruct,slider_crank,third,0,0,0
phi-3-medium-128k-instruct,turtlebot,first,0,0,0
phi-3-medium-128k-instruct,turtlebot,second,0,0,0
phi-3-medium-128k-instruct,turtlebot,third,0,0,0
phi-3-medium-128k-instruct,rigid_multipatches,first,0,0,0
phi-3-medium-128k-instruct,rigid_multipatches,second,0,0,0
phi-3-medium-128k-instruct,rigid_multipatches,third,0,0,0
phi-3-medium-128k-instruct,cable,first,0,0,0
phi-3-medium-128k-instruct,cable,second,0,0,0
phi-3-medium-128k-instruct,cable,third,0,0,0
phi-3-medium-128k-instruct,hmmwv,first,0,0,0
phi-3-medium-128k-instruct,hmmwv,second,0,0,0
phi-3-medium-128k-instruct,hmmwv,third,0,0,0
phi-3-medium-128k-instruct,handler,first,0,0,0
phi-3-medium-128k-instruct,handler,second,0,0,0
phi-3-medium-128k-instruct,handler,third,0,0,0
phi-3-medium-128k-instruct,lidar,first,0,0,0
phi-3-medium-128k-instruct,lidar,second,0,0,0
phi-3-medium-128k-instruct,lidar,third,0,0,0
llama3.3-70b-lora1,gator,first,0,0,0
llama3.3-70b-lora1,gator,second,0,0,0
llama3.3-70b-lora1,gator,third,0,0,0
llama3.3-70b-lora1,gear,first,0,0,0
llama3.3-70b-lora1,gear,second,0,0,0
llama3.3-70b-lora1,gear,third,0,0,0
llama3.3-70b-lora1,feda,first,0,0,0
llama3.3-70b-lora1,feda,second,0,0,0
llama3.3-70b-lora1,feda,third,0,0,0
llama3.3-70b-lora1,man,first,0,0,0
llama3.3-70b-lora1,man,second,0,0,0
llama3.3-70b-lora1,man,third,0,0,0
llama3.3-70b-lora1,art,first,0,0,0
llama3.3-70b-lora1,art,second,0,0,0
llama3.3-70b-lora1,art,third,0,0,0
llama3.3-70b-lora1,vehros,first,0,0,0
llama3.3-70b-lora1,vehros,second,0,0,0
llama3.3-70b-lora1,vehros,third,0,0,0
llama3.3-70b-lora1,pendulum,first,0,0,0
llama3.3-70b-lora1,pendulum,second,0,0,0
llama3.3-70b-lora1,pendulum,third,0,0,0
llama3.3-70b-lora1,rigid_highway,first,0,0,0
llama3.3-70b-lora1,rigid_highway,second,0,0,0
llama3.3-70b-lora1,rigid_highway,third,0,0,0
llama3.3-70b-lora1,curiosity,first,0,0,0
llama3.3-70b-lora1,curiosity,second,0,0,0
llama3.3-70b-lora1,curiosity,third,0,0,0
llama3.3-70b-lora1,gps_imu,first,0,0,0
llama3.3-70b-lora1,gps_imu,second,0,0,0
llama3.3-70b-lora1,gps_imu,third,0,0,0
llama3.3-70b-lora1,mass_spring_damper,first,0,0,0
llama3.3-70b-lora1,mass_spring_damper,second,0,0,0
llama3.3-70b-lora1,mass_spring_damper,third,0,0,0
llama3.3-70b-lora1,uazbus,first,0,0,0
llama3.3-70b-lora1,uazbus,second,0,0,0
llama3.3-70b-lora1,uazbus,third,0,0,0
llama3.3-70b-lora1,scm,first,0,0,0
llama3.3-70b-lora1,scm,second,0,0,0
llama3.3-70b-lora1,scm,third,0,0,0
llama3.3-70b-lora1,veh_app,first,0,0,0
llama3.3-70b-lora1,veh_app,second,0,0,0
llama3.3-70b-lora1,veh_app,third,0,0,0
llama3.3-70b-lora1,sedan,first,0,0,0
llama3.3-70b-lora1,sedan,second,0,0,0
llama3.3-70b-lora1,sedan,third,0,0,0
llama3.3-70b-lora1,citybus,first,0,0,0
llama3.3-70b-lora1,citybus,second,0,0,0
llama3.3-70b-lora1,citybus,third,0,0,0
llama3.3-70b-lora1,beam,first,0,0,0
llama3.3-70b-lora1,beam,second,0,0,0
llama3.3-70b-lora1,beam,third,0,0,0
llama3.3-70b-lora1,sensros,first,0,0,0
llama3.3-70b-lora1,sensros,second,0,0,0
llama3.3-70b-lora1,sensros,third,0,0,0
llama3.3-70b-lora1,camera,first,0,0,0
llama3.3-70b-lora1,camera,second,0,0,0
llama3.3-70b-lora1,camera,third,0,0,0
llama3.3-70b-lora1,particles,first,0,0,0
llama3.3-70b-lora1,particles,second,0,0,0
llama3.3-70b-lora1,particles,third,0,0,0
llama3.3-70b-lora1,kraz,first,0,0,0
llama3.3-70b-lora1,kraz,second,0,0,0
llama3.3-70b-lora1,kraz,third,0,0,0
llama3.3-70b-lora1,m113,first,0,0,0
llama3.3-70b-lora1,m113,second,0,0,0
llama3.3-70b-lora1,m113,third,0,0,0
llama3.3-70b-lora1,tablecloth,first,0,0,0
llama3.3-70b-lora1,tablecloth,second,0,0,0
llama3.3-70b-lora1,tablecloth,third,0,0,0
llama3.3-70b-lora1,rotor,first,0,0,0
llama3.3-70b-lora1,rotor,second,0,0,0
llama3.3-70b-lora1,rotor,third,0,0,0
llama3.3-70b-lora1,scm_hill,first,0,0,0
llama3.3-70b-lora1,scm_hill,second,0,0,0
llama3.3-70b-lora1,scm_hill,third,0,0,0
llama3.3-70b-lora1,viper,first,0,0,0
llama3.3-70b-lora1,viper,second,0,0,0
llama3.3-70b-lora1,viper,third,0,0,0
llama3.3-70b-lora1,buckling,first,0,0,0
llama3.3-70b-lora1,buckling,second,0,0,0
llama3.3-70b-lora1,buckling,third,0,0,0
llama3.3-70b-lora1,slider_crank,first,0,0,0
llama3.3-70b-lora1,slider_crank,second,0,0,0
llama3.3-70b-lora1,slider_crank,third,0,0,0
llama3.3-70b-lora1,turtlebot,first,0,0,0
llama3.3-70b-lora1,turtlebot,second,0,0,0
llama3.3-70b-lora1,turtlebot,third,0,0,0
llama3.3-70b-lora1,rigid_multipatches,first,0,0,0
llama3.3-70b-lora1,rigid_multipatches,second,0,0,0
llama3.3-70b-lora1,rigid_multipatches,third,0,0,0
llama3.3-70b-lora1,cable,first,0,0,0
llama3.3-70b-lora1,cable,second,0,0,0
llama3.3-70b-lora1,cable,third,0,0,0
llama3.3-70b-lora1,hmmwv,first,0,0,0
llama3.3-70b-lora1,hmmwv,second,0,0,0
llama3.3-70b-lora1,hmmwv,third,0,0,0
llama3.3-70b-lora1,handler,first,0,0,0
llama3.3-70b-lora1,handler,second,0,0,0
llama3.3-70b-lora1,handler,third,0,0,0
llama3.3-70b-lora1,lidar,first,0,0,0
llama3.3-70b-lora1,lidar,second,0,0,0
llama3.3-70b-lora1,lidar,third,0,0,0
Gemini-1.5-pro,gator,first,0,0,0
Gemini-1.5-pro,gator,second,0,0,0
Gemini-1.5-pro,gator,third,0,0,0
Gemini-1.5-pro,gear,first,0,0,0
Gemini-1.5-pro,gear,second,0,0,0
Gemini-1.5-pro,gear,third,0,0,0
Gemini-1.5-pro,feda,first,0,0,0
Gemini-1.5-pro,feda,second,0,0,0
Gemini-1.5-pro,feda,third,0,0,0
Gemini-1.5-pro,man,first,0,0,0
Gemini-1.5-pro,man,second,0,0,0
Gemini-1.5-pro,man,third,0,0,0
Gemini-1.5-pro,art,first,0,0,0
Gemini-1.5-pro,art,second,0,0,0
Gemini-1.5-pro,art,third,0,0,0
Gemini-1.5-pro,vehros,first,0,0,0
Gemini-1.5-pro,vehros,second,0,0,0
Gemini-1.5-pro,vehros,third,0,0,0
Gemini-1.5-pro,pendulum,first,0,0,0
Gemini-1.5-pro,pendulum,second,0,0,0
Gemini-1.5-pro,pendulum,third,0,0,0
Gemini-1.5-pro,rigid_highway,first,0,0,0
Gemini-1.5-pro,rigid_highway,second,0,0,0
Gemini-1.5-pro,rigid_highway,third,0,0,0
Gemini-1.5-pro,curiosity,first,0,0,0
Gemini-1.5-pro,curiosity,second,0,0,0
Gemini-1.5-pro,curiosity,third,0,0,0
Gemini-1.5-pro,gps_imu,first,0,0,0
Gemini-1.5-pro,gps_imu,second,0,0,0
Gemini-1.5-pro,gps_imu,third,0,0,0
Gemini-1.5-pro,mass_spring_damper,first,0,0,0
Gemini-1.5-pro,mass_spring_damper,second,0,0,0
Gemini-1.5-pro,mass_spring_damper,third,0,0,0
Gemini-1.5-pro,uazbus,first,0,0,0
Gemini-1.5-pro,uazbus,second,0,0,0
Gemini-1.5-pro,uazbus,third,0,0,0
Gemini-1.5-pro,scm,first,0,0,0
Gemini-1.5-pro,scm,second,0,0,0
Gemini-1.5-pro,scm,third,0,0,0
Gemini-1.5-pro,veh_app,first,0,0,0
Gemini-1.5-pro,veh_app,second,0,0,0
Gemini-1.5-pro,veh_app,third,0,0,0
Gemini-1.5-pro,sedan,first,0,0,0
Gemini-1.5-pro,sedan,second,0,0,0
Gemini-1.5-pro,sedan,third,0,0,0
Gemini-1.5-pro,citybus,first,0,0,0
Gemini-1.5-pro,citybus,second,0,0,0
Gemini-1.5-pro,citybus,third,0,0,0
Gemini-1.5-pro,beam,first,0,0,0
Gemini-1.5-pro,beam,second,0,0,0
Gemini-1.5-pro,beam,third,0,0,0
Gemini-1.5-pro,sensros,first,0,0,0
Gemini-1.5-pro,sensros,second,0,0,0
Gemini-1.5-pro,sensros,third,0,0,0
Gemini-1.5-pro,camera,first,0,0,0
Gemini-1.5-pro,camera,second,0,0,0
Gemini-1.5-pro,camera,third,0,0,0
Gemini-1.5-pro,particles,first,0,0,0
Gemini-1.5-pro,particles,second,0,0,0
Gemini-1.5-pro,particles,third,0,0,0
Gemini-1.5-pro,kraz,first,0,0,0
Gemini-1.5-pro,kraz,second,0,0,0
Gemini-1.5-pro,kraz,third,0,0,0
Gemini-1.5-pro,m113,first,0,0,0
Gemini-1.5-pro,m113,second,0,0,0
Gemini-1.5-pro,m113,third,0,0,0
Gemini-1.5-pro,tablecloth,first,0,0,0
Gemini-1.5-pro,tablecloth,second,0,0,0
Gemini-1.5-pro,tablecloth,third,0,0,0
Gemini-1.5-pro,rotor,first,0,0,0
Gemini-1.5-pro,rotor,second,0,0,0
Gemini-1.5-pro,rotor,third,0,0,0
Gemini-1.5-pro,scm_hill,first,0,0,0
Gemini-1.5-pro,scm_hill,second,0,0,0
Gemini-1.5-pro,scm_hill,third,0,0,0
Gemini-1.5-pro,viper,first,0,0,0
Gemini-1.5-pro,viper,second,0,0,0
Gemini-1.5-pro,viper,third,0,0,0
Gemini-1.5-pro,buckling,first,0,0,0
Gemini-1.5-pro,buckling,second,0,0,0
Gemini-1.5-pro,buckling,third,0,0,0
Gemini-1.5-pro,slider_crank,first,0,0,0
Gemini-1.5-pro,slider_crank,second,0,0,0
Gemini-1.5-pro,slider_crank,third,0,0,0
Gemini-1.5-pro,turtlebot,first,0,0,0
Gemini-1.5-pro,turtlebot,second,0,0,0
Gemini-1.5-pro,turtlebot,third,0,0,0
Gemini-1.5-pro,rigid_multipatches,first,0,0,0
Gemini-1.5-pro,rigid_multipatches,second,0,0,0
Gemini-1.5-pro,rigid_multipatches,third,0,0,0
Gemini-1.5-pro,cable,first,0,0,0
Gemini-1.5-pro,cable,second,0,0,0
Gemini-1.5-pro,cable,third,0,0,0
Gemini-1.5-pro,hmmwv,first,0,0,0
Gemini-1.5-pro,hmmwv,second,0,0,0
Gemini-1.5-pro,hmmwv,third,0,0,0
Gemini-1.5-pro,handler,first,0,0,0
Gemini-1.5-pro,handler,second,0,0,0
Gemini-1.5-pro,handler,third,0,0,0
Gemini-1.5-pro,lidar,first,0,0,0
Gemini-1.5-pro,lidar,second,0,0,0
Gemini-1.5-pro,lidar,third,0,0,0
llama-3.3-70b-instruct,gator,first,0,58,19
llama-3.3-70b-instruct,gator,second,75,83,45
llama-3.3-70b-instruct,gator,third,76,30,26
llama-3.3-70b-instruct,gear,first,65,35,34
llama-3.3-70b-instruct,gear,second,89,77,53
llama-3.3-70b-instruct,gear,third,37,96,40
llama-3.3-70b-instruct,feda,first,60,27,61
llama-3.3-70b-instruct,feda,second,75,22,31
llama-3.3-70b-instruct,feda,third,37,47,27
llama-3.3-70b-instruct,man,first,37,25,36
llama-3.3-70b-instruct,man,second,71,93,70
llama-3.3-70b-instruct,man,third,78,55,58
llama-3.3-70b-instruct,art,first,68,0,19
llama-3.3-70b-instruct,art,second,37,23,79
llama-3.3-70b-instruct,art,third,73,92,53
llama-3.3-70b-instruct,vehros,first,5,0,5
llama-3.3-70b-instruct,vehros,second,71,64,69
llama-3.3-70b-instruct,vehros,third,85,58,72
llama-3.3-70b-instruct,pendulum,first,66,59,14
llama-3.3-70b-instruct,pendulum,second,87,41,73
llama-3.3-70b-instruct,pendulum,third,40,100,55
llama-3.3-70b-instruct,rigid_highway,first,72,0,10
llama-3.3-70b-instruct,rigid_highway,second,75,70,80
llama-3.3-70b-instruct,rigid_highway,third,63,100,24
llama-3.3-70b-instruct,curiosity,first,31,23,17
llama-3.3-70b-instruct,curiosity,second,25,37,40
llama-3.3-70b-instruct,curiosity,third,60,60,57
llama-3.3-70b-instruct,gps_imu,first,0,0,31
llama-3.3-70b-instruct,gps_imu,second,77,42,57
llama-3.3-70b-instruct,gps_imu,third,77,39,73
llama-3.3-70b-instruct,mass_spring_damper,first,0,37,7
llama-3.3-70b-instruct,mass_spring_damper,second,16,30,85
llama-3.3-70b-instruct,mass_spring_damper,third,77,67,61
llama-3.3-70b-instruct,uazbus,first,52,0,37
