Test Model,System,Round,Score Document,Score Reference,Score Reference Document
llama4_maverick,scm,third,69,80,12
llama4_maverick,veh_app,first,11,56,12
llama4_maverick,veh_app,second,38,40,11
llama4_maverick,veh_app,third,47,95,58
llama4_maverick,sedan,first,8,50,50
llama4_maverick,sedan,second,31,76,53
llama4_maverick,sedan,third,29,22,52
llama4_maverick,citybus,first,67,57,59
llama4_maverick,citybus,second,33,68,97
llama4_maverick,citybus,third,76,84,67
llama4_maverick,beam,first,60,60,34
llama4_maverick,beam,second,43,92,55
llama4_maverick,beam,third,62,97,33
llama4_maverick,sensros,first,39,72,2
llama4_maverick,sensros,second,84,68,20
llama4_maverick,sensros,third,75,29,37
llama4_maverick,camera,first,60,59,32
llama4_maverick,camera,second,32,55,59
llama4_maverick,camera,third,78,5,12
llama4_maverick,particles,first,50,17,51
llama4_maverick,particles,second,27,82,76
llama4_maverick,particles,third,36,40,66
llama4_maverick,kraz,first,57,6,10
llama4_maverick,kraz,second,92,22,55
llama4_maverick,kraz,third,71,59,27
llama4_maverick,m113,first,13,70,0
llama4_maverick,m113,second,73,65,50
llama4_maverick,m113,third,63,73,38
llama4_maverick,tablecloth,first,39,58,59
llama4_maverick,tablecloth,second,17,73,7
llama4_maverick,tablecloth,third,4,73,27
llama4_maverick,rotor,first,54,21,78
llama4_maverick,rotor,second,6,38,55
llama4_maverick,rotor,third,60,98,75
llama4_maverick,scm_hill,first,68,35,59
llama4_maverick,scm_hill,second,66,72,24
llama4_maverick,scm_hill,third,43,50,62
llama4_maverick,viper,first,25,27,42
llama4_maverick,viper,second,19,100,75
llama4_maverick,viper,third,49,64,50
llama4_maverick,buckling,first,36,54,9
llama4_maverick,buckling,second,86,100,71
llama4_maverick,buckling,third,43,33,39
llama4_maverick,slider_crank,first,48,58,17
llama4_maverick,slider_crank,second,34,98,85
llama4_maverick,slider_crank,third,7,63,30
llama4_maverick,turtlebot,first,28,22,44
llama4_maverick,turtlebot,second,0,73,35
llama4_maverick,turtlebot,third,34,55,57
llama4_maverick,rigid_multipatches,first,37,18,7
llama4_maverick,rigid_multipatches,second,42,68,64
llama4_maverick,rigid_multipatches,third,80,91,75
llama4_maverick,cable,first,5,19,59
llama4_maverick,cable,second,59,100,92
llama4_maverick,cable,third,12,62,72
llama4_maverick,hmmwv,first,87,61,1
llama4_maverick,hmmwv,second,68,92,51
llama4_maverick,hmmwv,third,75,80,27
llama4_maverick,handler,first,66,3,45
llama4_maverick,handler,second,55,75,22
llama4_maverick,handler,third,26,40,4
llama4_maverick,lidar,first,63,43,21
llama4_maverick,lidar,second,82,1,47
llama4_maverick,lidar,third,23,81,63
gemma-2-9b-it,gator,first,17,11,51
gemma-2-9b-it,gator,second,5,75,60
gemma-2-9b-it,gator,third,62,75,58
gemma-2-9b-it,gear,first,18,63,50
gemma-2-9b-it,gear,second,4,61,60
gemma-2-9b-it,gear,third,21,65,59
gemma-2-9b-it,feda,first,11,10,12
gemma-2-9b-it,feda,second,68,73,24
gemma-2-9b-it,feda,third,69,66,47
gemma-2-9b-it,man,first,30,50,22
gemma-2-9b-it,man,second,19,70,70
gemma-2-9b-it,man,third,47,38,68
gemma-2-9b-it,art,first,25,70,21
gemma-2-9b-it,art,second,73,35,94
gemma-2-9b-it,art,third,74,40,66
gemma-2-9b-it,vehros,first,0,20,51
gemma-2-9b-it,vehros,second,1,70,69
gemma-2-9b-it,vehros,third,18,64,25
gemma-2-9b-it,pendulum,first,35,10,33
gemma-2-9b-it,pendulum,second,72,60,60
gemma-2-9b-it,pendulum,third,100,85,29
gemma-2-9b-it,rigid_highway,first,20,7,19
gemma-2-9b-it,rigid_highway,second,75,39,34
gemma-2-9b-it,rigid_highway,third,73,30,90
gemma-2-9b-it,curiosity,first,0,33,50
gemma-2-9b-it,curiosity,second,60,85,49
gemma-2-9b-it,curiosity,third,60,72,36
gemma-2-9b-it,gps_imu,first,19,51,54
gemma-2-9b-it,gps_imu,second,65,82,76
gemma-2-9b-it,gps_imu,third,63,59,29
gemma-2-9b-it,mass_spring_damper,first,65,28,25
gemma-2-9b-it,mass_spring_damper,second,52,5,57
gemma-2-9b-it,mass_spring_damper,third,41,68,67
gemma-2-9b-it,uazbus,first,38,0,4
gemma-2-9b-it,uazbus,second,81,98,53
gemma-2-9b-it,uazbus,third,59,21,58
gemma-2-9b-it,scm,first,16,10,13
gemma-2-9b-it,scm,second,78,38,63
gemma-2-9b-it,scm,third,78,48,42
gemma-2-9b-it,veh_app,first,22,20,0
gemma-2-9b-it,veh_app,second,84,0,62
gemma-2-9b-it,veh_app,third,60,45,19
gemma-2-9b-it,sedan,first,20,19,12
gemma-2-9b-it,sedan,second,94,27,27
gemma-2-9b-it,sedan,third,0,46,2
gemma-2-9b-it,citybus,first,27,22,28
gemma-2-9b-it,citybus,second,33,62,23
gemma-2-9b-it,citybus,third,76,80,84
gemma-2-9b-it,beam,first,42,57,45
gemma-2-9b-it,beam,second,25,91,69
gemma-2-9b-it,beam,third,6,82,86
gemma-2-9b-it,sensros,first,34,0,10
gemma-2-9b-it,sensros,second,28,52,32
gemma-2-9b-it,sensros,third,55,47,65
gemma-2-9b-it,camera,first,56,13,46
gemma-2-9b-it,camera,second,34,0,65
gemma-2-9b-it,camera,third,16,25,59
gemma-2-9b-it,particles,first,15,36,2
gemma-2-9b-it,particles,second,66,62,57
gemma-2-9b-it,particles,third,58,96,0
gemma-2-9b-it,kraz,first,4,32,0
gemma-2-9b-it,kraz,second,94,95,55
gemma-2-9b-it,kraz,third,49,45,19
gemma-2-9b-it,m113,first,53,11,55
gemma-2-9b-it,m113,second,66,23,51
gemma-2-9b-it,m113,third,60,63,5
gemma-2-9b-it,tablecloth,first,0,12,13
gemma-2-9b-it,tablecloth,second,65,68,58
gemma-2-9b-it,tablecloth,third,78,64,59
gemma-2-9b-it,rotor,first,32,14,59
gemma-2-9b-it,rotor,second,7,40,93
gemma-2-9b-it,rotor,third,58,85,59
gemma-2-9b-it,scm_hill,first,39,62,0
gemma-2-9b-it,scm_hill,second,30,47,17
gemma-2-9b-it,scm_hill,third,98,85,89
gemma-2-9b-it,viper,first,40,0,57
gemma-2-9b-it,viper,second,78,97,70
gemma-2-9b-it,viper,third,76,64,45
gemma-2-9b-it,buckling,first,58,26,24
gemma-2-9b-it,buckling,second,22,67,51
gemma-2-9b-it,buckling,third,56,54,54
gemma-2-9b-it,slider_crank,first,13,66,22
gemma-2-9b-it,slider_crank,second,44,10,5
gemma-2-9b-it,slider_crank,third,70,41,40
gemma-2-9b-it,turtlebot,first,28,17,39
gemma-2-9b-it,turtlebot,second,35,53,56
gemma-2-9b-it,turtlebot,third,48,35,64
gemma-2-9b-it,rigid_multipatches,first,25,17,20
gemma-2-9b-it,rigid_multipatches,second,53,81,32
gemma-2-9b-it,rigid_multipatches,third,82,76,58
gemma-2-9b-it,cable,first,54,42,10
gemma-2-9b-it,cable,second,64,100,98
gemma-2-9b-it,cable,third,56,82,40
gemma-2-9b-it,hmmwv,first,33,23,10
gemma-2-9b-it,hmmwv,second,54,25,59
gemma-2-9b-it,hmmwv,third,57,77,43
gemma-2-9b-it,handler,first,30,39,2
gemma-2-9b-it,handler,second,0,100,55
gemma-2-9b-it,handler,third,9,29,0
gemma-2-9b-it,lidar,first,11,30,12
gemma-2-9b-it,lidar,second,15,65,51
gemma-2-9b-it,lidar,third,17,1,5
gemma-2-2b-it,gator,first,0,8,17
gemma-2-2b-it,gator,second,24,50,42
gemma-2-2b-it,gator,third,92,65,63
gemma-2-2b-it,gear,first,24,17,21
gemma-2-2b-it,gear,second,49,5,24
gemma-2-2b-it,gear,third,34,67,34
gemma-2-2b-it,feda,first,6,3,17
gemma-2-2b-it,feda,second,70,68,38
gemma-2-2b-it,feda,third,0,11,60
gemma-2-2b-it,man,first,5,0,2
gemma-2-2b-it,man,second,9,20,35
gemma-2-2b-it,man,third,15,68,43
gemma-2-2b-it,art,first,28,4,55
gemma-2-2b-it,art,second,29,39,0
gemma-2-2b-it,art,third,72,23,56
gemma-2-2b-it,vehros,first,35,51,15
gemma-2-2b-it,vehros,second,28,60,59
gemma-2-2b-it,vehros,third,68,36,70
gemma-2-2b-it,pendulum,first,0,12,7
gemma-2-2b-it,pendulum,second,70,68,73
gemma-2-2b-it,pendulum,third,88,22,57
gemma-2-2b-it,rigid_highway,first,19,50,16
gemma-2-2b-it,rigid_highway,second,35,63,54
gemma-2-2b-it,rigid_highway,third,15,35,66
gemma-2-2b-it,curiosity,first,5,14,0
gemma-2-2b-it,curiosity,second,71,85,25
gemma-2-2b-it,curiosity,third,39,58,65
gemma-2-2b-it,gps_imu,first,11,48,7
gemma-2-2b-it,gps_imu,second,59,58,73
gemma-2-2b-it,gps_imu,third,28,57,24
gemma-2-2b-it,mass_spring_damper,first,37,23,11
gemma-2-2b-it,mass_spring_damper,second,62,56,35
gemma-2-2b-it,mass_spring_damper,third,77,67,20
gemma-2-2b-it,uazbus,first,17,10,39
gemma-2-2b-it,uazbus,second,15,67,7
gemma-2-2b-it,uazbus,third,50,23,27
gemma-2-2b-it,scm,first,0,16,9
gemma-2-2b-it,scm,second,10,64,31
gemma-2-2b-it,scm,third,22,61,51
gemma-2-2b-it,veh_app,first,0,50,5
gemma-2-2b-it,veh_app,second,71,58,77
gemma-2-2b-it,veh_app,third,38,33,56
gemma-2-2b-it,sedan,first,7,15,10
gemma-2-2b-it,sedan,second,14,60,17
gemma-2-2b-it,sedan,third,20,20,32
gemma-2-2b-it,citybus,first,0,0,9
gemma-2-2b-it,citybus,second,93,82,75
gemma-2-2b-it,citybus,third,53,17,44
gemma-2-2b-it,beam,first,17,7,2
gemma-2-2b-it,beam,second,34,43,51
gemma-2-2b-it,beam,third,62,68,12
gemma-2-2b-it,sensros,first,0,10,23
gemma-2-2b-it,sensros,second,60,54,58
gemma-2-2b-it,sensros,third,31,3,32
gemma-2-2b-it,camera,first,8,7,28
gemma-2-2b-it,camera,second,32,68,50
gemma-2-2b-it,camera,third,27,23,54
gemma-2-2b-it,particles,first,18,0,36
gemma-2-2b-it,particles,second,90,78,62
gemma-2-2b-it,particles,third,83,69,60
gemma-2-2b-it,kraz,first,0,10,0
gemma-2-2b-it,kraz,second,60,73,68
gemma-2-2b-it,kraz,third,19,52,52
gemma-2-2b-it,m113,first,0,0,0
gemma-2-2b-it,m113,second,10,19,0
gemma-2-2b-it,m113,third,63,22,49
gemma-2-2b-it,tablecloth,first,16,57,3
gemma-2-2b-it,tablecloth,second,65,78,0
gemma-2-2b-it,tablecloth,third,33,32,0
gemma-2-2b-it,rotor,first,1,88,0
gemma-2-2b-it,rotor,second,59,97,67
gemma-2-2b-it,rotor,third,69,100,68
gemma-2-2b-it,scm_hill,first,5,0,6
gemma-2-2b-it,scm_hill,second,18,0,35
gemma-2-2b-it,scm_hill,third,77,80,38
gemma-2-2b-it,viper,first,4,8,4
gemma-2-2b-it,viper,second,16,58,20
gemma-2-2b-it,viper,third,89,45,30
gemma-2-2b-it,buckling,first,21,54,5
gemma-2-2b-it,buckling,second,24,44,39
gemma-2-2b-it,buckling,third,8,50,9
gemma-2-2b-it,slider_crank,first,12,17,3
gemma-2-2b-it,slider_crank,second,45,70,59
gemma-2-2b-it,slider_crank,third,73,60,44
gemma-2-2b-it,turtlebot,first,0,51,0
gemma-2-2b-it,turtlebot,second,59,6,36
gemma-2-2b-it,turtlebot,third,59,36,24
gemma-2-2b-it,rigid_multipatches,first,0,26,0
gemma-2-2b-it,rigid_multipatches,second,72,68,62
gemma-2-2b-it,rigid_multipatches,third,0,97,13
gemma-2-2b-it,cable,first,13,22,4
gemma-2-2b-it,cable,second,43,95,92
gemma-2-2b-it,cable,third,0,64,61
gemma-2-2b-it,hmmwv,first,27,20,0
gemma-2-2b-it,hmmwv,second,69,50,75
gemma-2-2b-it,hmmwv,third,78,58,30
gemma-2-2b-it,handler,first,10,0,3
gemma-2-2b-it,handler,second,0,60,32
gemma-2-2b-it,handler,third,0,20,51
gemma-2-2b-it,lidar,first,0,15,49
gemma-2-2b-it,lidar,second,44,70,54
gemma-2-2b-it,lidar,third,0,20,36
phi-3-medium-128k-instruct,gator,first,9,26,49
phi-3-medium-128k-instruct,gator,second,0,0,68
phi-3-medium-128k-instruct,gator,third,78,50,52
phi-3-medium-128k-instruct,gear,first,0,35,0
phi-3-medium-128k-instruct,gear,second,0,22,47
phi-3-medium-128k-instruct,gear,third,0,0,81
phi-3-medium-128k-instruct,feda,first,11,51,8
phi-3-medium-128k-instruct,feda,second,37,63,62
phi-3-medium-128k-instruct,feda,third,69,72,60
phi-3-medium-128k-instruct,man,first,0,38,37
phi-3-medium-128k-instruct,man,second,64,73,60
phi-3-medium-128k-instruct,man,third,46,68,27
phi-3-medium-128k-instruct,art,first,0,53,0
phi-3-medium-128k-instruct,art,second,63,35,42
phi-3-medium-128k-instruct,art,third,38,99,48
phi-3-medium-128k-instruct,vehros,first,8,26,49
phi-3-medium-128k-instruct,vehros,second,0,18,0
phi-3-medium-128k-instruct,vehros,third,0,37,2
phi-3-medium-128k-instruct,pendulum,first,0,32,14
phi-3-medium-128k-instruct,pendulum,second,40,12,59
phi-3-medium-128k-instruct,pendulum,third,35,57,30
phi-3-medium-128k-instruct,rigid_highway,first,12,16,2
phi-3-medium-128k-instruct,rigid_highway,second,58,0,88
phi-3-medium-128k-instruct,rigid_highway,third,44,80,88
phi-3-medium-128k-instruct,curiosity,first,0,29,3
phi-3-medium-128k-instruct,curiosity,second,63,75,52
phi-3-medium-128k-instruct,curiosity,third,71,67,60
phi-3-medium-128k-instruct,gps_imu,first,52,8,47
phi-3-medium-128k-instruct,gps_imu,second,0,0,90
phi-3-medium-128k-instruct,gps_imu,third,10,0,88
phi-3-medium-128k-instruct,mass_spring_damper,first,0,0,3
phi-3-medium-128k-instruct,mass_spring_damper,second,35,58,53
phi-3-medium-128k-instruct,mass_spring_damper,third,82,63,53
phi-3-medium-128k-instruct,uazbus,first,25,20,4
phi-3-medium-128k-instruct,uazbus,second,9,80,8
phi-3-medium-128k-instruct,uazbus,third,4,32,9
phi-3-medium-128k-instruct,scm,first,8,10,3
phi-3-medium-128k-instruct,scm,second,0,0,8
phi-3-medium-128k-instruct,scm,third,5,52,0
phi-3-medium-128k-instruct,veh_app,first,9,26,51
phi-3-medium-128k-instruct,veh_app,second,19,0,7
phi-3-medium-128k-instruct,veh_app,third,0,0,0
phi-3-medium-128k-instruct,sedan,first,0,58,10
phi-3-medium-128k-instruct,sedan,second,0,0,3
phi-3-medium-128k-instruct,sedan,third,0,0,0
phi-3-medium-128k-instruct,citybus,first,16,58,0
phi-3-medium-128k-instruct,citybus,second,70,92,40
phi-3-medium-128k-instruct,citybus,third,60,45,20
phi-3-medium-128k-instruct,beam,first,41,33,31
phi-3-medium-128k-instruct,beam,second,0,0,0
phi-3-medium-128k-instruct,beam,third,5,0,96
phi-3-medium-128k-instruct,sensros,first,15,27,27
phi-3-medium-128k-instruct,sensros,second,10,45,10
phi-3-medium-128k-instruct,sensros,third,0,45,0
phi-3-medium-128k-instruct,camera,first,10,10,0
phi-3-medium-128k-instruct,camera,second,0,0,92
phi-3-medium-128k-instruct,camera,third,0,0,75
phi-3-medium-128k-instruct,particles,first,60,30,57
phi-3-medium-128k-instruct,particles,second,29,75,51
phi-3-medium-128k-instruct,particles,third,82,85,51
phi-3-medium-128k-instruct,kraz,first,14,17,0
phi-3-medium-128k-instruct,kraz,second,73,10,32
phi-3-medium-128k-instruct,kraz,third,38,0,95
phi-3-medium-128k-instruct,m113,first,19,0,9
phi-3-medium-128k-instruct,m113,second,41,27,49
phi-3-medium-128k-instruct,m113,third,23,0,80
phi-3-medium-128k-instruct,tablecloth,first,18,15,48
phi-3-medium-128k-instruct,tablecloth,second,50,45,25
phi-3-medium-128k-instruct,tablecloth,third,15,14,0
phi-3-medium-128k-instruct,rotor,first,0,27,10
phi-3-medium-128k-instruct,rotor,second,0,10,0
phi-3-medium-128k-instruct,rotor,third,0,3,5
phi-3-medium-128k-instruct,scm_hill,first,3,0,1
phi-3-medium-128k-instruct,scm_hill,second,0,4,8
phi-3-medium-128k-instruct,scm_hill,third,10,22,2
phi-3-medium-128k-instruct,viper,first,25,7,0
phi-3-medium-128k-instruct,viper,second,0,0,90
phi-3-medium-128k-instruct,viper,third,83,20,57
phi-3-medium-128k-instruct,buckling,first,15,0,24
phi-3-medium-128k-instruct,buckling,second,30,0,0
phi-3-medium-128k-instruct,buckling,third,37,62,52
phi-3-medium-128k-instruct,slider_crank,first,2,56,11
phi-3-medium-128k-instruct,slider_crank,second,30,15,0
phi-3-medium-128k-instruct,slider_crank,third,25,43,0
phi-3-medium-128k-instruct,turtlebot,first,37,0,0
phi-3-medium-128k-instruct,turtlebot,second,33,63,49
phi-3-medium-128k-instruct,turtlebot,third,22,52,0
phi-3-medium-128k-instruct,rigid_multipatches,first,21,6,4
phi-3-medium-128k-instruct,rigid_multipatches,second,0,0,83
phi-3-medium-128k-instruct,rigid_multipatches,third,40,67,0
phi-3-medium-128k-instruct,cable,first,53,14,27
phi-3-medium-128k-instruct,cable,second,19,75,86
phi-3-medium-128k-instruct,cable,third,5,0,68
phi-3-medium-128k-instruct,hmmwv,first,31,51,0
phi-3-medium-128k-instruct,hmmwv,second,89,62,49
phi-3-medium-128k-instruct,hmmwv,third,62,84,73
phi-3-medium-128k-instruct,handler,first,20,25,5
phi-3-medium-128k-instruct,handler,second,17,40,52
phi-3-medium-128k-instruct,handler,third,45,42,56
phi-3-medium-128k-instruct,lidar,first,12,49,47
phi-3-medium-128k-instruct,lidar,second,0,0,54
phi-3-medium-128k-instruct,lidar,third,0,0,0
llama3.3-70b-lora1,gator,first,12,71,52
llama3.3-70b-lora1,gator,second,15,78,24
llama3.3-70b-lora1,gator,third,76,25,20
llama3.3-70b-lora1,gear,first,62,42,15
llama3.3-70b-lora1,gear,second,68,100,27
llama3.3-70b-lora1,gear,third,23,7,10
llama3.3-70b-lora1,feda,first,10,53,2
llama3.3-70b-lora1,feda,second,0,36,57
llama3.3-70b-lora1,feda,third,48,64,59
llama3.3-70b-lora1,man,first,22,48,34
llama3.3-70b-lora1,man,second,33,63,20
llama3.3-70b-lora1,man,third,72,51,55
llama3.3-70b-lora1,art,first,77,59,52
llama3.3-70b-lora1,art,second,40,75,27
llama3.3-70b-lora1,art,third,66,75,19
llama3.3-70b-lora1,vehros,first,70,49,37
llama3.3-70b-lora1,vehros,second,80,89,56
llama3.3-70b-lora1,vehros,third,27,63,26
llama3.3-70b-lora1,pendulum,first,2,34,0
llama3.3-70b-lora1,pendulum,second,9,61,55
llama3.3-70b-lora1,pendulum,third,65,72,65
llama3.3-70b-lora1,rigid_highway,first,0,20,49
llama3.3-70b-lora1,rigid_highway,second,92,83,63
llama3.3-70b-lora1,rigid_highway,third,80,40,30
llama3.3-70b-lora1,curiosity,first,58,66,8
llama3.3-70b-lora1,curiosity,second,75,83,67
llama3.3-70b-lora1,curiosity,third,37,67,72
llama3.3-70b-lora1,gps_imu,first,33,12,24
llama3.3-70b-lora1,gps_imu,second,34,27,58
llama3.3-70b-lora1,gps_imu,third,80,100,70
llama3.3-70b-lora1,mass_spring_damper,first,15,25,29
llama3.3-70b-lora1,mass_spring_damper,second,37,57,63
llama3.3-70b-lora1,mass_spring_damper,third,82,62,66
llama3.3-70b-lora1,uazbus,first,72,19,51
llama3.3-70b-lora1,uazbus,second,76,25,58
llama3.3-70b-lora1,uazbus,third,19,47,32
llama3.3-70b-lora1,scm,first,56,58,32
llama3.3-70b-lora1,scm,second,79,100,47
llama3.3-70b-lora1,scm,third,41,34,53
llama3.3-70b-lora1,veh_app,first,33,25,4
llama3.3-70b-lora1,veh_app,second,78,8,17
llama3.3-70b-lora1,veh_app,third,0,67,42
llama3.3-70b-lora1,sedan,first,5,56,29
llama3.3-70b-lora1,sedan,second,83,40,54
llama3.3-70b-lora1,sedan,third,89,70,34
llama3.3-70b-lora1,citybus,first,38,17,38
llama3.3-70b-lora1,citybus,second,7,80,62
llama3.3-70b-lora1,citybus,third,69,63,63
llama3.3-70b-lora1,beam,first,7,57,57
llama3.3-70b-lora1,beam,second,74,64,72
llama3.3-70b-lora1,beam,third,41,80,93
llama3.3-70b-lora1,sensros,first,13,48,15
llama3.3-70b-lora1,sensros,second,43,68,50
llama3.3-70b-lora1,sensros,third,6,98,53
llama3.3-70b-lora1,camera,first,55,40,19
llama3.3-70b-lora1,camera,second,51,79,44
llama3.3-70b-lora1,camera,third,63,44,30
llama3.3-70b-lora1,particles,first,25,17,44
llama3.3-70b-lora1,particles,second,69,95,57
llama3.3-70b-lora1,particles,third,30,97,50
llama3.3-70b-lora1,kraz,first,47,74,51
llama3.3-70b-lora1,kraz,second,58,77,37
llama3.3-70b-lora1,kraz,third,66,33,29
llama3.3-70b-lora1,m113,first,67,67,14
llama3.3-70b-lora1,m113,second,77,27,15
llama3.3-70b-lora1,m113,third,70,83,60
llama3.3-70b-lora1,tablecloth,first,55,35,13
llama3.3-70b-lora1,tablecloth,second,29,71,72
llama3.3-70b-lora1,tablecloth,third,15,41,20
llama3.3-70b-lora1,rotor,first,95,33,52
llama3.3-70b-lora1,rotor,second,68,98,69
llama3.3-70b-lora1,rotor,third,63,84,70
llama3.3-70b-lora1,scm_hill,first,14,54,38
llama3.3-70b-lora1,scm_hill,second,27,16,12
llama3.3-70b-lora1,scm_hill,third,23,40,15
llama3.3-70b-lora1,viper,first,49,41,7
llama3.3-70b-lora1,viper,second,78,38,87
llama3.3-70b-lora1,viper,third,22,19,52
llama3.3-70b-lora1,buckling,first,28,10,4
llama3.3-70b-lora1,buckling,second,60,30,20
llama3.3-70b-lora1,buckling,third,75,39,7
llama3.3-70b-lora1,slider_crank,first,16,2,7
llama3.3-70b-lora1,slider_crank,second,68,80,75
llama3.3-70b-lora1,slider_crank,third,29,62,58
llama3.3-70b-lora1,turtlebot,first,37,49,12
llama3.3-70b-lora1,turtlebot,second,70,24,30
llama3.3-70b-lora1,turtlebot,third,36,55,45
llama3.3-70b-lora1,rigid_multipatches,first,15,64,42
llama3.3-70b-lora1,rigid_multipatches,second,30,82,58
llama3.3-70b-lora1,rigid_multipatches,third,44,67,75
llama3.3-70b-lora1,cable,first,13,53,45
llama3.3-70b-lora1,cable,second,72,92,95
llama3.3-70b-lora1,cable,third,12,82,76
llama3.3-70b-lora1,hmmwv,first,33,58,60
llama3.3-70b-lora1,hmmwv,second,27,0,21
llama3.3-70b-lora1,hmmwv,third,71,83,30
llama3.3-70b-lora1,handler,first,22,55,0
llama3.3-70b-lora1,handler,second,75,100,75
llama3.3-70b-lora1,handler,third,70,83,73
llama3.3-70b-lora1,lidar,first,0,2,51
llama3.3-70b-lora1,lidar,second,4,12,47
llama3.3-70b-lora1,lidar,third,6,55,0
llama-3.3-70b-instruct,gator,first,37,57,24
llama-3.3-70b-instruct,gator,second,71,51,34
llama-3.3-70b-instruct,gator,third,50,91,85
llama-3.3-70b-instruct,gear,first,30,16,51
llama-3.3-70b-instruct,gear,second,87,100,95
llama-3.3-70b-instruct,gear,third,19,91,81
llama-3.3-70b-instruct,feda,first,53,29,17
llama-3.3-70b-instruct,feda,second,70,62,52
llama-3.3-70b-instruct,feda,third,68,70,42
llama-3.3-70b-instruct,man,first,20,32,0
llama-3.3-70b-instruct,man,second,69,83,55
llama-3.3-70b-instruct,man,third,32,67,52
llama-3.3-70b-instruct,art,first,37,8,19
llama-3.3-70b-instruct,art,second,64,100,83
llama-3.3-70b-instruct,art,third,76,40,100
llama-3.3-70b-instruct,vehros,first,0,19,4
llama-3.3-70b-instruct,vehros,second,89,78,24
llama-3.3-70b-instruct,vehros,third,18,82,64
llama-3.3-70b-instruct,pendulum,first,25,54,67
llama-3.3-70b-instruct,pendulum,second,61,63,22
llama-3.3-70b-instruct,pendulum,third,29,82,68
llama-3.3-70b-instruct,rigid_highway,first,19,57,14
llama-3.3-70b-instruct,rigid_highway,second,68,92,71
llama-3.3-70b-instruct,rigid_highway,third,43,75,83
llama-3.3-70b-instruct,curiosity,first,16,24,15
llama-3.3-70b-instruct,curiosity,second,28,21,35
llama-3.3-70b-instruct,curiosity,third,62,52,47
llama-3.3-70b-instruct,gps_imu,first,28,0,9
llama-3.3-70b-instruct,gps_imu,second,46,83,32
llama-3.3-70b-instruct,gps_imu,third,75,82,33
llama-3.3-70b-instruct,mass_spring_damper,first,29,18,25
llama-3.3-70b-instruct,mass_spring_damper,second,71,40,20
llama-3.3-70b-instruct,mass_spring_damper,third,70,67,47
llama-3.3-70b-instruct,uazbus,first,62,0,4
llama-3.3-70b-instruct,uazbus,second,55,85,22
llama-3.3-70b-instruct,uazbus,third,75,24,55
llama-3.3-70b-instruct,scm,first,24,47,23
llama-3.3-70b-instruct,scm,second,72,82,27
llama-3.3-70b-instruct,scm,third,68,70,59
llama-3.3-70b-instruct,veh_app,first,42,32,10
llama-3.3-70b-instruct,veh_app,second,69,20,55
llama-3.3-70b-instruct,veh_app,third,0,100,62
llama-3.3-70b-instruct,sedan,first,31,14,12
llama-3.3-70b-instruct,sedan,second,56,73,60
llama-3.3-70b-instruct,sedan,third,62,53,55
llama-3.3-70b-instruct,citybus,first,37,14,9
llama-3.3-70b-instruct,citybus,second,73,67,75
llama-3.3-70b-instruct,citybus,third,63,22,71
llama-3.3-70b-instruct,beam,first,35,59,27
llama-3.3-70b-instruct,beam,second,70,92,72
llama-3.3-70b-instruct,beam,third,2,77,77
llama-3.3-70b-instruct,sensros,first,46,35,30
llama-3.3-70b-instruct,sensros,second,85,67,52
llama-3.3-70b-instruct,sensros,third,61,68,57
llama-3.3-70b-instruct,camera,first,0,37,14
llama-3.3-70b-instruct,camera,second,53,91,76
llama-3.3-70b-instruct,camera,third,47,23,57
llama-3.3-70b-instruct,particles,first,38,71,55
llama-3.3-70b-instruct,particles,second,32,97,20
llama-3.3-70b-instruct,particles,third,63,58,61
llama-3.3-70b-instruct,kraz,first,11,9,14
llama-3.3-70b-instruct,kraz,second,48,63,42
llama-3.3-70b-instruct,kraz,third,40,17,19
llama-3.3-70b-instruct,m113,first,17,0,13
llama-3.3-70b-instruct,m113,second,56,65,60
llama-3.3-70b-instruct,m113,third,43,82,62
llama-3.3-70b-instruct,tablecloth,first,35,15,51
llama-3.3-70b-instruct,tablecloth,second,31,68,54
llama-3.3-70b-instruct,tablecloth,third,6,12,68
llama-3.3-70b-instruct,rotor,first,24,19,14
llama-3.3-70b-instruct,rotor,second,72,38,45
llama-3.3-70b-instruct,rotor,third,75,85,39
llama-3.3-70b-instruct,scm_hill,first,55,12,2
llama-3.3-70b-instruct,scm_hill,second,65,71,47
llama-3.3-70b-instruct,scm_hill,third,82,35,79
llama-3.3-70b-instruct,viper,first,35,27,57
llama-3.3-70b-instruct,viper,second,44,92,78
llama-3.3-70b-instruct,viper,third,35,70,28
llama-3.3-70b-instruct,buckling,first,55,65,57
llama-3.3-70b-instruct,buckling,second,78,100,0
llama-3.3-70b-instruct,buckling,third,68,17,42
llama-3.3-70b-instruct,slider_crank,first,10,65,6
llama-3.3-70b-instruct,slider_crank,second,50,77,59
llama-3.3-70b-instruct,slider_crank,third,39,23,37
llama-3.3-70b-instruct,turtlebot,first,48,17,17
llama-3.3-70b-instruct,turtlebot,second,22,50,64
llama-3.3-70b-instruct,turtlebot,third,0,32,52
llama-3.3-70b-instruct,rigid_multipatches,first,52,20,52
llama-3.3-70b-instruct,rigid_multipatches,second,34,82,57
llama-3.3-70b-instruct,rigid_multipatches,third,67,83,49
llama-3.3-70b-instruct,cable,first,0,52,52
llama-3.3-70b-instruct,cable,second,80,100,68
llama-3.3-70b-instruct,cable,third,86,63,34
llama-3.3-70b-instruct,hmmwv,first,80,69,24
