Test Model,System,Round,Score Document,Score Reference,Score Reference Document
gemma-2-9b-it,sensros,second,25,20,34
gemma-2-9b-it,sensros,third,25,14,0
gemma-2-9b-it,camera,first,20,20,12
gemma-2-9b-it,camera,second,7,7,0
gemma-2-9b-it,camera,third,12,0,12
gemma-2-9b-it,particles,first,32,0,12
gemma-2-9b-it,particles,second,29,57,68
gemma-2-9b-it,particles,third,49,27,63
gemma-2-9b-it,kraz,first,0,22,19
gemma-2-9b-it,kraz,second,22,37,69
gemma-2-9b-it,kraz,third,12,20,30
gemma-2-9b-it,m113,first,19,20,20
gemma-2-9b-it,m113,second,12,0,32
gemma-2-9b-it,m113,third,12,37,40
gemma-2-9b-it,tablecloth,first,17,7,29
gemma-2-9b-it,tablecloth,second,12,51,46
gemma-2-9b-it,tablecloth,third,29,27,42
gemma-2-9b-it,rotor,first,27,0,27
gemma-2-9b-it,rotor,second,64,77,80
gemma-2-9b-it,rotor,third,55,54,49
gemma-2-9b-it,scm_hill,first,12,7,32
gemma-2-9b-it,scm_hill,second,27,42,22
gemma-2-9b-it,scm_hill,third,50,42,34
gemma-2-9b-it,viper,first,22,10,32
gemma-2-9b-it,viper,second,39,59,87
gemma-2-9b-it,viper,third,74,30,12
gemma-2-9b-it,buckling,first,25,27,17
gemma-2-9b-it,buckling,second,40,45,0
gemma-2-9b-it,buckling,third,22,20,5
gemma-2-9b-it,slider_crank,first,59,20,25
gemma-2-9b-it,slider_crank,second,49,54,39
gemma-2-9b-it,slider_crank,third,57,54,27
gemma-2-9b-it,turtlebot,first,0,0,2
gemma-2-9b-it,turtlebot,second,45,66,66
gemma-2-9b-it,turtlebot,third,27,32,27
gemma-2-9b-it,rigid_multipatches,first,73,20,7
gemma-2-9b-it,rigid_multipatches,second,20,29,14
gemma-2-9b-it,rigid_multipatches,third,17,78,69
gemma-2-9b-it,cable,first,20,25,25
gemma-2-9b-it,cable,second,43,80,72
gemma-2-9b-it,cable,third,15,12,32
gemma-2-9b-it,hmmwv,first,12,0,22
gemma-2-9b-it,hmmwv,second,12,12,30
gemma-2-9b-it,hmmwv,third,44,59,47
gemma-2-9b-it,handler,first,12,25,35
gemma-2-9b-it,handler,second,70,85,55
gemma-2-9b-it,handler,third,64,30,25
gemma-2-9b-it,lidar,first,7,22,22
gemma-2-9b-it,lidar,second,0,0,15
gemma-2-9b-it,lidar,third,25,0,17
gemma-2-2b-it,gator,first,22,20,10
gemma-2-2b-it,gator,second,20,35,27
gemma-2-2b-it,gator,third,12,65,62
gemma-2-2b-it,gear,first,20,7,15
gemma-2-2b-it,gear,second,2,20,30
gemma-2-2b-it,gear,third,73,12,15
gemma-2-2b-it,feda,first,22,20,7
gemma-2-2b-it,feda,second,12,12,27
gemma-2-2b-it,feda,third,17,37,35
gemma-2-2b-it,man,first,22,2,10
gemma-2-2b-it,man,second,12,54,52
gemma-2-2b-it,man,third,12,45,37
gemma-2-2b-it,art,first,25,10,10
gemma-2-2b-it,art,second,12,93,85
gemma-2-2b-it,art,third,12,88,90
gemma-2-2b-it,vehros,first,12,2,2
gemma-2-2b-it,vehros,second,37,54,27
gemma-2-2b-it,vehros,third,45,34,32
gemma-2-2b-it,pendulum,first,0,0,25
gemma-2-2b-it,pendulum,second,12,27,29
gemma-2-2b-it,pendulum,third,72,47,44
gemma-2-2b-it,rigid_highway,first,0,0,5
gemma-2-2b-it,rigid_highway,second,88,45,57
gemma-2-2b-it,rigid_highway,third,17,52,52
gemma-2-2b-it,curiosity,first,30,25,27
gemma-2-2b-it,curiosity,second,45,62,68
gemma-2-2b-it,curiosity,third,17,35,43
gemma-2-2b-it,gps_imu,first,20,0,15
gemma-2-2b-it,gps_imu,second,12,37,32
gemma-2-2b-it,gps_imu,third,12,22,32
gemma-2-2b-it,mass_spring_damper,first,4,12,22
gemma-2-2b-it,mass_spring_damper,second,59,22,34
gemma-2-2b-it,mass_spring_damper,third,64,59,47
gemma-2-2b-it,uazbus,first,0,2,10
gemma-2-2b-it,uazbus,second,37,42,57
gemma-2-2b-it,uazbus,third,12,62,37
gemma-2-2b-it,scm,first,12,0,15
gemma-2-2b-it,scm,second,12,20,30
gemma-2-2b-it,scm,third,12,30,27
gemma-2-2b-it,veh_app,first,0,0,10
gemma-2-2b-it,veh_app,second,15,57,42
gemma-2-2b-it,veh_app,third,17,37,34
gemma-2-2b-it,sedan,first,20,7,17
gemma-2-2b-it,sedan,second,12,12,37
gemma-2-2b-it,sedan,third,37,17,25
gemma-2-2b-it,citybus,first,12,0,10
gemma-2-2b-it,citybus,second,7,39,34
gemma-2-2b-it,citybus,third,47,67,64
gemma-2-2b-it,beam,first,20,10,25
gemma-2-2b-it,beam,second,17,12,32
gemma-2-2b-it,beam,third,49,39,39
gemma-2-2b-it,sensros,first,12,0,20
gemma-2-2b-it,sensros,second,12,2,15
gemma-2-2b-it,sensros,third,9,39,32
gemma-2-2b-it,camera,first,0,7,0
gemma-2-2b-it,camera,second,0,2,32
gemma-2-2b-it,camera,third,20,27,20
gemma-2-2b-it,particles,first,12,0,10
gemma-2-2b-it,particles,second,52,52,57
gemma-2-2b-it,particles,third,42,17,47
gemma-2-2b-it,kraz,first,10,0,5
gemma-2-2b-it,kraz,second,17,42,49
gemma-2-2b-it,m113,first,20,20,10
gemma-2-2b-it,m113,second,22,25,32
gemma-2-2b-it,m113,third,20,57,58
gemma-2-2b-it,tablecloth,first,22,12,7
gemma-2-2b-it,tablecloth,second,14,54,39
gemma-2-2b-it,tablecloth,third,12,24,32
gemma-2-2b-it,rotor,first,29,10,29
gemma-2-2b-it,rotor,second,45,62,78
gemma-2-2b-it,rotor,third,27,54,59
gemma-2-2b-it,scm_hill,first,24,2,12
gemma-2-2b-it,scm_hill,second,0,22,12
gemma-2-2b-it,scm_hill,third,54,52,44
gemma-2-2b-it,viper,first,0,7,25
gemma-2-2b-it,viper,second,20,42,37
gemma-2-2b-it,viper,third,72,29,34
gemma-2-2b-it,buckling,first,20,2,7
gemma-2-2b-it,buckling,second,45,12,17
gemma-2-2b-it,buckling,third,15,27,17
gemma-2-2b-it,slider_crank,first,27,0,25
gemma-2-2b-it,slider_crank,second,47,30,54
gemma-2-2b-it,slider_crank,third,64,72,43
gemma-2-2b-it,turtlebot,first,5,5,20
gemma-2-2b-it,turtlebot,second,34,39,49
gemma-2-2b-it,turtlebot,third,62,32,38
gemma-2-2b-it,rigid_multipatches,first,12,20,27
gemma-2-2b-it,rigid_multipatches,second,29,22,29
gemma-2-2b-it,rigid_multipatches,third,32,59,49
gemma-2-2b-it,cable,first,0,25,10
gemma-2-2b-it,cable,second,57,53,78
gemma-2-2b-it,cable,third,12,32,37
gemma-2-2b-it,hmmwv,first,25,20,10
gemma-2-2b-it,hmmwv,second,86,25,27
gemma-2-2b-it,hmmwv,third,67,29,44
gemma-2-2b-it,handler,first,20,10,7
gemma-2-2b-it,handler,second,25,57,32
gemma-2-2b-it,handler,third,29,20,22
gemma-2-2b-it,lidar,first,12,0,0
gemma-2-2b-it,lidar,second,15,29,27
gemma-2-2b-it,lidar,third,0,0,25
llama3.1-8b-f1,gator,first,12,14,27
llama3.1-8b-f1,gator,second,30,42,52
llama3.1-8b-f1,gator,third,15,80,77
llama3.1-8b-f1,gear,first,76,21,20
llama3.1-8b-f1,gear,second,62,50,80
llama3.1-8b-f1,gear,third,64,42,47
llama3.1-8b-f1,feda,first,24,0,14
llama3.1-8b-f1,feda,second,22,17,32
llama3.1-8b-f1,feda,third,12,17,42
llama3.1-8b-f1,man,first,14,12,30
llama3.1-8b-f1,man,second,37,12,45
llama3.1-8b-f1,man,third,12,14,34
llama3.1-8b-f1,art,first,20,20,17
llama3.1-8b-f1,art,second,32,100,79
llama3.1-8b-f1,art,third,64,90,90
llama3.1-8b-f1,vehros,first,24,20,22
llama3.1-8b-f1,vehros,second,12,12,10
llama3.1-8b-f1,vehros,third,72,27,25
llama3.1-8b-f1,pendulum,first,27,0,22
llama3.1-8b-f1,pendulum,second,77,20,32
llama3.1-8b-f1,pendulum,third,22,0,17
llama3.1-8b-f1,rigid_highway,first,12,12,12
llama3.1-8b-f1,rigid_highway,second,7,55,52
llama3.1-8b-f1,rigid_highway,third,7,72,78
llama3.1-8b-f1,curiosity,first,32,27,27
llama3.1-8b-f1,curiosity,second,22,37,37
llama3.1-8b-f1,gps_imu,first,44,20,12
llama3.1-8b-f1,gps_imu,second,12,37,67
llama3.1-8b-f1,gps_imu,third,54,70,77
llama3.1-8b-f1,mass_spring_damper,first,32,57,42
llama3.1-8b-f1,mass_spring_damper,second,63,52,40
llama3.1-8b-f1,mass_spring_damper,third,88,34,42
llama3.1-8b-f1,uazbus,first,39,0,30
llama3.1-8b-f1,uazbus,second,59,59,60
llama3.1-8b-f1,uazbus,third,14,80,47
llama3.1-8b-f1,scm,first,84,0,27
llama3.1-8b-f1,scm,second,12,39,47
llama3.1-8b-f1,scm,third,14,0,22
llama3.1-8b-f1,veh_app,first,27,0,14
llama3.1-8b-f1,veh_app,second,2,10,39
llama3.1-8b-f1,veh_app,third,20,39,34
llama3.1-8b-f1,sedan,first,12,30,20
llama3.1-8b-f1,sedan,second,12,15,32
llama3.1-8b-f1,sedan,third,12,0,27
llama3.1-8b-f1,citybus,first,12,0,17
llama3.1-8b-f1,citybus,second,12,62,67
llama3.1-8b-f1,citybus,third,57,90,74
llama3.1-8b-f1,beam,first,14,9,19
llama3.1-8b-f1,beam,second,67,47,57
llama3.1-8b-f1,beam,third,32,65,62
llama3.1-8b-f1,sensros,first,4,57,29
llama3.1-8b-f1,sensros,second,12,17,35
llama3.1-8b-f1,sensros,third,44,95,80
llama3.1-8b-f1,camera,first,24,17,37
llama3.1-8b-f1,camera,second,42,62,52
llama3.1-8b-f1,camera,third,68,32,42
llama3.1-8b-f1,particles,first,0,17,49
llama3.1-8b-f1,particles,second,29,32,37
llama3.1-8b-f1,particles,third,22,24,24
llama3.1-8b-f1,kraz,first,12,0,20
llama3.1-8b-f1,kraz,second,14,49,59
llama3.1-8b-f1,kraz,third,7,0,25
llama3.1-8b-f1,m113,first,44,30,20
llama3.1-8b-f1,m113,second,12,20,12
llama3.1-8b-f1,m113,third,1,37,42
llama3.1-8b-f1,tablecloth,first,29,49,39
llama3.1-8b-f1,tablecloth,second,70,31,39
llama3.1-8b-f1,tablecloth,third,22,12,55
llama3.1-8b-f1,rotor,first,0,34,27
llama3.1-8b-f1,rotor,second,64,73,62
llama3.1-8b-f1,rotor,third,62,24,37
llama3.1-8b-f1,scm_hill,first,32,20,17
llama3.1-8b-f1,scm_hill,second,24,0,29
llama3.1-8b-f1,scm_hill,third,74,12,39
llama3.1-8b-f1,viper,first,29,27,32
llama3.1-8b-f1,viper,second,52,77,67
llama3.1-8b-f1,viper,third,72,37,27
llama3.1-8b-f1,buckling,first,12,12,7
llama3.1-8b-f1,buckling,second,67,74,72
llama3.1-8b-f1,buckling,third,12,0,32
llama3.1-8b-f1,slider_crank,first,37,19,0
llama3.1-8b-f1,slider_crank,second,72,47,54
llama3.1-8b-f1,slider_crank,third,54,27,49
llama3.1-8b-f1,turtlebot,first,69,42,37
llama3.1-8b-f1,turtlebot,second,59,70,68
llama3.1-8b-f1,turtlebot,third,83,12,24
llama3.1-8b-f1,rigid_multipatches,first,77,25,25
llama3.1-8b-f1,rigid_multipatches,second,34,32,52
llama3.1-8b-f1,rigid_multipatches,third,29,77,74
llama3.1-8b-f1,cable,first,42,25,10
llama3.1-8b-f1,cable,second,95,62,77
llama3.1-8b-f1,cable,third,62,20,25
llama3.1-8b-f1,hmmwv,first,2,22,27
llama3.1-8b-f1,hmmwv,second,64,25,27
llama3.1-8b-f1,hmmwv,third,12,55,34
llama3.1-8b-f1,handler,first,12,32,17
llama3.1-8b-f1,handler,second,65,80,70
llama3.1-8b-f1,handler,third,42,7,27
llama3.1-8b-f1,lidar,first,2,37,32
llama3.1-8b-f1,lidar,second,12,27,32
llama3.1-8b-f1,lidar,third,7,0,17
phi-3-medium-128k-instruct,gator,first,5,2,27
phi-3-medium-128k-instruct,gator,second,10,40,12
phi-3-medium-128k-instruct,gator,third,14,80,77
phi-3-medium-128k-instruct,gear,first,7,10,7
phi-3-medium-128k-instruct,gear,second,27,27,32
phi-3-medium-128k-instruct,gear,third,35,25,12
phi-3-medium-128k-instruct,feda,first,7,0,0
phi-3-medium-128k-instruct,feda,second,0,14,27
phi-3-medium-128k-instruct,feda,third,14,20,35
phi-3-medium-128k-instruct,man,first,20,25,10
phi-3-medium-128k-instruct,man,second,12,34,12
phi-3-medium-128k-instruct,man,third,12,14,32
phi-3-medium-128k-instruct,art,first,5,20,0
phi-3-medium-128k-instruct,art,second,67,93,90
phi-3-medium-128k-instruct,art,third,12,88,85
phi-3-medium-128k-instruct,vehros,first,20,0,15
phi-3-medium-128k-instruct,vehros,second,27,0,2
phi-3-medium-128k-instruct,vehros,third,0,2,0
phi-3-medium-128k-instruct,pendulum,first,22,20,7
phi-3-medium-128k-instruct,pendulum,second,92,38,48
phi-3-medium-128k-instruct,pendulum,third,22,4,13
phi-3-medium-128k-instruct,rigid_highway,first,25,0,15
phi-3-medium-128k-instruct,rigid_highway,second,15,0,5
phi-3-medium-128k-instruct,rigid_highway,third,17,27,72
phi-3-medium-128k-instruct,curiosity,first,20,10,5
phi-3-medium-128k-instruct,curiosity,second,22,67,67
phi-3-medium-128k-instruct,curiosity,third,14,32,35
phi-3-medium-128k-instruct,gps_imu,first,7,0,10
phi-3-medium-128k-instruct,gps_imu,second,0,20,7
phi-3-medium-128k-instruct,gps_imu,third,10,25,10
phi-3-medium-128k-instruct,mass_spring_damper,first,2,0,20
phi-3-medium-128k-instruct,mass_spring_damper,second,52,34,67
phi-3-medium-128k-instruct,mass_spring_damper,third,83,32,45
phi-3-medium-128k-instruct,uazbus,first,20,7,22
phi-3-medium-128k-instruct,uazbus,second,0,2,10
phi-3-medium-128k-instruct,uazbus,third,0,10,0
phi-3-medium-128k-instruct,scm,first,10,2,5
phi-3-medium-128k-instruct,scm,second,10,0,0
phi-3-medium-128k-instruct,scm,third,5,0,0
phi-3-medium-128k-instruct,veh_app,first,27,10,0
phi-3-medium-128k-instruct,veh_app,second,5,0,5
phi-3-medium-128k-instruct,veh_app,third,10,40,0
phi-3-medium-128k-instruct,sedan,first,20,15,15
phi-3-medium-128k-instruct,sedan,second,5,5,10
phi-3-medium-128k-instruct,sedan,third,20,0,10
phi-3-medium-128k-instruct,citybus,first,22,0,10
phi-3-medium-128k-instruct,citybus,second,12,44,32
phi-3-medium-128k-instruct,citybus,third,14,52,49
phi-3-medium-128k-instruct,beam,first,5,25,25
phi-3-medium-128k-instruct,beam,second,25,0,10
phi-3-medium-128k-instruct,beam,third,25,0,22
phi-3-medium-128k-instruct,sensros,first,2,0,12
phi-3-medium-128k-instruct,sensros,second,25,0,0
phi-3-medium-128k-instruct,sensros,third,0,30,0
phi-3-medium-128k-instruct,camera,first,35,2,2
phi-3-medium-128k-instruct,camera,second,10,30,15
phi-3-medium-128k-instruct,camera,third,22,30,52
phi-3-medium-128k-instruct,particles,first,0,12,2
phi-3-medium-128k-instruct,particles,second,68,52,48
phi-3-medium-128k-instruct,particles,third,49,42,27
phi-3-medium-128k-instruct,kraz,first,15,0,0
phi-3-medium-128k-instruct,kraz,second,12,58,49
phi-3-medium-128k-instruct,kraz,third,40,65,10
phi-3-medium-128k-instruct,m113,first,0,5,5
phi-3-medium-128k-instruct,m113,second,12,4,37
phi-3-medium-128k-instruct,m113,third,40,0,7
phi-3-medium-128k-instruct,tablecloth,first,30,0,22
phi-3-medium-128k-instruct,tablecloth,second,0,15,20
phi-3-medium-128k-instruct,tablecloth,third,5,12,0
phi-3-medium-128k-instruct,rotor,first,25,10,14
phi-3-medium-128k-instruct,rotor,second,0,0,0
phi-3-medium-128k-instruct,rotor,third,5,0,0
phi-3-medium-128k-instruct,scm_hill,first,12,12,22
phi-3-medium-128k-instruct,scm_hill,second,0,2,0
phi-3-medium-128k-instruct,scm_hill,third,15,0,10
phi-3-medium-128k-instruct,viper,first,22,0,10
phi-3-medium-128k-instruct,viper,second,0,75,52
phi-3-medium-128k-instruct,viper,third,45,12,48
phi-3-medium-128k-instruct,buckling,first,12,20,15
phi-3-medium-128k-instruct,buckling,second,0,29,12
phi-3-medium-128k-instruct,buckling,third,25,20,20
phi-3-medium-128k-instruct,slider_crank,first,17,10,12
phi-3-medium-128k-instruct,slider_crank,second,30,30,20
phi-3-medium-128k-instruct,slider_crank,third,10,0,10
phi-3-medium-128k-instruct,turtlebot,first,7,20,20
phi-3-medium-128k-instruct,turtlebot,second,27,22,22
phi-3-medium-128k-instruct,turtlebot,third,43,7,13
phi-3-medium-128k-instruct,rigid_multipatches,first,20,10,7
phi-3-medium-128k-instruct,rigid_multipatches,second,0,30,7
phi-3-medium-128k-instruct,rigid_multipatches,third,27,37,37
phi-3-medium-128k-instruct,cable,second,77,70,78
phi-3-medium-128k-instruct,cable,third,0,25,20
phi-3-medium-128k-instruct,hmmwv,first,22,5,35
phi-3-medium-128k-instruct,hmmwv,second,47,30,39
phi-3-medium-128k-instruct,hmmwv,third,69,37,57
phi-3-medium-128k-instruct,handler,first,15,5,15
phi-3-medium-128k-instruct,handler,second,19,70,80
phi-3-medium-128k-instruct,handler,third,72,17,20
phi-3-medium-128k-instruct,lidar,first,20,10,20
phi-3-medium-128k-instruct,lidar,second,0,0,52
phi-3-medium-128k-instruct,lidar,third,5,17,17
Gemini,gator,first,90,2,24
Gemini,gator,second,14,0,44
Gemini,gator,third,19,77,69
Gemini,gear,first,85,0,24
Gemini,gear,second,62,88,80
Gemini,gear,third,69,44,52
Gemini,feda,first,37,0,12
Gemini,feda,second,57,12,27
Gemini,feda,third,12,29,35
Gemini,man,first,0,7,0
Gemini,man,second,62,50,74
Gemini,man,third,22,37,22
Gemini,art,first,12,0,32
Gemini,art,second,12,90,90
Gemini,art,third,39,78,83
Gemini,vehros,first,0,7,25
Gemini,vehros,second,74,30,15
Gemini,vehros,third,37,37,44
Gemini,pendulum,first,89,25,27
Gemini,pendulum,second,67,24,37
Gemini,pendulum,third,12,32,33
Gemini,rigid_highway,first,32,0,25
Gemini,rigid_highway,second,12,77,67
Gemini,rigid_highway,third,54,82,78
Gemini,curiosity,first,15,40,0
Gemini,curiosity,second,69,65,47
Gemini,curiosity,third,60,22,27
Gemini,gps_imu,first,38,15,12
Gemini,gps_imu,second,67,34,54
Gemini,gps_imu,third,49,49,57
Gemini,mass_spring_damper,first,59,0,17
Gemini,mass_spring_damper,second,42,55,72
Gemini,mass_spring_damper,third,70,53,68
Gemini,uazbus,first,12,0,20
Gemini,uazbus,second,50,29,63
Gemini,uazbus,third,12,57,37
Gemini,scm,first,63,0,32
Gemini,scm,second,10,82,67
Gemini,scm,third,29,30,27
Gemini,veh_app,first,85,0,32
Gemini,veh_app,second,67,10,27
Gemini,veh_app,third,22,12,34
Gemini,sedan,first,10,5,32
Gemini,sedan,second,52,12,32
Gemini,sedan,third,82,12,35
Gemini,citybus,first,12,0,25
Gemini,citybus,second,12,47,52
Gemini,citybus,third,72,73,72
Gemini,beam,first,12,25,17
Gemini,beam,second,52,14,24
Gemini,beam,third,12,70,57
Gemini,sensros,first,22,0,7
Gemini,sensros,second,72,34,32
Gemini,sensros,third,22,17,32
Gemini,camera,first,67,10,32
Gemini,camera,second,17,78,57
Gemini,camera,third,17,34,30
Gemini,particles,first,32,22,17
Gemini,particles,second,55,57,44
Gemini,particles,third,57,60,47
Gemini,kraz,first,32,7,12
Gemini,kraz,second,12,75,55
Gemini,kraz,third,12,10,15
Gemini,m113,first,2,27,17
Gemini,m113,second,29,34,32
Gemini,m113,third,12,47,57
Gemini,tablecloth,first,12,12,12
Gemini,tablecloth,second,39,51,71
Gemini,tablecloth,third,24,57,65
Gemini,rotor,first,12,0,27
Gemini,rotor,second,82,27,42
Gemini,rotor,third,44,42,44
Gemini,scm_hill,first,26,22,15
Gemini,scm_hill,second,12,12,37
Gemini,scm_hill,third,37,67,47
Gemini,viper,first,59,0,27
Gemini,viper,second,84,47,68
Gemini,viper,third,38,24,37
Gemini,buckling,first,34,12,20
Gemini,buckling,second,87,69,52
Gemini,buckling,third,54,24,34
Gemini,slider_crank,first,60,12,34
Gemini,slider_crank,second,83,67,44
Gemini,slider_crank,third,75,48,45
Gemini,turtlebot,first,55,27,2
Gemini,turtlebot,second,72,60,85
Gemini,turtlebot,third,29,20,47
Gemini,rigid_multipatches,first,45,0,20
Gemini,rigid_multipatches,second,19,12,52
Gemini,rigid_multipatches,third,49,67,70
Gemini,cable,first,74,0,25
Gemini,cable,second,82,73,73
Gemini,cable,third,79,17,57
Gemini,hmmwv,first,75,27,5
Gemini,hmmwv,second,12,12,32
Gemini,hmmwv,third,87,70,64
Gemini,handler,first,12,10,27
Gemini,handler,second,62,65,55
Gemini,handler,third,82,50,12
Gemini,lidar,first,52,17,12
Gemini,lidar,second,7,67,69
Gemini,lidar,third,37,22,27
llama-3.3-70b-instruct,gator,first,12,0,10
llama-3.3-70b-instruct,gator,second,19,27,59
llama-3.3-70b-instruct,gator,third,88,72,72
llama-3.3-70b-instruct,gear,first,22,12,17
llama-3.3-70b-instruct,gear,second,57,78,72
llama-3.3-70b-instruct,gear,third,44,17,37
llama-3.3-70b-instruct,feda,first,27,25,12
llama-3.3-70b-instruct,feda,second,12,57,57
llama-3.3-70b-instruct,feda,third,12,32,25
llama-3.3-70b-instruct,man,first,20,7,17
llama-3.3-70b-instruct,man,second,58,57,44
llama-3.3-70b-instruct,man,third,17,32,39
llama-3.3-70b-instruct,art,first,27,20,7
llama-3.3-70b-instruct,art,second,59,65,90
llama-3.3-70b-instruct,art,third,27,87,88
llama-3.3-70b-instruct,vehros,first,37,0,17
llama-3.3-70b-instruct,vehros,second,67,37,42
llama-3.3-70b-instruct,vehros,third,12,35,30
llama-3.3-70b-instruct,pendulum,first,55,0,22
llama-3.3-70b-instruct,pendulum,second,62,12,34
llama-3.3-70b-instruct,pendulum,third,75,63,63
llama-3.3-70b-instruct,rigid_highway,first,69,27,32
llama-3.3-70b-instruct,rigid_highway,second,12,32,67
llama-3.3-70b-instruct,rigid_highway,third,85,69,78
llama-3.3-70b-instruct,curiosity,first,17,2,29
llama-3.3-70b-instruct,curiosity,second,69,32,60
llama-3.3-70b-instruct,curiosity,third,65,34,50
llama-3.3-70b-instruct,gps_imu,first,12,0,20
llama-3.3-70b-instruct,gps_imu,second,72,52,52
llama-3.3-70b-instruct,gps_imu,third,42,78,69
llama-3.3-70b-instruct,mass_spring_damper,first,77,0,2
llama-3.3-70b-instruct,mass_spring_damper,second,24,54,59
llama-3.3-70b-instruct,mass_spring_damper,third,62,42,63
llama-3.3-70b-instruct,uazbus,first,42,0,30
llama-3.3-70b-instruct,uazbus,second,29,69,73
llama-3.3-70b-instruct,uazbus,third,72,62,49
llama-3.3-70b-instruct,scm,first,0,0,20
llama-3.3-70b-instruct,scm,second,44,44,52
llama-3.3-70b-instruct,scm,third,17,27,25
llama-3.3-70b-instruct,veh_app,first,22,20,17
llama-3.3-70b-instruct,veh_app,second,45,27,27
llama-3.3-70b-instruct,veh_app,third,22,12,12
llama-3.3-70b-instruct,sedan,first,22,25,25
llama-3.3-70b-instruct,sedan,second,2,57,37
llama-3.3-70b-instruct,sedan,third,62,12,39
llama-3.3-70b-instruct,citybus,first,57,15,10
llama-3.3-70b-instruct,citybus,second,12,59,57
llama-3.3-70b-instruct,citybus,third,12,85,85
llama-3.3-70b-instruct,beam,first,20,15,12
llama-3.3-70b-instruct,beam,second,29,72,78
llama-3.3-70b-instruct,beam,third,67,70,77
llama-3.3-70b-instruct,sensros,first,22,0,2
llama-3.3-70b-instruct,sensros,second,39,29,32
llama-3.3-70b-instruct,sensros,third,0,68,77
llama-3.3-70b-instruct,camera,first,42,27,17
llama-3.3-70b-instruct,camera,second,40,52,62
llama-3.3-70b-instruct,camera,third,67,0,39
llama-3.3-70b-instruct,particles,first,12,17,32
llama-3.3-70b-instruct,particles,second,49,63,67
llama-3.3-70b-instruct,particles,third,62,57,65
llama-3.3-70b-instruct,kraz,first,52,0,17
llama-3.3-70b-instruct,kraz,second,67,39,69
llama-3.3-70b-instruct,kraz,third,12,25,32
llama-3.3-70b-instruct,m113,first,82,0,12
llama-3.3-70b-instruct,m113,second,69,32,52
llama-3.3-70b-instruct,m113,third,16,32,35
llama-3.3-70b-instruct,tablecloth,first,37,15,27
llama-3.3-70b-instruct,tablecloth,second,86,51,71
llama-3.3-70b-instruct,tablecloth,third,54,63,50
llama-3.3-70b-instruct,rotor,first,45,12,25
llama-3.3-70b-instruct,rotor,second,12,54,64
llama-3.3-70b-instruct,rotor,third,80,45,47
llama-3.3-70b-instruct,scm_hill,first,57,0,30
llama-3.3-70b-instruct,scm_hill,second,47,35,29
llama-3.3-70b-instruct,scm_hill,third,22,17,39
llama-3.3-70b-instruct,viper,first,17,5,15
llama-3.3-70b-instruct,viper,second,82,82,83
llama-3.3-70b-instruct,viper,third,59,12,29
llama-3.3-70b-instruct,buckling,first,14,10,2
llama-3.3-70b-instruct,buckling,second,92,82,69
llama-3.3-70b-instruct,buckling,third,12,2,27
llama-3.3-70b-instruct,slider_crank,first,72,22,30
llama-3.3-70b-instruct,slider_crank,second,54,59,52
llama-3.3-70b-instruct,slider_crank,third,17,70,67
llama-3.3-70b-instruct,turtlebot,first,25,0,17
llama-3.3-70b-instruct,turtlebot,second,82,78,59
llama-3.3-70b-instruct,turtlebot,third,84,12,12
llama-3.3-70b-instruct,rigid_multipatches,first,67,7,27
llama-3.3-70b-instruct,rigid_multipatches,second,77,27,12
llama-3.3-70b-instruct,rigid_multipatches,third,54,59,80
llama-3.3-70b-instruct,cable,first,42,25,30
llama-3.3-70b-instruct,cable,second,40,80,67
llama-3.3-70b-instruct,cable,third,84,52,30
llama-3.3-70b-instruct,hmmwv,first,15,17,25
llama-3.3-70b-instruct,hmmwv,second,12,20,25
llama-3.3-70b-instruct,hmmwv,third,59,47,59
llama-3.3-70b-instruct,handler,first,25,17,20
llama-3.3-70b-instruct,handler,second,27,60,70
llama-3.3-70b-instruct,handler,third,55,14,44
llama-3.3-70b-instruct,lidar,first,12,12,25
llama-3.3-70b-instruct,lidar,second,17,0,35
llama-3.3-70b-instruct,lidar,third,12,8,27
deepseek-r1,gator,first,87,27,12
deepseek-r1,gator,second,75,22,32
deepseek-r1,gator,third,24,54,59
deepseek-r1,gear,first,79,37,5
deepseek-r1,gear,second,54,58,68
deepseek-r1,gear,third,59,44,27
deepseek-r1,feda,first,84,12,0
deepseek-r1,feda,second,54,57,63
deepseek-r1,feda,third,12,49,57
deepseek-r1,man,first,14,12,12
deepseek-r1,man,second,12,44,70
deepseek-r1,man,third,12,27,32
deepseek-r1,art,first,87,12,22
deepseek-r1,art,second,72,90,85
deepseek-r1,art,third,82,67,68
deepseek-r1,vehros,first,25,20,25
deepseek-r1,vehros,second,17,30,25
deepseek-r1,vehros,third,72,49,47
deepseek-r1,pendulum,first,87,17,17
deepseek-r1,pendulum,second,87,35,12
deepseek-r1,pendulum,third,93,67,54
deepseek-r1,rigid_highway,first,82,17,27
deepseek-r1,rigid_highway,second,4,77,67
deepseek-r1,rigid_highway,third,12,62,32
deepseek-r1,curiosity,first,88,37,32
deepseek-r1,curiosity,second,62,64,57
deepseek-r1,curiosity,third,72,29,39
deepseek-r1,gps_imu,first,87,12,32
deepseek-r1,gps_imu,second,34,12,37
deepseek-r1,gps_imu,third,54,74,69
deepseek-r1,mass_spring_damper,first,52,25,32
deepseek-r1,mass_spring_damper,second,27,67,72
deepseek-r1,mass_spring_damper,third,40,34,44
deepseek-r1,uazbus,first,37,0,2
deepseek-r1,uazbus,second,17,12,34
